"","Site","DateTime","Q","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","MOOS",2020-09-06 18:00:00,785.391374838742,2020-09-06 08:00:00,156.120909090909,24.4158333333333,111.963636363636,17.5836363636364,785.391374838742
"2","MOOS",2020-09-06 18:15:00,781.489967475994,2020-09-06 08:00:00,156.321818181818,24.4575,111.963636363636,19.3845454545455,781.489967475994
"3","MOOS",2020-09-06 18:30:00,781.489967475994,2020-09-06 08:00:00,156.555454545455,24.4616666666667,111.972727272727,17.75,781.489967475994
"4","MOOS",2020-09-06 18:45:00,781.494134421111,2020-09-06 08:00:00,156.496363636364,24.4516666666667,112.018181818182,16.5409090909091,781.494134421111
"5","MOOS",2020-09-06 19:00:00,774.671880217764,2020-09-06 08:00:00,156.373636363636,24.4675,112.063636363636,16.8072727272727,774.671880217764
"6","MOOS",2020-09-06 19:15:00,762.003765388014,2020-09-06 08:00:00,156.396363636364,24.5108333333333,112.072727272727,17.0027272727273,762.003765388014
"7","MOOS",2020-09-06 19:30:00,757.13013139338,2020-09-06 08:00:00,156.017272727273,24.5191666666667,112.136363636364,16.6745454545455,757.13013139338
"8","MOOS",2020-09-06 19:45:00,763.948218651611,2020-09-06 08:00:00,155.985454545455,24.4991666666667,112.145454545455,17.4390909090909,763.948218651611
"9","MOOS",2020-09-06 20:00:00,768.826019591361,2020-09-06 08:00:00,155.731818181818,24.4941666666667,112.172727272727,16.0718181818182,768.826019591361
"10","MOOS",2020-09-06 20:15:00,772.723260008963,2020-09-06 08:00:00,156.061818181818,24.5258333333333,112.172727272727,20.3518181818182,772.723260008963
"11","MOOS",2020-09-06 20:30:00,766.864898547035,2020-09-06 08:00:00,155.902727272727,24.4858333333333,112.227272727273,16.7890909090909,766.864898547035
"12","MOOS",2020-09-06 20:45:00,778.569120635366,2020-09-06 08:00:00,156.248181818182,24.5558333333333,112.263636363636,16.7281818181818,778.569120635366
"13","MOOS",2020-09-06 21:00:00,779.533013376786,2020-09-06 08:00:00,155.994545454545,24.5591666666667,112.309090909091,16.2590909090909,779.533013376786
"14","MOOS",2020-09-06 21:15:00,786.351100635045,2020-09-06 08:00:00,155.917272727273,24.5675,112.327272727273,15.9009090909091,786.351100635045
"15","MOOS",2020-09-06 21:30:00,787.32749421199,2020-09-06 08:00:00,155.98,24.5758333333333,112.363636363636,16.0754545454545,787.32749421199
"16","MOOS",2020-09-06 21:45:00,792.201128206594,2020-09-06 08:00:00,155.727272727273,24.555,112.427272727273,16.3627272727273,792.201128206594
"17","MOOS",2020-09-06 22:00:00,783.434420739621,2020-09-06 08:00:00,155.01,24.5675,112.390909090909,17.42,783.434420739621
"18","MOOS",2020-09-06 22:15:00,779.533013376786,2020-09-06 08:00:00,154.263636363636,24.53,112.409090909091,17.8390909090909,779.533013376786
"19","MOOS",2020-09-06 22:30:00,778.560786744987,2020-09-06 08:00:00,154.863636363636,24.5933333333333,112.463636363636,16.0818181818182,778.560786744987
"20","MOOS",2020-09-06 22:45:00,775.635772959184,2020-09-06 08:00:00,154.955454545455,24.5066666666667,112.427272727273,16.8654545454545,775.635772959184
"21","MOOS",2020-09-06 23:00:00,781.494134421111,2020-09-06 08:00:00,154.931818181818,24.6641666666667,112.509090909091,19.1690909090909,781.494134421111
"22","MOOS",2020-09-06 23:15:00,774.663546327385,2020-09-06 08:00:00,154.833636363636,24.67,112.472727272727,17.7209090909091,774.663546327385
"23","MOOS",2020-09-06 23:30:00,778.560786744987,2020-09-06 08:00:00,154.851818181818,24.6233333333333,112.472727272727,16.3027272727273,778.560786744987
"24","MOOS",2020-09-06 23:45:00,782.462194107793,2020-09-06 08:00:00,154.686363636364,24.6175,112.445454545455,15.6772727272727,782.462194107793
"25","MOOS",2020-09-07 00:00:00,784.410814316565,2020-09-07 08:00:00,154.334545454545,24.6258333333333,112.390909090909,18.8463636363636,784.410814316565
"26","MOOS",2020-09-07 00:15:00,779.524679486407,2020-09-07 08:00:00,154.123636363636,24.6358333333333,112.327272727273,16.03,779.524679486407
"27","MOOS",2020-09-07 00:30:00,785.383040948334,2020-09-07 08:00:00,153.681818181818,24.6025,112.327272727273,17.3145454545455,785.383040948334
"28","MOOS",2020-09-07 00:45:00,791.23306851997,2020-09-07 08:00:00,153.421818181818,24.58,112.309090909091,17.3245454545455,791.23306851997
"29","MOOS",2020-09-07 01:00:00,796.102535569342,2020-09-07 08:00:00,153.156363636364,24.5933333333333,112.363636363636,16.6090909090909,796.102535569342
"30","MOOS",2020-09-07 01:15:00,798.055322723347,2020-09-07 08:00:00,152.71,24.6758333333333,112.236363636364,16.4472727272727,798.055322723347
"31","MOOS",2020-09-07 01:30:00,799.027549355145,2020-09-07 08:00:00,152.339090909091,24.6916666666667,112.190909090909,16.1745454545455,799.027549355145
"32","MOOS",2020-09-07 01:45:00,789.263613585266,2020-09-07 08:00:00,152.24,24.58,112.2,17.1236363636364,789.263613585266
"33","MOOS",2020-09-07 02:00:00,797.078929146344,2020-09-07 08:00:00,152.185454545455,24.6533333333333,112.136363636364,16.5036363636364,797.078929146344
"34","MOOS",2020-09-07 02:15:00,793.177521783597,2020-09-07 08:00:00,151.43,24.6616666666667,112.118181818182,17.5772727272727,793.177521783597
"35","MOOS",2020-09-07 02:30:00,797.05809442047,2020-09-07 08:00:00,151.550909090909,24.65,112.109090909091,20.6945454545455,797.05809442047
"36","MOOS",2020-09-07 02:45:00,804.869243036374,2020-09-07 08:00:00,151.531818181818,24.6233333333333,112.081818181818,16.7990909090909,804.869243036374
"37","MOOS",2020-09-07 03:00:00,809.74287703092,2020-09-07 08:00:00,151.515454545455,24.675,112.1,17.77,809.74287703092
"38","MOOS",2020-09-07 03:15:00,819.48181112975,2020-09-07 08:00:00,151.180909090909,24.5841666666667,112.072727272727,18.1263636363636,819.48181112975
"39","MOOS",2020-09-07 03:30:00,825.340172591677,2020-09-07 08:00:00,151.491818181818,24.6208333333333,112.027272727273,16.9409090909091,825.340172591677
"40","MOOS",2020-09-07 03:45:00,827.284625855304,2020-09-07 08:00:00,151.171818181818,24.6925,112.018181818182,17.6281818181818,827.284625855304
"41","MOOS",2020-09-07 04:00:00,833.126319536503,2020-09-07 08:00:00,151.146363636364,24.63,112.027272727273,17.3436363636364,833.126319536503
"42","MOOS",2020-09-07 04:15:00,836.047166377102,2020-09-07 08:00:00,151.126363636364,24.61,112.018181818182,17.1190909090909,836.047166377102
"43","MOOS",2020-09-07 04:30:00,829.216578283376,2020-09-07 08:00:00,151.368181818182,24.65,112.027272727273,17.6263636363636,829.216578283376
"44","MOOS",2020-09-07 04:45:00,840.920800371736,2020-09-07 08:00:00,151.058181818182,24.6891666666667,111.818181818182,18.7245454545455,840.920800371736
"45","MOOS",2020-09-07 05:00:00,844.813873844105,2020-09-07 08:00:00,151.337272727273,24.6908333333333,111.972727272727,16.9872727272727,844.813873844105
"46","MOOS",2020-09-07 05:15:00,852.616688569658,2020-09-07 08:00:00,151.224545454545,24.6633333333333,111.972727272727,17.9863636363636,852.616688569658
"47","MOOS",2020-09-07 05:30:00,856.505595096882,2020-09-07 08:00:00,151.094545454545,24.6616666666667,111.990909090909,18.6381818181818,856.505595096882
"48","MOOS",2020-09-07 05:45:00,859.430608882714,2020-09-07 08:00:00,151.131818181818,24.6325,111.972727272727,17.2018181818182,859.430608882714
"49","MOOS",2020-09-07 06:00:00,875.027904443443,2020-09-07 08:00:00,150.865454545455,24.6466666666667,111.963636363636,18.8754545454545,875.027904443443
"50","MOOS",2020-09-07 06:15:00,875.015403607889,2020-09-07 08:00:00,150.915454545455,24.735,111.990909090909,17.5427272727273,875.015403607889
"51","MOOS",2020-09-07 06:30:00,879.88487065729,2020-09-07 08:00:00,150.809090909091,24.6283333333333,111.945454545455,18.5327272727273,879.88487065729
"52","MOOS",2020-09-07 06:45:00,882.805717497919,2020-09-07 08:00:00,150.613636363636,24.5316666666667,111.918181818182,18.6118181818182,882.805717497919
"53","MOOS",2020-09-07 07:00:00,893.533546009246,2020-09-07 08:00:00,150.841818181818,24.5891666666667,111.918181818182,17.8527272727273,893.533546009246
"54","MOOS",2020-09-07 07:15:00,891.580758855271,2020-09-07 08:00:00,150.854545454545,24.6025,111.936363636364,18.1645454545455,891.580758855271
"55","MOOS",2020-09-07 07:30:00,896.454392849875,2020-09-07 08:00:00,150.792727272727,24.5658333333333,111.909090909091,17.2272727272727,896.454392849875
"56","MOOS",2020-09-07 07:45:00,903.272480108048,2020-09-07 08:00:00,150.853636363636,24.6225,111.927272727273,18.5154545454545,903.272480108048
"57","MOOS",2020-09-07 08:00:00,912.043354520225,2020-09-07 08:00:00,151.158181818182,24.6308333333333,111.863636363636,18.1363636363636,912.043354520225
"58","MOOS",2020-09-07 08:15:00,910.0822334759,2020-09-07 08:00:00,150.961818181818,24.6266666666667,111.909090909091,17.8909090909091,910.0822334759
"59","MOOS",2020-09-07 08:30:00,916.916988514829,2020-09-07 08:00:00,150.639090909091,24.6133333333333,111.909090909091,17.4963636363636,916.916988514829
"60","MOOS",2020-09-07 08:45:00,925.692029872182,2020-09-07 08:00:00,151.051818181818,24.595,111.945454545455,17.1218181818182,925.692029872182
"61","MOOS",2020-09-07 09:00:00,929.585103344609,2020-09-07 08:00:00,151.504545454545,24.5616666666667,111.918181818182,16.7845454545455,929.585103344609
"62","MOOS",2020-09-07 09:15:00,931.52538966306,2020-09-07 08:00:00,151.196363636364,24.515,111.963636363636,18.35,931.52538966306
"63","MOOS",2020-09-07 09:30:00,935.426797025779,2020-09-07 08:00:00,151.48,24.4933333333333,112.009090909091,16.6645454545455,935.426797025779
"64","MOOS",2020-09-07 09:45:00,935.422630080633,2020-09-07 08:00:00,151.479090909091,24.4581818181818,112.027272727273,18.1090909090909,935.422630080633
"65","MOOS",2020-09-07 10:00:00,935.422630080633,2020-09-07 08:00:00,150.835454545455,24.4633333333333,112.036363636364,16.9409090909091,935.422630080633
"66","MOOS",2020-09-07 10:15:00,939.32403744341,2020-09-07 08:00:00,151.132727272727,24.4128571428571,112.045454545455,17.3118181818182,939.32403744341
"67","MOOS",2020-09-07 10:30:00,937.362916399084,2020-09-07 08:00:00,151.527272727273,24.3133333333333,112.018181818182,18.3918181818182,937.362916399084
"68","MOOS",2020-09-07 10:45:00,947.114351333439,2020-09-07 08:00:00,151.666363636364,24.43,112.045454545455,17.5381818181818,947.114351333439
"69","MOOS",2020-09-07 11:00:00,951.996319218364,2020-09-07 08:00:00,151.888181818182,24.3125,112.081818181818,17.4372727272727,951.996319218364
"70","MOOS",2020-09-07 11:15:00,948.086577965238,2020-09-07 08:00:00,151.599090909091,24.2425,112.090909090909,18.7272727272727,948.086577965238
"71","MOOS",2020-09-07 11:30:00,953.94077248199,2020-09-07 08:00:00,151.597272727273,24.18,112.109090909091,17.4781818181818,953.94077248199
"72","MOOS",2020-09-07 11:45:00,956.857452377415,2020-09-07 08:00:00,151.484545454545,24.2575,112.109090909091,19.5936363636364,956.857452377415
"73","MOOS",2020-09-07 12:00:00,956.857452377415,2020-09-07 08:00:00,151.34,24.15,112.154545454545,21.5709090909091,956.857452377415
"74","MOOS",2020-09-07 12:15:00,963.692207416345,2020-09-07 08:00:00,150.82,24.1325,112.145454545455,20.4463636363636,963.692207416345
"75","MOOS",2020-09-07 12:30:00,968.561674465716,2020-09-07 08:00:00,150.750909090909,24.14,112.154545454545,22.22,968.561674465716
"76","MOOS",2020-09-07 12:45:00,962.699146058643,2020-09-07 08:00:00,150.667272727273,24.04,112.172727272727,20.6281818181818,962.699146058643
"77","MOOS",2020-09-07 13:00:00,969.533901097544,2020-09-07 08:00:00,150.032727272727,24.145,112.227272727273,19.84,969.533901097544
"78","MOOS",2020-09-07 13:15:00,970.497793838993,2020-09-07 08:00:00,150.25,24.06,112.227272727273,19.9227272727273,970.497793838993
"79","MOOS",2020-09-07 13:30:00,982.197848982149,2020-09-07 08:00:00,149.13,24.12,112.327272727273,20.4972727272727,982.197848982149
"80","MOOS",2020-09-07 13:45:00,983.174242559122,2020-09-07 08:00:00,149.106363636364,24.085,112.345454545455,21.7127272727273,983.174242559122
"81","MOOS",2020-09-07 14:00:00,987.071482976724,2020-09-07 08:00:00,148.332727272727,24.0575,112.381818181818,22.6118181818182,987.071482976724
"82","MOOS",2020-09-07 14:15:00,981.217288459971,2020-09-07 08:00:00,148.443636363636,24.035,112.381818181818,22.7845454545455,981.217288459971
"83","MOOS",2020-09-07 14:30:00,993.893737180129,2020-09-07 08:00:00,148.672727272727,24.035,112.427272727273,23.7845454545455,993.893737180129
"84","MOOS",2020-09-07 14:45:00,999.735430861328,2020-09-07 08:00:00,148.535454545455,23.945,112.427272727273,22.97,999.735430861328
"85","MOOS",2020-09-07 15:00:00,1000.69515665757,2020-09-07 08:00:00,148.621818181818,23.9775,112.418181818182,21.9181818181818,1000.69515665757
"86","MOOS",2020-09-07 15:15:00,1007.52574475133,2020-09-07 08:00:00,148.065454545455,23.905,112.427272727273,23.8318181818182,1007.52574475133
"87","MOOS",2020-09-07 15:30:00,1008.50630527348,2020-09-07 08:00:00,147.694545454545,23.9775,112.409090909091,24.3636363636364,1008.50630527348
