"","Site","DateTime","MeanDischarge","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"1","MOOS",2020-08-12 01:15:00,1156.37877755405,2020-08-12,137.370909090909,23.5544444444444,98.8454545454545,37.3472727272727
"2","MOOS",2020-08-12 01:30:00,1160.13900843577,2020-08-12,137.235454545455,23.5041666666667,98.8272727272727,40.66
"3","MOOS",2020-08-12 01:45:00,1170.57329187477,2020-08-12,137.289090909091,23.5054545454545,98.8181818181818,39.7363636363636
"4","MOOS",2020-08-12 02:00:00,1173.60943599639,2020-08-12,137.048181818182,23.5545454545455,98.8,54.1272727272727
"5","MOOS",2020-08-12 02:15:00,1175.88654408763,2020-08-12,137.310909090909,23.525,98.7909090909091,40.8209090909091
"6","MOOS",2020-08-12 02:30:00,1182.61302055034,2020-08-12,137.439090909091,23.5936363636364,98.8,36.5772727272727
"7","MOOS",2020-08-12 02:45:00,1184.89012864158,2020-08-12,137.833636363636,23.6025,98.8,36.9481818181818
"8","MOOS",2020-08-12 03:00:00,1188.61541025297,2020-08-12,137.566363636364,23.6091666666667,98.7909090909091,39.6509090909091
"9","MOOS",2020-08-12 03:15:00,1192.34069186437,2020-08-12,137.523636363636,23.6308333333333,98.7818181818182,39.6718181818182
"10","MOOS",2020-08-12 03:30:00,1194.60032532045,2020-08-12,137.448181818182,23.6041666666667,98.7818181818182,40.2772727272727
"11","MOOS",2020-08-12 03:45:00,1194.61779995559,2020-08-12,137.636363636364,23.6516666666667,98.7636363636364,38.6236363636364
"12","MOOS",2020-08-12 04:00:00,1193.15215180027,2020-08-12,137.304545454545,23.6463636363636,98.7,38.8663636363636
"13","MOOS",2020-08-12 04:15:00,1200.58524038791,2020-08-12,137.504545454545,23.6183333333333,98.7545454545455,37.8481818181818
"14","MOOS",2020-08-12 04:30:00,1208.82978891148,2020-08-12,135.944545454545,23.6908333333333,98.7090909090909,35.8890909090909
"15","MOOS",2020-08-12 04:45:00,1211.84845839793,2020-08-12,135.953636363636,23.6541666666667,98.7,42.1090909090909
"16","MOOS",2020-08-12 05:00:00,1219.31649625592,2020-08-12,137.838181818182,23.6916666666667,98.6636363636364,38.3863636363636
"17","MOOS",2020-08-12 05:15:00,1223.83576316806,2020-08-12,137.938181818182,23.7083333333333,98.7090909090909,40.0154545454545
"18","MOOS",2020-08-12 05:30:00,1225.38878449917,2020-08-12,137.95,23.7266666666667,98.6909090909091,42.89
"19","MOOS",2020-08-12 05:45:00,1234.33994514767,2020-08-12,138.164545454545,23.7475,98.7545454545455,37.0981818181818
"20","MOOS",2020-08-12 06:00:00,1240.39475875576,2020-08-12,138.455454545455,23.83,98.6818181818182,36.5045454545455
"21","MOOS",2020-08-12 06:15:00,1244.08509109686,2020-08-12,138.525454545455,23.815,98.6818181818182,37.3763636363636
"22","MOOS",2020-08-12 06:30:00,1247.84532197857,2020-08-12,138.502727272727,23.7833333333333,98.6636363636364,36.9163636363636
"23","MOOS",2020-08-12 06:45:00,1244.15498963749,2020-08-12,139.103636363636,23.7491666666667,98.6454545454545,36.8254545454545
"24","MOOS",2020-08-12 07:00:00,1250.88146610023,2020-08-12,139.173636363636,23.8391666666667,98.6363636363636,37.6981818181818
"25","MOOS",2020-08-12 07:15:00,1255.41820764751,2020-08-12,138.79,23.8416666666667,98.6454545454545,37.8518181818182
"26","MOOS",2020-08-12 07:30:00,1262.09226020475,2020-08-12,138.997272727273,23.895,98.6181818181818,37.1054545454545
"27","MOOS",2020-08-12 07:45:00,1256.17724367793,2020-08-12,139.464545454545,23.9175,98.6363636363636,35.2045454545455
"28","MOOS",2020-08-12 08:00:00,1259.9025252893,2020-08-12,139.596363636364,23.8833333333333,98.6636363636364,35.9136363636364
"29","MOOS",2020-08-12 08:15:00,1261.43807198529,2020-08-12,139.832727272727,23.9058333333333,98.6545454545455,35.3818181818182
"30","MOOS",2020-08-12 08:30:00,1263.69770544136,2020-08-12,139.464545454545,23.975,98.6818181818182,34.6163636363636
"31","MOOS",2020-08-12 08:45:00,1272.59644218438,2020-08-12,139.948181818182,23.9808333333333,98.6454545454545,35.2145454545455
"32","MOOS",2020-08-12 09:00:00,1268.95853374875,2020-08-12,140.153636363636,23.935,98.6545454545455,36.3127272727273
"33","MOOS",2020-08-12 09:15:00,1271.95972860005,2020-08-12,140.3,23.9533333333333,98.7,33.4527272727273
"34","MOOS",2020-08-12 09:30:00,1272.666340725,2020-08-12,140.21,23.9425,98.6636363636364,34.3245454545455
"35","MOOS",2020-08-12 09:45:00,1277.90969439721,2020-08-12,140.915454545455,24.054,98.6818181818182,34.7281818181818
"36","MOOS",2020-08-12 10:00:00,1267.51036022855,2020-08-12,141.004545454545,24.0044444444444,98.7181818181818,34.5263636363636
"37","MOOS",2020-08-12 10:15:00,1276.47899551218,2020-08-12,140.99,24.1277777777778,98.7545454545455,33.6836363636364
"38","MOOS",2020-08-12 10:30:00,1280.2042771236,2020-08-12,141.233636363636,24.0816666666667,98.7,36
"39","MOOS",2020-08-12 10:45:00,1278.7561036034,2020-08-12,141.3,24.0283333333333,98.7636363636364,30.9836363636364
"40","MOOS",2020-08-12 11:00:00,1286.91327895116,2020-08-12,141.151818181818,24.0133333333333,98.8,35.7727272727273
"41","MOOS",2020-08-12 11:15:00,1280.92836388369,2020-08-12,141.432727272727,24.1075,98.8090909090909,36.0554545454545
"42","MOOS",2020-08-12 11:30:00,1285.43015616068,2020-08-12,141.638181818182,24.0725,98.7909090909091,33.7572727272727
"43","MOOS",2020-08-12 11:45:00,1288.44882564714,2020-08-12,141.783636363636,24.1625,98.8363636363636,32.9918181818182
"44","MOOS",2020-08-12 12:00:00,1282.46391057967,2020-08-12,141.897272727273,24.0875,98.8181818181818,34.7627272727273
"45","MOOS",2020-08-12 12:15:00,1287.68978961674,2020-08-12,141.662727272727,24.07,98.8818181818182,35.7027272727273
"46","MOOS",2020-08-12 12:30:00,1290.69098446806,2020-08-12,141.457272727273,24.08,98.8909090909091,33.7790909090909
"47","MOOS",2020-08-12 12:45:00,1286.96570285664,2020-08-12,141.079090909091,24.1025,98.9090909090909,32.3436363636364
"48","MOOS",2020-08-12 13:00:00,1294.43374071462,2020-08-12,141.178181818182,24.12,98.9636363636364,33.0127272727273
"49","MOOS",2020-08-12 13:15:00,1291.46749513361,2020-08-12,141.567272727273,24.0825,99.0090909090909,33.6663636363636
"50","MOOS",2020-08-12 13:30:00,1290.70845910322,2020-08-12,142.149090909091,24.06,99.0181818181818,33.5681818181818
"51","MOOS",2020-08-12 13:45:00,1293.69217931938,2020-08-12,142.554545454545,24.0925,99.0636363636364,35.7827272727273
"52","MOOS",2020-08-12 14:00:00,1292.95061792411,2020-08-12,142.609090909091,24.04,99.0818181818182,30.8381818181818
"53","MOOS",2020-08-12 14:15:00,1295.9692874106,2020-08-12,143.076363636364,24.0025,99.1272727272727,30.1381818181818
"54","MOOS",2020-08-12 14:30:00,1292.96809255927,2020-08-12,139.611818181818,23.9925,99.1545454545455,31.0754545454545
"55","MOOS",2020-08-12 14:45:00,1291.46749513361,2020-08-12,143.193636363636,23.955,99.1727272727273,31.8763636363636
"56","MOOS",2020-08-12 15:00:00,1288.53619882293,2020-08-12,142.913636363636,24.0175,99.2090909090909,32.1309090909091
"57","MOOS",2020-08-12 15:15:00,1289.98437234313,2020-08-12,142.637272727273,24.02,99.2363636363636,32.7509090909091
"58","MOOS",2020-08-12 15:30:00,1295.95181277544,2020-08-12,142.535454545455,23.9125,99.2636363636364,33.9454545454545
"59","MOOS",2020-08-12 15:45:00,1289.31270948848,2020-08-12,142.969090909091,23.925,99.3,34.0127272727273
"60","MOOS",2020-08-12 16:00:00,1294.48616462009,2020-08-13,142.766363636364,23.815,99.3818181818182,32.8990909090909
"61","MOOS",2020-08-12 16:15:00,1295.98676204575,2020-08-13,142.772727272727,23.9075,99.4181818181818,36.8854545454545
"62","MOOS",2020-08-12 16:30:00,1295.22772601534,2020-08-13,142.57,23.89,99.4545454545455,32.0018181818182
"63","MOOS",2020-08-12 16:45:00,1298.17649696118,2020-08-13,142.68,23.8525,99.5272727272727,33.5945454545455
"64","MOOS",2020-08-12 17:00:00,1294.46868998493,2020-08-13,142.722727272727,23.76,99.5,35.1036363636364
"65","MOOS",2020-08-12 17:15:00,1291.51991903908,2020-08-13,142.344545454545,23.7675,99.4636363636364,32.6509090909091
"66","MOOS",2020-08-12 17:30:00,1293.03799109992,2020-08-13,142.230909090909,23.675,99.5,33.3018181818182
"67","MOOS",2020-08-12 17:45:00,1298.24639550182,2020-08-13,141.36,23.7075,99.4818181818182,37.3027272727273
"68","MOOS",2020-08-12 18:00:00,1299.694569022,2020-08-13,141.567272727273,23.64,99.4636363636364,40.5245454545455
"69","MOOS",2020-08-12 18:15:00,1292.24400579918,2020-08-13,141.101818181818,23.75,99.5090909090909,37.8163636363636
