"","DateTime","Site","Discharge","fDOM","NO3","SpCond","Turb","day"
"52",2018-08-04 13:22:00,"CARI",283.38,30,NA,90.34,-0.32,2018-08-04
"53",2018-08-04 13:23:00,"CARI",292.44,30,NA,90.33,-0.31,2018-08-04
"54",2018-08-04 13:24:00,"CARI",295.36,30.4,NA,90.36,-0.57,2018-08-04
"55",2018-08-04 13:25:00,"CARI",283.53,30.42,NA,90.37,-0.55,2018-08-04
"56",2018-08-04 13:26:00,"CARI",284.06,30.43,NA,90.37,-0.56,2018-08-04
"57",2018-08-04 13:27:00,"CARI",263.55,30.62,NA,90.37,-0.58,2018-08-04
"58",2018-08-04 13:28:00,"CARI",280.8,30.55,NA,90.39,-0.69,2018-08-04
"59",2018-08-04 13:29:00,"CARI",286.47,30.55,NA,90.39,-0.68,2018-08-04
"60",2018-08-04 13:30:00,"CARI",278.8,30.57,23,90.38,-0.73,2018-08-04
"61",2018-08-04 13:31:00,"CARI",293.24,30.5,NA,90.39,-0.76,2018-08-04
"62",2018-08-04 13:32:00,"CARI",275.35,30.5,NA,90.39,-0.77,2018-08-04
"63",2018-08-04 13:33:00,"CARI",273,30.66,NA,90.35,-0.7,2018-08-04
"64",2018-08-04 13:34:00,"CARI",287.66,30.59,NA,90.34,-0.6,2018-08-04
"65",2018-08-04 13:35:00,"CARI",259.25,30.59,NA,90.34,-0.61,2018-08-04
"66",2018-08-04 13:36:00,"CARI",289.06,30.74,NA,90.34,-0.46,2018-08-04
"67",2018-08-04 13:37:00,"CARI",307.88,30.68,NA,90.33,-0.51,2018-08-04
"68",2018-08-04 13:38:00,"CARI",281.27,30.68,NA,90.33,-0.5,2018-08-04
"69",2018-08-04 13:39:00,"CARI",303.38,30.79,NA,90.3,-0.59,2018-08-04
"70",2018-08-04 13:40:00,"CARI",287.82,30.79,NA,90.29,-0.68,2018-08-04
"71",2018-08-04 13:41:00,"CARI",313.73,30.79,NA,90.29,-0.69,2018-08-04
"72",2018-08-04 13:42:00,"CARI",281.17,30.99,NA,90.29,-0.79,2018-08-04
"73",2018-08-04 13:43:00,"CARI",288.26,30.91,NA,90.29,-0.79,2018-08-04
"74",2018-08-04 13:44:00,"CARI",278.81,30.91,NA,90.29,-0.8,2018-08-04
"75",2018-08-04 13:45:00,"CARI",309.89,31.12,23,90.27,-0.76,2018-08-04
"76",2018-08-04 13:46:00,"CARI",300.04,31.06,NA,90.23,-0.78,2018-08-04
"77",2018-08-04 13:47:00,"CARI",307.71,31.06,NA,90.23,-0.77,2018-08-04
"78",2018-08-04 13:48:00,"CARI",298.4,31.06,NA,89.75,-0.65,2018-08-04
"79",2018-08-04 13:49:00,"CARI",308.94,30.75,NA,89.64,-0.73,2018-08-04
"80",2018-08-04 13:50:00,"CARI",296.68,30.76,NA,89.64,-0.74,2018-08-04
"81",2018-08-04 13:51:00,"CARI",300.32,30.84,NA,89.57,-0.61,2018-08-04
"82",2018-08-04 13:52:00,"CARI",294.51,30.67,NA,89.53,-0.62,2018-08-04
"83",2018-08-04 13:53:00,"CARI",289.92,30.67,NA,89.53,-0.62,2018-08-04
"84",2018-08-04 13:54:00,"CARI",304.71,30.78,NA,89.45,-0.67,2018-08-04
"85",2018-08-04 13:55:00,"CARI",285.94,30.71,NA,89.52,-0.5,2018-08-04
"86",2018-08-04 13:56:00,"CARI",307.66,30.71,NA,89.52,-0.52,2018-08-04
"87",2018-08-04 13:57:00,"CARI",306,31.03,NA,89.52,-0.61,2018-08-04
"88",2018-08-04 13:58:00,"CARI",299.63,30.97,NA,89.31,-0.54,2018-08-04
"89",2018-08-04 13:59:00,"CARI",294.33,30.97,NA,89.31,-0.53,2018-08-04
"90",2018-08-04 14:00:00,"CARI",286.86,31.07,22.7,89.37,-0.57,2018-08-04
"91",2018-08-04 14:01:00,"CARI",305.39,31.09,NA,89.49,-0.44,2018-08-04
"92",2018-08-04 14:02:00,"CARI",282.23,31.09,NA,89.49,-0.45,2018-08-04
"93",2018-08-04 14:03:00,"CARI",279.59,31.22,NA,89.52,-0.58,2018-08-04
"94",2018-08-04 14:04:00,"CARI",308.48,31.15,NA,89.58,-0.59,2018-08-04
"95",2018-08-04 14:05:00,"CARI",296.35,31.15,NA,89.58,-0.58,2018-08-04
"96",2018-08-04 14:06:00,"CARI",302.2,31.31,NA,89.64,-0.49,2018-08-04
"97",2018-08-04 14:07:00,"CARI",281.26,31.24,NA,89.65,-0.41,2018-08-04
"98",2018-08-04 14:08:00,"CARI",310.42,31.24,NA,89.65,-0.42,2018-08-04
"99",2018-08-04 14:09:00,"CARI",297.79,31.34,NA,89.68,-0.1,2018-08-04
"100",2018-08-04 14:10:00,"CARI",301.71,31.24,NA,89.71,0.62,2018-08-04
"101",2018-08-04 14:11:00,"CARI",316.5,31.25,NA,89.71,0.63,2018-08-04
"102",2018-08-04 14:12:00,"CARI",282.66,31.36,NA,89.77,1.82,2018-08-04
"103",2018-08-04 14:13:00,"CARI",296.94,31.29,NA,89.8,1.31,2018-08-04
"104",2018-08-04 14:14:00,"CARI",297.76,31.29,NA,89.8,1.36,2018-08-04
"105",2018-08-04 14:15:00,"CARI",294.28,31.43,22.7,89.88,0.7,2018-08-04
"106",2018-08-04 14:16:00,"CARI",296.91,31.39,NA,89.93,0.47,2018-08-04
"107",2018-08-04 14:17:00,"CARI",311.07,31.4,NA,89.93,0.45,2018-08-04
"108",2018-08-04 14:18:00,"CARI",317.13,31.55,NA,89.93,0.28,2018-08-04
"109",2018-08-04 14:19:00,"CARI",290.52,31.51,NA,89.93,0.17,2018-08-04
"110",2018-08-04 14:20:00,"CARI",281.28,31.51,NA,89.93,0.15,2018-08-04
"111",2018-08-04 14:21:00,"CARI",309.61,31.66,NA,89.92,-0.04,2018-08-04
"112",2018-08-04 14:22:00,"CARI",301.48,31.62,NA,89.96,-0.03,2018-08-04
"113",2018-08-04 14:23:00,"CARI",300.23,31.62,NA,89.96,-0.07,2018-08-04
"114",2018-08-04 14:24:00,"CARI",308.89,31.72,NA,90,-0.19,2018-08-04
"115",2018-08-04 14:25:00,"CARI",298.79,31.59,NA,90.03,-0.06,2018-08-04
"116",2018-08-04 14:26:00,"CARI",289.55,31.58,NA,90.03,-0.05,2018-08-04
"117",2018-08-04 14:27:00,"CARI",295.32,31.5,NA,90.1,-0.16,2018-08-04
"118",2018-08-04 14:28:00,"CARI",316.31,31.4,NA,90.08,-0.12,2018-08-04
"119",2018-08-04 14:29:00,"CARI",266.07,31.4,NA,90.08,-0.14,2018-08-04
"120",2018-08-04 14:30:00,"CARI",289.6,31.55,22.6,90.12,-0.24,2018-08-04
"121",2018-08-04 14:31:00,"CARI",284.07,31.54,NA,90.12,-0.19,2018-08-04
"122",2018-08-04 14:32:00,"CARI",310.44,31.54,NA,90.12,-0.19,2018-08-04
"123",2018-08-04 14:33:00,"CARI",312.57,31.76,NA,90.1,-0.23,2018-08-04
"124",2018-08-04 14:34:00,"CARI",298.05,31.74,NA,90.09,-0.19,2018-08-04
"125",2018-08-04 14:35:00,"CARI",301.66,31.74,NA,90.09,-0.2,2018-08-04
"126",2018-08-04 14:36:00,"CARI",324.4,31.99,NA,90.02,-0.21,2018-08-04
"127",2018-08-04 14:37:00,"CARI",325.67,32,NA,90,-0.22,2018-08-04
"128",2018-08-04 14:38:00,"CARI",322.25,32,NA,90,-0.23,2018-08-04
"129",2018-08-04 14:39:00,"CARI",316.49,32.19,NA,89.93,-0.19,2018-08-04
"130",2018-08-04 14:40:00,"CARI",313.64,32.04,NA,89.91,-0.15,2018-08-04
"131",2018-08-04 14:41:00,"CARI",330.86,32.04,NA,89.91,-0.16,2018-08-04
"132",2018-08-04 14:42:00,"CARI",301.45,32.28,NA,89.87,-0.12,2018-08-04
"133",2018-08-04 14:43:00,"CARI",310.39,32.23,NA,89.84,-0.15,2018-08-04
"134",2018-08-04 14:44:00,"CARI",294.81,32.23,NA,89.84,-0.16,2018-08-04
"135",2018-08-04 14:45:00,"CARI",314.27,32.34,22.7,89.86,-0.13,2018-08-04
"136",2018-08-04 14:46:00,"CARI",304.63,32.35,NA,89.86,-0.1,2018-08-04
"137",2018-08-04 14:47:00,"CARI",292.42,32.35,NA,89.86,-0.1,2018-08-04
"138",2018-08-04 14:48:00,"CARI",309.05,32.54,NA,89.87,-0.12,2018-08-04
"139",2018-08-04 14:49:00,"CARI",315.64,32.43,NA,89.88,-0.06,2018-08-04
"140",2018-08-04 14:50:00,"CARI",291.66,32.42,NA,89.88,-0.05,2018-08-04
"141",2018-08-04 14:51:00,"CARI",315.07,32.61,NA,89.91,-0.12,2018-08-04
"142",2018-08-04 14:52:00,"CARI",339.65,32.53,NA,89.92,-0.15,2018-08-04
"143",2018-08-04 14:53:00,"CARI",279.17,32.53,NA,89.92,-0.17,2018-08-04
"144",2018-08-04 14:54:00,"CARI",324.61,32.65,NA,89.91,-0.14,2018-08-04
"145",2018-08-04 14:55:00,"CARI",309.32,32.56,NA,89.89,-0.13,2018-08-04
"146",2018-08-04 14:56:00,"CARI",309.65,32.56,NA,89.89,-0.16,2018-08-04
"147",2018-08-04 14:57:00,"CARI",297.76,32.68,NA,89.87,-0.29,2018-08-04
"148",2018-08-04 14:58:00,"CARI",324.4,32.63,NA,89.87,-0.2,2018-08-04
"149",2018-08-04 14:59:00,"CARI",274.9,32.63,NA,89.87,-0.2,2018-08-04
"150",2018-08-04 15:00:00,"CARI",324.4,32.81,22.7,89.85,-0.21,2018-08-04
"151",2018-08-04 15:01:00,"CARI",319.05,32.72,NA,89.86,-0.17,2018-08-04
"152",2018-08-04 15:02:00,"CARI",304.76,32.72,NA,89.86,-0.18,2018-08-04
"153",2018-08-04 15:03:00,"CARI",326.32,32.88,NA,89.85,-0.04,2018-08-04
"154",2018-08-04 15:04:00,"CARI",314.83,32.79,NA,89.86,-0.17,2018-08-04
"155",2018-08-04 15:05:00,"CARI",324.52,32.79,NA,89.86,-0.18,2018-08-04
"156",2018-08-04 15:06:00,"CARI",328.57,32.93,NA,89.84,-0.22,2018-08-04
"157",2018-08-04 15:07:00,"CARI",311.99,32.84,NA,89.83,-0.25,2018-08-04
"158",2018-08-04 15:08:00,"CARI",296.69,32.84,NA,89.83,-0.26,2018-08-04
"159",2018-08-04 15:09:00,"CARI",335.02,32.91,NA,89.76,-0.22,2018-08-04
"160",2018-08-04 15:10:00,"CARI",292.33,32.8,NA,89.75,-0.28,2018-08-04
"161",2018-08-04 15:11:00,"CARI",309.47,32.79,NA,89.75,-0.3,2018-08-04
"162",2018-08-04 15:12:00,"CARI",327.53,32.91,NA,89.77,-0.25,2018-08-04
"163",2018-08-04 15:13:00,"CARI",328.27,32.85,NA,89.77,-0.2,2018-08-04
"164",2018-08-04 15:14:00,"CARI",291.87,32.85,NA,89.77,-0.21,2018-08-04
"165",2018-08-04 15:15:00,"CARI",327.43,33.07,22.6,89.77,-0.16,2018-08-04
"166",2018-08-04 15:16:00,"CARI",319.39,33.01,NA,89.76,-0.1,2018-08-04
"167",2018-08-04 15:17:00,"CARI",329.4,33,NA,89.76,-0.09,2018-08-04
"168",2018-08-04 15:18:00,"CARI",318.92,33.19,NA,89.75,-0.06,2018-08-04
"169",2018-08-04 15:19:00,"CARI",320.67,33.14,NA,89.76,-0.16,2018-08-04
"170",2018-08-04 15:20:00,"CARI",316.78,33.13,NA,89.76,-0.18,2018-08-04
"171",2018-08-04 15:21:00,"CARI",322.21,33.26,NA,89.74,-0.1,2018-08-04
"172",2018-08-04 15:22:00,"CARI",323.51,33.16,NA,89.74,-0.07,2018-08-04
"173",2018-08-04 15:23:00,"CARI",321.73,33.15,NA,89.74,-0.07,2018-08-04
"174",2018-08-04 15:24:00,"CARI",308.09,33.25,NA,89.73,0.06,2018-08-04
"175",2018-08-04 15:25:00,"CARI",321.04,33.19,NA,89.74,0,2018-08-04
"176",2018-08-04 15:26:00,"CARI",313.72,33.2,NA,89.74,-0.01,2018-08-04
"177",2018-08-04 15:27:00,"CARI",317.11,33.3,NA,89.72,0.09,2018-08-04
"178",2018-08-04 15:28:00,"CARI",312.89,33.22,NA,89.71,0.02,2018-08-04
"179",2018-08-04 15:29:00,"CARI",353.91,33.22,NA,89.71,-0.01,2018-08-04
"180",2018-08-04 15:30:00,"CARI",320.79,33.34,22.6,89.63,0.1,2018-08-04
"181",2018-08-04 15:31:00,"CARI",327.47,33.26,NA,89.61,0.16,2018-08-04
"182",2018-08-04 15:32:00,"CARI",304.18,33.26,NA,89.61,0.13,2018-08-04
"183",2018-08-04 15:33:00,"CARI",336.59,33.37,NA,89.57,0.06,2018-08-04
"184",2018-08-04 15:34:00,"CARI",311.57,33.27,NA,89.57,0.18,2018-08-04
"185",2018-08-04 15:35:00,"CARI",303.45,33.27,NA,89.57,0.2,2018-08-04
"186",2018-08-04 15:36:00,"CARI",304.88,33.37,NA,89.5,0.26,2018-08-04
"187",2018-08-04 15:37:00,"CARI",321.22,33.3,NA,89.48,0.37,2018-08-04
"188",2018-08-04 15:38:00,"CARI",319.11,33.3,NA,89.48,0.36,2018-08-04
"189",2018-08-04 15:39:00,"CARI",327.97,33.37,NA,89.4,0.57,2018-08-04
"190",2018-08-04 15:40:00,"CARI",338.4,33.27,NA,89.37,0.46,2018-08-04
"191",2018-08-04 15:41:00,"CARI",333.88,33.27,NA,89.37,0.48,2018-08-04
"192",2018-08-04 15:42:00,"CARI",319.01,33.37,NA,89.31,0.36,2018-08-04
"193",2018-08-04 15:43:00,"CARI",345.54,33.25,NA,89.29,0.6,2018-08-04
"194",2018-08-04 15:44:00,"CARI",348.48,33.25,NA,89.29,0.57,2018-08-04
"195",2018-08-04 15:45:00,"CARI",346.25,33.35,22.5,89.24,0.42,2018-08-04
"196",2018-08-04 15:46:00,"CARI",310.6,33.23,NA,89.22,0.4,2018-08-04
"197",2018-08-04 15:47:00,"CARI",337.26,33.22,NA,89.22,0.4,2018-08-04
"198",2018-08-04 15:48:00,"CARI",310.6,33.33,NA,89.14,0.51,2018-08-04
"199",2018-08-04 15:49:00,"CARI",309.41,33.25,NA,89.11,0.37,2018-08-04
"200",2018-08-04 15:50:00,"CARI",315.93,33.25,NA,89.11,0.37,2018-08-04
"201",2018-08-04 15:51:00,"CARI",328.37,33.34,NA,89.03,0.56,2018-08-04
"202",2018-08-04 15:52:00,"CARI",319.11,33.26,NA,89.01,0.7,2018-08-04
"203",2018-08-04 15:53:00,"CARI",351.05,33.26,NA,89.01,0.7,2018-08-04
"204",2018-08-04 15:54:00,"CARI",346.97,33.32,NA,88.94,0.53,2018-08-04
"205",2018-08-04 15:55:00,"CARI",329.4,33.23,NA,88.93,0.72,2018-08-04
"206",2018-08-04 15:56:00,"CARI",321.43,33.22,NA,88.93,0.73,2018-08-04
"207",2018-08-04 15:57:00,"CARI",315.52,33.34,NA,88.86,0.65,2018-08-04
"208",2018-08-04 15:58:00,"CARI",340.1,33.26,NA,88.81,0.76,2018-08-04
"209",2018-08-04 15:59:00,"CARI",311.29,33.27,NA,88.81,0.74,2018-08-04
"210",2018-08-04 16:00:00,"CARI",317.46,33.42,22.5,88.73,0.68,2018-08-04
"211",2018-08-04 16:01:00,"CARI",322.68,33.34,NA,88.72,0.73,2018-08-04
"212",2018-08-04 16:02:00,"CARI",315.95,33.34,NA,88.72,0.72,2018-08-04
"213",2018-08-04 16:03:00,"CARI",297.78,33.44,NA,88.71,0.57,2018-08-04
"214",2018-08-04 16:04:00,"CARI",328.6,33.37,NA,88.73,0.66,2018-08-04
"215",2018-08-04 16:05:00,"CARI",332.81,33.37,NA,88.73,0.66,2018-08-04
"216",2018-08-04 16:06:00,"CARI",330.16,33.48,NA,88.73,0.67,2018-08-04
"217",2018-08-04 16:07:00,"CARI",319.06,33.41,NA,88.77,0.78,2018-08-04
"218",2018-08-04 16:08:00,"CARI",344.65,33.41,NA,88.77,0.8,2018-08-04
"219",2018-08-04 16:09:00,"CARI",335.89,33.55,NA,88.78,0.69,2018-08-04
"220",2018-08-04 16:10:00,"CARI",333.23,33.41,NA,88.8,0.83,2018-08-04
"221",2018-08-04 16:11:00,"CARI",328.31,33.42,NA,88.8,0.84,2018-08-04
"222",2018-08-04 16:12:00,"CARI",351.48,33.56,NA,88.82,0.81,2018-08-04
"223",2018-08-04 16:13:00,"CARI",340.97,33.45,NA,88.81,0.84,2018-08-04
"224",2018-08-04 16:14:00,"CARI",340.51,33.45,NA,88.81,0.85,2018-08-04
"225",2018-08-04 16:15:00,"CARI",332.63,33.6,22.3,88.82,0.8,2018-08-04
"226",2018-08-04 16:16:00,"CARI",338.65,33.48,NA,88.81,0.89,2018-08-04
"227",2018-08-04 16:17:00,"CARI",330.06,33.48,NA,88.81,0.86,2018-08-04
"228",2018-08-04 16:18:00,"CARI",338.64,33.58,NA,88.79,0.83,2018-08-04
"229",2018-08-04 16:19:00,"CARI",331.35,33.5,NA,88.78,0.89,2018-08-04
"230",2018-08-04 16:20:00,"CARI",337.9,33.5,NA,88.78,0.88,2018-08-04
"231",2018-08-04 16:21:00,"CARI",312.87,33.61,NA,88.75,0.95,2018-08-04
"232",2018-08-04 16:22:00,"CARI",363.42,33.48,NA,88.76,0.95,2018-08-04
"233",2018-08-04 16:23:00,"CARI",356.33,33.47,NA,88.76,0.96,2018-08-04
"234",2018-08-04 16:24:00,"CARI",352.85,33.61,NA,88.76,0.93,2018-08-04
"235",2018-08-04 16:25:00,"CARI",333.92,33.52,NA,88.75,0.96,2018-08-04
"236",2018-08-04 16:26:00,"CARI",338.89,33.51,NA,88.75,0.96,2018-08-04
"237",2018-08-04 16:27:00,"CARI",364.25,33.62,NA,88.78,0.97,2018-08-04
"238",2018-08-04 16:28:00,"CARI",354.9,33.49,NA,88.8,0.97,2018-08-04
"239",2018-08-04 16:29:00,"CARI",357.83,33.49,NA,88.8,1,2018-08-04
"240",2018-08-04 16:30:00,"CARI",342.34,33.59,22.4,88.79,1.06,2018-08-04
"241",2018-08-04 16:31:00,"CARI",349.39,33.46,NA,88.77,1.21,2018-08-04
"242",2018-08-04 16:32:00,"CARI",366.99,33.46,NA,88.77,1.18,2018-08-04
"243",2018-08-04 16:33:00,"CARI",360.23,33.57,NA,88.78,1.03,2018-08-04
"244",2018-08-04 16:34:00,"CARI",338.61,33.51,NA,88.78,1.06,2018-08-04
"245",2018-08-04 16:35:00,"CARI",355.52,33.51,NA,88.78,1.01,2018-08-04
"246",2018-08-04 16:36:00,"CARI",360.37,33.62,NA,88.76,0.97,2018-08-04
"247",2018-08-04 16:37:00,"CARI",346.29,33.58,NA,88.76,0.91,2018-08-04
"248",2018-08-04 16:38:00,"CARI",347.51,33.58,NA,88.76,0.94,2018-08-04
"249",2018-08-04 16:39:00,"CARI",354.26,33.67,NA,88.77,0.91,2018-08-04
"250",2018-08-04 16:40:00,"CARI",334.6,33.62,NA,88.77,1.03,2018-08-04
"251",2018-08-04 16:41:00,"CARI",335.9,33.63,NA,88.77,1.01,2018-08-04
"252",2018-08-04 16:42:00,"CARI",349.28,33.76,NA,88.77,0.79,2018-08-04
"253",2018-08-04 16:43:00,"CARI",351.99,33.71,NA,88.77,0.85,2018-08-04
"254",2018-08-04 16:44:00,"CARI",363.25,33.71,NA,88.78,0.84,2018-08-04
"255",2018-08-04 16:45:00,"CARI",374.42,33.88,22.4,88.7,1.04,2018-08-04
"256",2018-08-04 16:46:00,"CARI",308.21,33.81,NA,88.68,0.72,2018-08-04
"257",2018-08-04 16:47:00,"CARI",396.41,33.82,NA,88.68,0.72,2018-08-04
"258",2018-08-04 16:48:00,"CARI",359.5,33.97,NA,88.63,0.86,2018-08-04
"259",2018-08-04 16:49:00,"CARI",337.31,33.88,NA,88.63,0.86,2018-08-04
"260",2018-08-04 16:50:00,"CARI",351.23,33.88,NA,88.63,0.87,2018-08-04
"261",2018-08-04 16:51:00,"CARI",359.76,34.05,NA,88.59,0.96,2018-08-04
"262",2018-08-04 16:52:00,"CARI",341.19,33.98,NA,88.56,0.85,2018-08-04
"263",2018-08-04 16:53:00,"CARI",357.27,33.97,NA,88.56,0.87,2018-08-04
"264",2018-08-04 16:54:00,"CARI",342.42,34.14,NA,88.52,0.92,2018-08-04
"265",2018-08-04 16:55:00,"CARI",357.55,34.09,NA,88.48,0.95,2018-08-04
"266",2018-08-04 16:56:00,"CARI",353.67,34.09,NA,88.48,0.95,2018-08-04
"267",2018-08-04 16:57:00,"CARI",365.89,34.22,NA,88.44,1.12,2018-08-04
"268",2018-08-04 16:58:00,"CARI",344.93,34.19,NA,88.4,1.01,2018-08-04
"269",2018-08-04 16:59:00,"CARI",348.87,34.19,NA,88.4,1.02,2018-08-04
"270",2018-08-04 17:00:00,"CARI",369.48,34.33,22.4,88.36,1.19,2018-08-04
"271",2018-08-04 17:01:00,"CARI",367.68,34.25,NA,88.3,1.27,2018-08-04
"272",2018-08-04 17:02:00,"CARI",362.71,34.25,NA,88.3,1.27,2018-08-04
"273",2018-08-04 17:03:00,"CARI",337.98,34.41,NA,88.29,1.3,2018-08-04
"274",2018-08-04 17:04:00,"CARI",359.86,34.33,NA,88.26,1.28,2018-08-04
"275",2018-08-04 17:05:00,"CARI",346.02,34.33,NA,88.26,1.27,2018-08-04
"276",2018-08-04 17:06:00,"CARI",339.71,34.47,NA,88.23,1.37,2018-08-04
"277",2018-08-04 17:07:00,"CARI",319.81,34.3,NA,88.21,1.49,2018-08-04
"278",2018-08-04 17:08:00,"CARI",362.07,34.3,NA,88.21,1.5,2018-08-04
"279",2018-08-04 17:09:00,"CARI",368.31,34.42,NA,88.21,1.28,2018-08-04
"280",2018-08-04 17:10:00,"CARI",379.83,34.37,NA,88.18,1.22,2018-08-04
"281",2018-08-04 17:11:00,"CARI",342.72,34.37,NA,88.18,1.19,2018-08-04
"282",2018-08-04 17:12:00,"CARI",354.36,34.48,NA,88.16,1.34,2018-08-04
"283",2018-08-04 17:13:00,"CARI",370.56,34.4,NA,88.14,1.15,2018-08-04
"284",2018-08-04 17:14:00,"CARI",338.72,34.4,NA,88.14,1.19,2018-08-04
"285",2018-08-04 17:15:00,"CARI",345.21,34.52,22.4,88.1,1.08,2018-08-04
"286",2018-08-04 17:16:00,"CARI",361.07,34.44,NA,88.1,0.92,2018-08-04
"287",2018-08-04 17:17:00,"CARI",359.99,34.45,NA,88.1,0.92,2018-08-04
"288",2018-08-04 17:18:00,"CARI",364.71,34.62,NA,88.08,0.91,2018-08-04
"289",2018-08-04 17:19:00,"CARI",353.67,34.57,NA,88.09,1.04,2018-08-04
"290",2018-08-04 17:20:00,"CARI",360.03,34.57,NA,88.09,1.03,2018-08-04
"291",2018-08-04 17:21:00,"CARI",359.04,34.74,NA,88.09,1.09,2018-08-04
"292",2018-08-04 17:22:00,"CARI",355.15,34.65,NA,88.07,1.15,2018-08-04
"293",2018-08-04 17:23:00,"CARI",355.93,34.66,NA,88.07,1.19,2018-08-04
