"","DateTime","Site","Discharge","fDOM","NO3","SpCond","Turb","day"
"1",2018-08-21 05:01:00,"CARI",459.05,70.22,NA,74.83,-0.92,2018-08-21
"2",2018-08-21 05:02:00,"CARI",454.55,69.66,NA,74.83,-0.95,2018-08-21
"3",2018-08-21 05:03:00,"CARI",377.12,69.77,NA,74.83,-0.9,2018-08-21
"4",2018-08-21 05:04:00,"CARI",444.61,70.2,NA,74.83,-0.89,2018-08-21
"5",2018-08-21 05:05:00,"CARI",461.65,69.69,NA,74.83,-0.92,2018-08-21
"6",2018-08-21 05:06:00,"CARI",435.4,69.7,NA,74.84,-0.89,2018-08-21
"7",2018-08-21 05:07:00,"CARI",456.74,70.29,NA,74.84,-0.91,2018-08-21
"8",2018-08-21 05:08:00,"CARI",462.24,70.12,NA,74.84,-0.97,2018-08-21
"9",2018-08-21 05:09:00,"CARI",430.58,70.12,NA,74.86,-0.96,2018-08-21
"10",2018-08-21 05:10:00,"CARI",422.09,69.6,NA,74.86,-0.96,2018-08-21
"11",2018-08-21 05:11:00,"CARI",450.33,70.15,NA,74.86,-0.98,2018-08-21
"12",2018-08-21 05:12:00,"CARI",441.28,70.15,NA,74.86,-1.01,2018-08-21
"13",2018-08-21 05:13:00,"CARI",476.06,70.16,NA,74.86,-1.01,2018-08-21
"14",2018-08-21 05:14:00,"CARI",446.28,69.97,NA,74.85,-1,2018-08-21
"15",2018-08-21 05:15:00,"CARI",444.55,69.96,27.5,74.85,-1.01,2018-08-21
"16",2018-08-21 05:16:00,"CARI",464.69,70.27,NA,74.85,-1.01,2018-08-21
"17",2018-08-21 05:17:00,"CARI",452.29,69.16,NA,74.85,-1,2018-08-21
"18",2018-08-21 05:18:00,"CARI",432.22,69.14,NA,74.85,-0.96,2018-08-21
"19",2018-08-21 05:19:00,"CARI",459.51,69.67,NA,74.85,-0.97,2018-08-21
"20",2018-08-21 05:20:00,"CARI",444.69,69.89,NA,74.85,-0.97,2018-08-21
"21",2018-08-21 05:21:00,"CARI",436.1,69.9,NA,74.87,-0.92,2018-08-21
"22",2018-08-21 05:22:00,"CARI",450.51,70.31,NA,74.87,-0.92,2018-08-21
"23",2018-08-21 05:23:00,"CARI",426.34,69.98,NA,74.88,-0.98,2018-08-21
"24",2018-08-21 05:24:00,"CARI",449.29,69.98,NA,74.88,-0.94,2018-08-21
"25",2018-08-21 05:25:00,"CARI",398.13,70.33,NA,74.88,-0.94,2018-08-21
"26",2018-08-21 05:26:00,"CARI",450.91,69.74,NA,74.89,-0.99,2018-08-21
"27",2018-08-21 05:27:00,"CARI",450.91,69.75,NA,74.87,-1,2018-08-21
"28",2018-08-21 05:28:00,"CARI",456.52,70.3,NA,74.87,-0.98,2018-08-21
"29",2018-08-21 05:29:00,"CARI",460.1,70.12,NA,74.87,-1,2018-08-21
"30",2018-08-21 05:30:00,"CARI",464.92,70.11,27.5,74.9,-1.03,2018-08-21
"31",2018-08-21 05:31:00,"CARI",468.47,70.19,NA,74.9,-1.03,2018-08-21
"32",2018-08-21 05:32:00,"CARI",430.36,70.09,NA,74.87,-1.01,2018-08-21
"33",2018-08-21 05:33:00,"CARI",440.32,70.12,NA,74.89,-1.01,2018-08-21
"34",2018-08-21 05:34:00,"CARI",444.88,70.13,NA,74.89,-1,2018-08-21
"35",2018-08-21 05:35:00,"CARI",474.86,69.88,NA,74.89,-0.99,2018-08-21
"36",2018-08-21 05:36:00,"CARI",473.61,69.86,NA,74.89,-0.98,2018-08-21
"37",2018-08-21 05:37:00,"CARI",461.89,70.11,NA,74.89,-0.99,2018-08-21
"38",2018-08-21 05:38:00,"CARI",466.71,69.77,NA,74.9,-0.99,2018-08-21
"39",2018-08-21 05:39:00,"CARI",452.33,69.77,NA,74.9,-0.98,2018-08-21
"40",2018-08-21 05:40:00,"CARI",451.79,69.58,NA,74.9,-0.98,2018-08-21
"41",2018-08-21 05:41:00,"CARI",441.13,69.49,NA,74.9,-0.92,2018-08-21
"42",2018-08-21 05:42:00,"CARI",478.48,69.49,NA,74.9,-0.99,2018-08-21
"43",2018-08-21 05:43:00,"CARI",467.3,70.07,NA,74.9,-1,2018-08-21
"44",2018-08-21 05:44:00,"CARI",434.44,69.79,NA,74.9,-1.02,2018-08-21
"45",2018-08-21 05:45:00,"CARI",472.25,69.79,27.6,74.89,-1.02,2018-08-21
"46",2018-08-21 05:46:00,"CARI",460.99,70.14,NA,74.89,-1.03,2018-08-21
"47",2018-08-21 05:47:00,"CARI",424.6,70.08,NA,74.89,-1,2018-08-21
"48",2018-08-21 05:48:00,"CARI",440.04,70.09,NA,74.92,-1.04,2018-08-21
"49",2018-08-21 05:49:00,"CARI",460.6,68.96,NA,74.92,-1.04,2018-08-21
"50",2018-08-21 05:50:00,"CARI",466.04,70.09,NA,74.9,-1.02,2018-08-21
"51",2018-08-21 05:51:00,"CARI",446.91,70.1,NA,74.92,-0.99,2018-08-21
"52",2018-08-21 05:52:00,"CARI",453.21,69.87,NA,74.92,-1.01,2018-08-21
"53",2018-08-21 05:53:00,"CARI",431.76,70.02,NA,74.92,-1.08,2018-08-21
"54",2018-08-21 05:54:00,"CARI",443.18,70.01,NA,74.93,-0.99,2018-08-21
"55",2018-08-21 05:55:00,"CARI",458.4,70.05,NA,74.93,-1,2018-08-21
"56",2018-08-21 05:56:00,"CARI",445.86,70.04,NA,74.92,-1,2018-08-21
"57",2018-08-21 05:57:00,"CARI",451.83,70.03,NA,74.93,-1.01,2018-08-21
"58",2018-08-21 05:58:00,"CARI",465.57,70.24,NA,74.93,-1.02,2018-08-21
"59",2018-08-21 05:59:00,"CARI",441.08,70.02,NA,74.94,-1.02,2018-08-21
"60",2018-08-21 06:00:00,"CARI",492.27,70.02,27.6,74.93,-1.05,2018-08-21
"61",2018-08-21 06:01:00,"CARI",479.25,70.17,NA,74.93,-1.04,2018-08-21
"62",2018-08-21 06:02:00,"CARI",455.81,69.91,NA,74.92,-0.99,2018-08-21
"63",2018-08-21 06:03:00,"CARI",422.79,69.9,NA,74.94,-1.01,2018-08-21
"64",2018-08-21 06:04:00,"CARI",442.94,70.05,NA,74.94,-0.99,2018-08-21
"65",2018-08-21 06:05:00,"CARI",440.25,69.88,NA,74.93,-1.04,2018-08-21
"66",2018-08-21 06:06:00,"CARI",460.79,69.93,NA,74.94,-1.02,2018-08-21
"67",2018-08-21 06:07:00,"CARI",461.58,70.24,NA,74.94,-1.03,2018-08-21
