"","DateTime","Site","Discharge","fDOM","NO3","SpCond","Turb","day"
"1",2018-08-13 17:01:00,"CARI",362.9,51.84,NA,51.7,-0.3,2018-08-13
"2",2018-08-13 17:02:00,"CARI",352.9,51.9,NA,51.7,-0.3,2018-08-13
"3",2018-08-13 17:03:00,"CARI",302.94,51.75,NA,51.59,-0.42,2018-08-13
"4",2018-08-13 17:04:00,"CARI",366.75,51.75,NA,51.58,-0.33,2018-08-13
"5",2018-08-13 17:05:00,"CARI",343.57,51.87,NA,51.58,-0.33,2018-08-13
"6",2018-08-13 17:06:00,"CARI",334.37,51.7,NA,51.59,-0.37,2018-08-13
"7",2018-08-13 17:07:00,"CARI",346.97,51.7,NA,51.6,-0.27,2018-08-13
"8",2018-08-13 17:08:00,"CARI",349.31,51.79,NA,51.6,-0.28,2018-08-13
"9",2018-08-13 17:09:00,"CARI",342.45,51.63,NA,51.57,-0.41,2018-08-13
"10",2018-08-13 17:10:00,"CARI",342.45,51.63,NA,51.56,-0.44,2018-08-13
"11",2018-08-13 17:11:00,"CARI",344.87,51.77,NA,51.56,-0.45,2018-08-13
"12",2018-08-13 17:12:00,"CARI",344.37,51.58,NA,51.58,-0.55,2018-08-13
"13",2018-08-13 17:13:00,"CARI",340.53,51.58,NA,51.53,-0.63,2018-08-13
"14",2018-08-13 17:14:00,"CARI",345.66,51.71,NA,51.53,-0.64,2018-08-13
"15",2018-08-13 17:15:00,"CARI",355.23,51.59,25.1,51.53,-0.66,2018-08-13
"16",2018-08-13 17:16:00,"CARI",347.69,51.59,NA,51.51,-0.67,2018-08-13
"17",2018-08-13 17:17:00,"CARI",347.1,51.64,NA,51.51,-0.67,2018-08-13
"18",2018-08-13 17:18:00,"CARI",345.95,51.53,NA,51.53,-0.7,2018-08-13
"19",2018-08-13 17:19:00,"CARI",351.14,51.53,NA,51.52,-0.69,2018-08-13
"20",2018-08-13 17:20:00,"CARI",361.24,51.69,NA,51.52,-0.68,2018-08-13
"21",2018-08-13 17:21:00,"CARI",363.36,51.54,NA,51.53,-0.54,2018-08-13
"22",2018-08-13 17:22:00,"CARI",349.89,51.54,NA,51.51,-0.41,2018-08-13
"23",2018-08-13 17:23:00,"CARI",341.81,51.68,NA,51.51,-0.39,2018-08-13
"24",2018-08-13 17:24:00,"CARI",379.24,51.58,NA,51.53,-0.12,2018-08-13
"25",2018-08-13 17:25:00,"CARI",325.72,51.58,NA,51.53,-0.11,2018-08-13
"26",2018-08-13 17:26:00,"CARI",345,51.73,NA,51.53,-0.12,2018-08-13
"27",2018-08-13 17:27:00,"CARI",351.82,51.62,NA,51.53,0.11,2018-08-13
"28",2018-08-13 17:28:00,"CARI",364.57,51.61,NA,51.55,0.02,2018-08-13
"29",2018-08-13 17:29:00,"CARI",319.42,51.78,NA,51.55,0,2018-08-13
"30",2018-08-13 17:30:00,"CARI",346.31,51.63,25,51.53,-0.16,2018-08-13
"31",2018-08-13 17:31:00,"CARI",365.2,51.63,NA,51.53,-0.23,2018-08-13
"32",2018-08-13 17:32:00,"CARI",353.44,51.81,NA,51.53,-0.24,2018-08-13
"33",2018-08-13 17:33:00,"CARI",355.39,51.69,NA,51.53,-0.38,2018-08-13
"34",2018-08-13 17:34:00,"CARI",340.01,51.69,NA,51.51,-0.49,2018-08-13
"35",2018-08-13 17:35:00,"CARI",352.92,51.83,NA,51.51,-0.49,2018-08-13
"36",2018-08-13 17:36:00,"CARI",359.96,51.7,NA,51.53,-0.65,2018-08-13
"37",2018-08-13 17:37:00,"CARI",350.96,51.62,NA,51.53,-0.64,2018-08-13
"38",2018-08-13 17:38:00,"CARI",359.12,51.62,NA,51.53,-0.62,2018-08-13
"39",2018-08-13 17:39:00,"CARI",359.83,51.77,NA,51.53,-0.62,2018-08-13
"40",2018-08-13 17:40:00,"CARI",342.54,51.53,NA,51.53,-0.54,2018-08-13
"41",2018-08-13 17:41:00,"CARI",356.53,51.53,NA,51.53,-0.54,2018-08-13
"42",2018-08-13 17:42:00,"CARI",375.89,51.67,NA,51.53,-0.48,2018-08-13
"43",2018-08-13 17:43:00,"CARI",331.58,51.55,NA,51.53,-0.42,2018-08-13
"44",2018-08-13 17:44:00,"CARI",359.26,51.54,NA,51.53,-0.43,2018-08-13
"45",2018-08-13 17:45:00,"CARI",330.15,51.7,25,51.54,-0.4,2018-08-13
"46",2018-08-13 17:46:00,"CARI",351.72,51.57,NA,51.53,-0.27,2018-08-13
"47",2018-08-13 17:47:00,"CARI",335.56,51.54,NA,51.53,-0.28,2018-08-13
"48",2018-08-13 17:48:00,"CARI",337.48,51.73,NA,51.54,-0.22,2018-08-13
"49",2018-08-13 17:49:00,"CARI",334.73,51.63,NA,51.54,-0.17,2018-08-13
"50",2018-08-13 17:50:00,"CARI",353.07,51.63,NA,51.54,-0.16,2018-08-13
"51",2018-08-13 17:51:00,"CARI",349.65,51.8,NA,51.54,0.07,2018-08-13
"52",2018-08-13 17:52:00,"CARI",345.38,51.67,NA,51.54,-0.04,2018-08-13
"53",2018-08-13 17:53:00,"CARI",358.93,51.67,NA,51.54,-0.04,2018-08-13
"54",2018-08-13 17:54:00,"CARI",360.41,51.89,NA,51.53,-0.11,2018-08-13
"55",2018-08-13 17:55:00,"CARI",354.72,51.77,NA,51.54,-0.18,2018-08-13
"56",2018-08-13 17:56:00,"CARI",341.14,51.77,NA,51.54,-0.19,2018-08-13
"57",2018-08-13 17:57:00,"CARI",350.55,51.91,NA,51.54,-0.31,2018-08-13
"58",2018-08-13 17:58:00,"CARI",351.76,51.75,NA,51.53,-0.47,2018-08-13
"59",2018-08-13 17:59:00,"CARI",350.3,51.74,NA,51.53,-0.47,2018-08-13
"60",2018-08-13 18:00:00,"CARI",369.02,51.89,25,51.55,-0.63,2018-08-13
"61",2018-08-13 18:01:00,"CARI",318.51,51.7,NA,51.54,-0.59,2018-08-13
"62",2018-08-13 18:02:00,"CARI",373.41,51.7,NA,51.54,-0.58,2018-08-13
"63",2018-08-13 18:03:00,"CARI",329.81,51.83,NA,51.57,-0.68,2018-08-13
"64",2018-08-13 18:04:00,"CARI",329.43,51.68,NA,51.56,-0.78,2018-08-13
"65",2018-08-13 18:05:00,"CARI",366.42,51.69,NA,51.56,-0.78,2018-08-13
"66",2018-08-13 18:06:00,"CARI",381.44,51.78,NA,51.56,-0.75,2018-08-13
"67",2018-08-13 18:07:00,"CARI",349.23,51.65,NA,51.58,-0.71,2018-08-13
"68",2018-08-13 18:08:00,"CARI",340.8,51.65,NA,51.58,-0.73,2018-08-13
"69",2018-08-13 18:09:00,"CARI",337.9,51.76,NA,51.63,-0.86,2018-08-13
"70",2018-08-13 18:10:00,"CARI",355.86,51.65,NA,51.63,-0.79,2018-08-13
"71",2018-08-13 18:11:00,"CARI",353.65,51.65,NA,51.63,-0.81,2018-08-13
"72",2018-08-13 18:12:00,"CARI",332.5,51.84,NA,51.61,-0.8,2018-08-13
"73",2018-08-13 18:13:00,"CARI",347.85,51.68,NA,51.64,-0.79,2018-08-13
"74",2018-08-13 18:14:00,"CARI",339.22,51.68,NA,51.64,-0.8,2018-08-13
"75",2018-08-13 18:15:00,"CARI",340.86,51.83,25,51.64,-0.68,2018-08-13
"76",2018-08-13 18:16:00,"CARI",358.1,51.74,NA,51.67,-0.73,2018-08-13
"77",2018-08-13 18:17:00,"CARI",344.97,51.8,NA,51.67,-0.75,2018-08-13
"78",2018-08-13 18:18:00,"CARI",335.27,52,NA,51.67,-0.74,2018-08-13
"79",2018-08-13 18:19:00,"CARI",344.25,51.88,NA,51.66,-0.68,2018-08-13
"80",2018-08-13 18:20:00,"CARI",344.11,51.88,NA,51.66,-0.69,2018-08-13
"81",2018-08-13 18:21:00,"CARI",337.68,52.08,NA,51.69,-0.52,2018-08-13
"82",2018-08-13 18:22:00,"CARI",313.51,51.92,NA,51.68,-0.41,2018-08-13
"83",2018-08-13 18:23:00,"CARI",355.38,51.91,NA,51.68,-0.4,2018-08-13
"84",2018-08-13 18:24:00,"CARI",318.28,52.07,NA,51.69,-0.36,2018-08-13
"85",2018-08-13 18:25:00,"CARI",364.26,51.91,NA,51.69,-0.32,2018-08-13
"86",2018-08-13 18:26:00,"CARI",359.27,51.91,NA,51.69,-0.33,2018-08-13
"87",2018-08-13 18:27:00,"CARI",315.78,52.08,NA,51.72,-0.34,2018-08-13
"88",2018-08-13 18:28:00,"CARI",358.16,51.88,NA,51.71,-0.31,2018-08-13
"89",2018-08-13 18:29:00,"CARI",341.73,51.89,NA,51.71,-0.31,2018-08-13
"90",2018-08-13 18:30:00,"CARI",339.65,52.08,25,51.71,-0.26,2018-08-13
"91",2018-08-13 18:31:00,"CARI",350.81,51.93,NA,51.67,-0.32,2018-08-13
"92",2018-08-13 18:32:00,"CARI",360.16,52.05,NA,51.67,-0.33,2018-08-13
"93",2018-08-13 18:33:00,"CARI",332.72,52.22,NA,51.65,-0.37,2018-08-13
"94",2018-08-13 18:34:00,"CARI",342.26,51.88,NA,51.65,-0.46,2018-08-13
"95",2018-08-13 18:35:00,"CARI",355.09,51.88,NA,51.65,-0.42,2018-08-13
"96",2018-08-13 18:36:00,"CARI",352.77,52.03,NA,51.61,-0.35,2018-08-13
"97",2018-08-13 18:37:00,"CARI",330.57,51.89,NA,51.59,-0.48,2018-08-13
"98",2018-08-13 18:38:00,"CARI",339.83,51.89,NA,51.59,-0.49,2018-08-13
"99",2018-08-13 18:39:00,"CARI",357.83,51.98,NA,51.61,-0.46,2018-08-13
"100",2018-08-13 18:40:00,"CARI",346.76,51.85,NA,51.61,-0.32,2018-08-13
"101",2018-08-13 18:41:00,"CARI",360.47,51.85,NA,51.61,-0.32,2018-08-13
"102",2018-08-13 18:42:00,"CARI",361.95,51.99,NA,51.61,-0.28,2018-08-13
"103",2018-08-13 18:43:00,"CARI",327.21,51.82,NA,51.6,-0.27,2018-08-13
"104",2018-08-13 18:44:00,"CARI",339.72,51.82,NA,51.6,-0.26,2018-08-13
"105",2018-08-13 18:45:00,"CARI",346.28,51.96,25,51.61,-0.21,2018-08-13
"106",2018-08-13 18:46:00,"CARI",343.87,51.81,NA,51.6,-0.19,2018-08-13
"107",2018-08-13 18:47:00,"CARI",336.6,52.02,NA,51.6,-0.19,2018-08-13
"108",2018-08-13 18:48:00,"CARI",343.52,52.2,NA,51.57,-0.23,2018-08-13
"109",2018-08-13 18:49:00,"CARI",351.46,52.05,NA,51.59,-0.19,2018-08-13
"110",2018-08-13 18:50:00,"CARI",345.21,52.05,NA,51.59,-0.19,2018-08-13
"111",2018-08-13 18:51:00,"CARI",346.97,52.2,NA,51.59,-0.2,2018-08-13
"112",2018-08-13 18:52:00,"CARI",357.29,52.08,NA,51.59,-0.21,2018-08-13
"113",2018-08-13 18:53:00,"CARI",357.29,52.09,NA,51.59,-0.22,2018-08-13
"114",2018-08-13 18:54:00,"CARI",322.19,52.18,NA,51.62,-0.24,2018-08-13
"115",2018-08-13 18:55:00,"CARI",351.99,52.03,NA,51.6,-0.25,2018-08-13
"116",2018-08-13 18:56:00,"CARI",367.39,52.03,NA,51.6,-0.26,2018-08-13
"117",2018-08-13 18:57:00,"CARI",347.49,52.18,NA,51.61,-0.24,2018-08-13
"118",2018-08-13 18:58:00,"CARI",345.74,52.02,NA,51.62,-0.38,2018-08-13
"119",2018-08-13 18:59:00,"CARI",344.91,52.02,NA,51.62,-0.39,2018-08-13
"120",2018-08-13 19:00:00,"CARI",331.36,52.04,25,51.61,-0.33,2018-08-13
"121",2018-08-13 19:01:00,"CARI",364.63,51.99,NA,51.61,-0.3,2018-08-13
"122",2018-08-13 19:02:00,"CARI",361.92,47.8,NA,51.61,-0.31,2018-08-13
"123",2018-08-13 19:03:00,"CARI",342.21,51.97,NA,51.6,-0.45,2018-08-13
"124",2018-08-13 19:04:00,"CARI",360.39,51.85,NA,51.59,-0.38,2018-08-13
"125",2018-08-13 19:05:00,"CARI",340.5,51.85,NA,51.59,-0.37,2018-08-13
"126",2018-08-13 19:06:00,"CARI",365.25,51.88,NA,51.59,-0.39,2018-08-13
"127",2018-08-13 19:07:00,"CARI",345.69,51.73,NA,51.61,-0.37,2018-08-13
"128",2018-08-13 19:08:00,"CARI",346.3,51.73,NA,51.61,-0.36,2018-08-13
"129",2018-08-13 19:09:00,"CARI",356.88,51.74,NA,51.6,-0.36,2018-08-13
"130",2018-08-13 19:10:00,"CARI",346.28,51.65,NA,51.58,-0.32,2018-08-13
"131",2018-08-13 19:11:00,"CARI",339.24,51.65,NA,51.58,-0.31,2018-08-13
"132",2018-08-13 19:12:00,"CARI",343.15,51.88,NA,51.55,-0.3,2018-08-13
"133",2018-08-13 19:13:00,"CARI",357.64,51.78,NA,51.54,-0.28,2018-08-13
"134",2018-08-13 19:14:00,"CARI",357.56,51.78,NA,51.54,-0.29,2018-08-13
"135",2018-08-13 19:15:00,"CARI",346.56,51.93,24.9,51.53,-0.24,2018-08-13
"136",2018-08-13 19:16:00,"CARI",330.93,51.84,NA,51.53,-0.26,2018-08-13
"137",2018-08-13 19:17:00,"CARI",320.31,51.7,NA,51.53,-0.25,2018-08-13
"138",2018-08-13 19:18:00,"CARI",362.49,51.84,NA,51.56,-0.21,2018-08-13
"139",2018-08-13 19:19:00,"CARI",359.03,51.71,NA,51.54,-0.1,2018-08-13
"140",2018-08-13 19:20:00,"CARI",343.68,51.72,NA,51.54,-0.08,2018-08-13
"141",2018-08-13 19:21:00,"CARI",351.12,51.87,NA,51.56,-0.21,2018-08-13
"142",2018-08-13 19:22:00,"CARI",344.65,51.78,NA,51.55,-0.22,2018-08-13
