"","Site","DateTime","Q","day","fDOM.QSU","nitrateuM","SpCond.µS.cm","Turbidity.FNU","MeanDischarge"
"1","FRCH",2020-08-20 10:45:00,491.378593838352,2020-08-20 08:00:00,62.86,38.8842857142857,85.4090909090909,10.9090909090909,491.378593838352
"2","FRCH",2020-08-20 11:00:00,489.313644786802,2020-08-20 08:00:00,62.9227272727273,38.8635714285714,85.3909090909091,10.4272727272727,489.313644786802
"3","FRCH",2020-08-20 11:15:00,492.144688185421,2020-08-20 08:00:00,62.8618181818182,38.8185714285714,85.3909090909091,10.57,492.144688185421
"4","FRCH",2020-08-20 11:30:00,494.415097624689,2020-08-20 08:00:00,62.8436363636364,38.835,85.3636363636364,10.8345454545455,494.415097624689
"5","FRCH",2020-08-20 11:45:00,497.62918819685,2020-08-20 08:00:00,62.8345454545455,38.8221428571429,85.3636363636364,11.0045454545455,497.62918819685
"6","FRCH",2020-08-20 12:00:00,496.480046676254,2020-08-20 08:00:00,62.7290909090909,38.7978571428571,85.3454545454545,11.8654545454545,496.480046676254
"7","FRCH",2020-08-20 12:15:00,496.096999502712,2020-08-20 08:00:00,62.8590909090909,38.7721428571429,85.3090909090909,11.1045454545455,496.096999502712
"8","FRCH",2020-08-20 12:30:00,494.592684410512,2020-08-20 08:00:00,62.7,38.7271428571429,85.3,44.6881818181818,494.592684410512
"9","FRCH",2020-08-20 12:45:00,496.657633462033,2020-08-20 08:00:00,62.6672727272727,38.6635714285714,85.3,10.6136363636364,496.657633462033
"10","FRCH",2020-08-20 13:00:00,498.928042901331,2020-08-20 08:00:00,62.5409090909091,38.58,85.2818181818182,10.5,498.928042901331
"11","FRCH",2020-08-20 13:15:00,500.254771207736,2020-08-20 08:00:00,62.5463636363636,38.525,85.2727272727273,11.0045454545455,500.254771207736
"12","FRCH",2020-08-20 13:30:00,503.263401392163,2020-08-20 08:00:00,62.4672727272727,38.4978571428571,85.2181818181818,10.8063636363636,503.263401392163
"13","FRCH",2020-08-20 13:45:00,509.103074975195,2020-08-20 08:00:00,62.3872727272727,38.4528571428571,85.2090909090909,11.2945454545455,509.103074975195
"14","FRCH",2020-08-20 14:00:00,508.925488189387,2020-08-20 08:00:00,62.2890909090909,38.49,85.2,11.0827272727273,508.925488189387
"15","FRCH",2020-08-20 14:15:00,512.49475233315,2020-08-20 08:00:00,62.3163636363636,38.4528571428571,85.1454545454545,10.95,512.49475233315
"16","FRCH",2020-08-20 14:30:00,516.297350466557,2020-08-20 08:00:00,62.1572727272727,38.4492857142857,85.1181818181818,10.7354545454545,516.297350466557
"17","FRCH",2020-08-20 14:45:00,520.249661783848,2020-08-20 08:00:00,62.1709090909091,38.4307142857143,85.1,10.9936363636364,520.249661783848
"18","FRCH",2020-08-20 15:00:00,520.632708957375,2020-08-20 08:00:00,62.1218181818182,38.4164285714286,85.1,10.9436363636364,520.632708957375
"19","FRCH",2020-08-20 15:15:00,522.520071223131,2020-08-20 08:00:00,62.1236363636364,38.3235714285714,85.0636363636364,10.0990909090909,522.520071223131
"20","FRCH",2020-08-20 15:30:00,524.968067448193,2020-08-20 08:00:00,62.0863636363636,38.2771428571429,85,10.6727272727273,524.968067448193
"21","FRCH",2020-08-20 15:45:00,527.033016499758,2020-08-20 08:00:00,62.0290909090909,38.2778571428571,84.9727272727273,11.35,527.033016499758
"22","FRCH",2020-08-20 16:00:00,528.920378765513,2020-08-20 08:00:00,61.9354545454545,38.2328571428571,84.9454545454546,10.4063636363636,528.920378765513
"23","FRCH",2020-08-20 16:15:00,531.396248592486,2020-08-20 08:00:00,61.8718181818182,38.2107142857143,84.9090909090909,10.6072727272727,531.396248592486
"24","FRCH",2020-08-20 16:30:00,534.049705205296,2020-08-20 08:00:00,61.8609090909091,38.1878571428571,84.9090909090909,10.5318181818182,534.049705205296
"25","FRCH",2020-08-20 16:45:00,534.787925950455,2020-08-20 08:00:00,61.8681818181818,38.1635714285714,84.9,10.24,534.787925950455
"26","FRCH",2020-08-20 17:00:00,536.497701430402,2020-08-20 08:00:00,61.83,38.1578571428571,84.8909090909091,10.48,536.497701430402
"27","FRCH",2020-08-20 17:15:00,540.627599533502,2020-08-20 08:00:00,61.7827272727273,38.1128571428571,84.8727272727273,10.9236363636364,540.627599533502
"28","FRCH",2020-08-20 17:30:00,541.776741054084,2020-08-20 08:00:00,61.7581818181818,38.0578571428571,84.8636363636364,11.0509090909091,541.776741054084
