"","Site","DateTime","Q","day","fDOM.QSU","nitrateuM","SpCond.µS.cm","Turbidity.FNU","MeanDischarge"
"1","FRCH",2020-06-21 23:45:00,1465.34114376761,2020-06-21 08:00:00,114.004545454545,20.99,42.2636363636364,53.9409090909091,1465.34114376761
"2","FRCH",2020-06-22 00:00:00,1510.34157369874,2020-06-22 08:00:00,114.125454545455,20.962,42.3272727272727,52.8218181818182,1510.34157369874
"3","FRCH",2020-06-22 00:15:00,1730.05225727474,2020-06-22 08:00:00,114.354545454545,21.088,42.3636363636364,48.9318181818182,1730.05225727474
"4","FRCH",2020-06-22 00:30:00,1659.41237839786,2020-06-22 08:00:00,114.656363636364,21.08,42.4454545454545,46.9609090909091,1659.41237839786
"5","FRCH",2020-06-22 00:45:00,1698.65675555167,2020-06-22 08:00:00,114.792727272727,21.136,42.4909090909091,50.4581818181818,1698.65675555167
"6","FRCH",2020-06-22 01:00:00,1708.7481668198,2020-06-22 08:00:00,114.925454545455,21.114,42.5454545454545,50.0327272727273,1708.7481668198
"7","FRCH",2020-06-22 01:15:00,1744.62874021759,2020-06-22 08:00:00,114.894545454545,21.306,42.6363636363636,45.4281818181818,1744.62874021759
"8","FRCH",2020-06-22 01:30:00,1733.41606103076,2020-06-22 08:00:00,115.12,21.35,42.7363636363636,49.3890909090909,1733.41606103076
"9","FRCH",2020-06-22 01:45:00,1722.20338184398,2020-06-22 08:00:00,115.123636363636,21.294,42.7727272727273,42.5154545454545,1722.20338184398
"10","FRCH",2020-06-22 02:00:00,1654.92730672314,2020-06-22 08:00:00,115.178181818182,21.344,42.8727272727273,44.0572727272727,1654.92730672314
"11","FRCH",2020-06-22 02:15:00,1719.96084600661,2020-06-22 08:00:00,115.2,21.376,42.9727272727273,48.3118181818182,1719.96084600661
"12","FRCH",2020-06-22 02:30:00,1733.41606103076,2020-06-22 08:00:00,115.105454545455,21.452,43.0454545454545,44.8972727272727,1733.41606103076
"13","FRCH",2020-06-22 02:45:00,1713.23323849452,2020-06-22 08:00:00,115.292727272727,21.546,43.1545454545455,52.9572727272727,1713.23323849452
"14","FRCH",2020-06-22 03:00:00,1726.6884535187,2020-06-22 08:00:00,115.370909090909,21.78,43.2181818181818,42.7681818181818,1726.6884535187
"15","FRCH",2020-06-22 03:15:00,1739.02240062418,2020-06-22 08:00:00,115.596363636364,21.574,43.3181818181818,47.2145454545455,1739.02240062418
"16","FRCH",2020-06-22 03:30:00,1641.47209169899,2020-06-22 08:00:00,115.610909090909,21.638,43.4272727272727,43.93,1641.47209169899
"17","FRCH",2020-06-22 03:45:00,1676.23139717808,2020-06-22 08:00:00,115.501818181818,21.834,43.4818181818182,47.2263636363636,1676.23139717808
"18","FRCH",2020-06-22 04:00:00,1724.44591768135,2020-06-22 08:00:00,115.612727272727,21.844,43.5727272727273,45.9336363636364,1724.44591768135
"19","FRCH",2020-06-22 04:15:00,1679.5952009341,2020-06-22 08:00:00,115.526363636364,21.838,43.6636363636364,48.0218181818182,1679.5952009341
