"","Site","DateTime","Q","day","fDOM.QSU","nitrateuM","SpCond.µS.cm","Turbidity.FNU","MeanDischarge"
"1","FRCH",2020-08-03 00:00:00,605.77981647788,2020-08-03 08:00:00,78.8563636363636,35.5435714285714,76.7090909090909,23.3836363636364,605.77981647788
"2","FRCH",2020-08-03 00:15:00,609.909714580979,2020-08-03 08:00:00,79.1045454545455,35.6064285714286,76.7,20.82,609.909714580979
"3","FRCH",2020-08-03 00:30:00,607.667178743621,2020-08-03 08:00:00,79.1836363636364,35.5892857142857,76.7,21.7409090909091,607.667178743621
"4","FRCH",2020-08-03 00:45:00,609.143620233925,2020-08-03 08:00:00,79.1290909090909,35.6164285714286,76.7,21.5481818181818,609.143620233925
"5","FRCH",2020-08-03 01:00:00,608.050225917148,2020-08-03 08:00:00,79.2209090909091,35.665,76.7,21.1481818181818,608.050225917148
"6","FRCH",2020-08-03 01:15:00,609.909714580979,2020-08-03 08:00:00,79.2290909090909,35.6564285714286,76.7,19.72,609.909714580979
"7","FRCH",2020-08-03 01:30:00,609.909714580979,2020-08-03 08:00:00,79.3363636363636,35.685,76.6818181818182,22.08,609.909714580979
"8","FRCH",2020-08-03 01:45:00,607.106544784285,2020-08-03 08:00:00,79.08,35.6764285714286,76.6909090909091,22.0118181818182,607.106544784285
"9","FRCH",2020-08-03 02:00:00,610.49822214224,2020-08-03 08:00:00,79.2036363636364,35.6778571428571,76.6818181818182,26.2154545454545,610.49822214224
"10","FRCH",2020-08-03 02:15:00,607.639305141696,2020-08-03 08:00:00,79.4218181818182,35.6971428571429,76.6818181818182,20.6545454545455,607.639305141696
"11","FRCH",2020-08-03 02:30:00,604.686422161103,2020-08-03 08:00:00,79.1936363636364,35.7064285714286,76.6818181818182,21.21,604.686422161103
"12","FRCH",2020-08-03 02:45:00,613.506852326667,2020-08-03 08:00:00,79.2963636363636,35.6914285714286,76.7,21.7745454545455,613.506852326667
"13","FRCH",2020-08-03 03:00:00,613.506852326667,2020-08-03 08:00:00,79.5418181818182,35.6571428571429,76.6909090909091,19.9972727272727,613.506852326667
"14","FRCH",2020-08-03 03:15:00,611.79707684672,2020-08-03 08:00:00,79.6690909090909,35.6864285714286,76.6818181818182,22.7518181818182,611.79707684672
"15","FRCH",2020-08-03 03:30:00,614.095359887913,2020-08-03 08:00:00,79.6027272727273,35.6992857142857,76.6818181818182,20.3118181818182,614.095359887913
"16","FRCH",2020-08-03 03:45:00,618.963478736172,2020-08-03 08:00:00,79.5172727272727,35.7442857142857,76.6818181818182,22.4681818181818,618.963478736172
"17","FRCH",2020-08-03 04:00:00,617.870084419395,2020-08-03 08:00:00,79.9018181818182,35.7285714285714,76.6727272727273,20.4627272727273,617.870084419395
"18","FRCH",2020-08-03 04:15:00,619.346525909699,2020-08-03 08:00:00,79.9172727272727,35.7542857142857,76.6818181818182,20.1254545454545,619.346525909699
"19","FRCH",2020-08-03 04:30:00,617.692497633572,2020-08-03 08:00:00,79.8718181818182,35.7464285714286,76.6727272727273,20.1909090909091,617.692497633572
"20","FRCH",2020-08-03 04:45:00,624.625565533381,2020-08-03 08:00:00,79.9772727272727,35.7214285714286,76.6636363636364,20.0754545454545,624.625565533381
"21","FRCH",2020-08-03 05:00:00,624.475852349497,2020-08-03 08:00:00,79.9127272727273,35.7064285714286,76.6545454545455,19.95,624.475852349497
"22","FRCH",2020-08-03 05:15:00,628.04511649326,2020-08-03 08:00:00,79.7627272727273,35.6585714285714,76.6454545454545,20.6209090909091,628.04511649326
"23","FRCH",2020-08-03 05:30:00,630.876159891879,2020-08-03 08:00:00,80.03,35.5971428571429,76.6181818181818,19.1454545454545,630.876159891879
"24","FRCH",2020-08-03 05:45:00,634.295710851744,2020-08-03 08:00:00,79.88,35.48,76.6272727272727,20.1272727272727,634.295710851744
"25","FRCH",2020-08-03 06:00:00,640.87360517995,2020-08-03 08:00:00,79.7763636363636,35.41,76.6272727272727,18.8390909090909,640.87360517995
"26","FRCH",2020-08-03 06:15:00,643.527061792745,2020-08-03 08:00:00,79.9272727272727,35.3714285714286,76.6181818181818,20.6118181818182,643.527061792745
"27","FRCH",2020-08-03 06:30:00,647.301786324228,2020-08-03 08:00:00,79.8345454545454,35.3121428571429,76.6272727272727,20.0454545454545,647.301786324228
"28","FRCH",2020-08-03 06:45:00,652.963873121451,2020-08-03 08:00:00,79.8572727272727,35.2342857142857,76.6363636363636,20.0581818181818,652.963873121451
"29","FRCH",2020-08-03 07:00:00,651.403810825417,2020-08-03 08:00:00,79.8954545454545,35.1828571428571,76.6272727272727,19.6118181818182,651.403810825417
"30","FRCH",2020-08-03 07:15:00,665.203854246865,2020-08-03 08:00:00,79.9727272727273,35.1557142857143,76.6363636363636,17.2509090909091,665.203854246865
"31","FRCH",2020-08-03 07:30:00,665.942074992025,2020-08-03 08:00:00,79.96,35.125,76.6181818181818,18.2345454545455,665.942074992025
"32","FRCH",2020-08-03 07:45:00,668.623405206745,2020-08-03 08:00:00,80.2245454545454,35.0507142857143,76.6363636363636,17.3654545454545,668.623405206745
"33","FRCH",2020-08-03 08:00:00,664.643220287529,2020-08-03 08:00:00,80.5072727272727,35.0185714285714,76.6272727272727,18.1309090909091,664.643220287529
"34","FRCH",2020-08-03 08:15:00,672.753303309844,2020-08-03 08:00:00,80.3136363636364,34.9514285714286,76.6272727272727,19.5336363636364,672.753303309844
"35","FRCH",2020-08-03 08:30:00,682.77862219981,2020-08-03 08:00:00,80.6454545454545,34.9214285714286,76.6181818181818,17.4345454545455,682.77862219981
"36","FRCH",2020-08-03 08:45:00,686.525473129383,2020-08-03 08:00:00,80.5036363636364,34.8507142857143,76.6181818181818,18.5281818181818,686.525473129383
"37","FRCH",2020-08-03 09:00:00,694.663429753607,2020-08-03 08:00:00,80.5518181818182,34.8114285714286,76.6181818181818,16.7045454545455,694.663429753607
"38","FRCH",2020-08-03 09:15:00,691.094165609858,2020-08-03 08:00:00,80.6063636363636,34.7478571428571,76.6272727272727,16.9463636363636,691.094165609858
"39","FRCH",2020-08-03 09:30:00,698.28844110122,2020-08-03 08:00:00,80.75,34.7307142857143,76.6090909090909,17.2118181818182,698.28844110122
"40","FRCH",2020-08-03 09:45:00,702.595925990128,2020-08-03 08:00:00,80.5390909090909,34.6785714285714,76.6272727272727,21.7554545454545,702.595925990128
"41","FRCH",2020-08-03 10:00:00,707.10887126677,2020-08-03 08:00:00,80.6354545454546,34.6571428571429,76.6090909090909,15.9418181818182,707.10887126677
"42","FRCH",2020-08-03 10:15:00,702.623799592038,2020-08-03 08:00:00,80.7463636363636,34.6085714285714,76.6181818181818,19.7118181818182,702.623799592038
"43","FRCH",2020-08-03 10:30:00,714.63044672781,2020-08-03 08:00:00,80.8318181818182,34.6028571428571,76.6545454545455,16.28,714.63044672781
"44","FRCH",2020-08-03 10:45:00,720.703454300485,2020-08-03 08:00:00,80.5609090909091,34.5564285714286,76.6454545454545,16.3727272727273,720.703454300485
"45","FRCH",2020-08-03 11:00:00,719.96523355534,2020-08-03 08:00:00,80.53,34.5721428571429,76.6727272727273,16.1681818181818,719.96523355534
"46","FRCH",2020-08-03 11:15:00,722.67443737197,2020-08-03 08:00:00,80.5863636363636,34.6292857142857,76.6727272727273,15.8090909090909,722.67443737197
"47","FRCH",2020-08-03 11:30:00,736.540573171573,2020-08-03 08:00:00,80.6,34.6171428571429,76.6818181818182,18.5281818181818,736.540573171573
"48","FRCH",2020-08-03 11:45:00,731.439120333685,2020-08-03 08:00:00,80.85,34.5564285714286,76.6818181818182,18.6681818181818,731.439120333685
