"","Site","DateTime","Q","day","fDOM.QSU","nitrateuM","SpCond.µS.cm","Turbidity.FNU","MeanDischarge"
"1","FRCH",2020-07-07 12:45:00,951.892321710446,2020-07-07 08:00:00,49.85,42.035,63.1818181818182,21.5918181818182,951.892321710446
"2","FRCH",2020-07-07 13:00:00,950.771053791803,2020-07-07 08:00:00,49.84,42.055,63.2272727272727,18.0427272727273,950.771053791803
"3","FRCH",2020-07-07 13:15:00,951.892321710446,2020-07-07 08:00:00,49.5909090909091,42.0321428571429,63.2363636363636,20.3718181818182,951.892321710446
"4","FRCH",2020-07-07 13:30:00,958.619929222536,2020-07-07 08:00:00,49.7545454545455,42.0764285714286,63.2545454545455,20.5281818181818,958.619929222536
"5","FRCH",2020-07-07 13:45:00,984.409091352223,2020-07-07 08:00:00,49.1772727272727,41.1664285714286,63.2818181818182,20.87,984.409091352223
"6","FRCH",2020-07-07 14:00:00,1028.13854018075,2020-07-07 08:00:00,49.2009090909091,39.6135714285714,63.2818181818182,20.5963636363636,1028.13854018075
"7","FRCH",2020-07-07 14:15:00,1087.5657398708,2020-07-07 08:00:00,49.3090909090909,38.1764285714286,63.3,22.3181818181818,1087.5657398708
"8","FRCH",2020-07-07 14:30:00,1169.41829793449,2020-07-07 08:00:00,48.97,36.492,63.3272727272727,21.37,1169.41829793449
"9","FRCH",2020-07-07 14:45:00,1245.66451640474,2020-07-07 08:00:00,49.1118181818182,34.876,63.3454545454545,20.7281818181818,1245.66451640474
"10","FRCH",2020-07-07 15:00:00,1312.94059152558,2020-07-07 08:00:00,48.8454545454545,34.356,63.3636363636364,20.6127272727273,1312.94059152558
"11","FRCH",2020-07-07 15:15:00,1372.36779121566,2020-07-07 08:00:00,48.8981818181818,31.824,63.4,20.0290909090909,1372.36779121566
"12","FRCH",2020-07-07 15:30:00,1436.28006258045,2020-07-07 08:00:00,48.9418181818182,30.968,63.3818181818182,21.2836363636364,1436.28006258045
"13","FRCH",2020-07-07 15:45:00,1422.82484755627,2020-07-07 08:00:00,48.8936363636364,22.424,63.4181818181818,20.5845454545455,1422.82484755627
"14","FRCH",2020-07-07 16:00:00,1505.79867353864,2020-07-07 08:00:00,48.8690909090909,21.944,63.3909090909091,21.1836363636364,1505.79867353864
"15","FRCH",2020-07-07 16:15:00,1515.89008480677,2020-07-07 08:00:00,48.9163636363636,21.488,63.4,20.2554545454545,1515.89008480677
"16","FRCH",2020-07-07 16:30:00,1565.22587322869,2020-07-07 08:00:00,48.6981818181818,21.174,63.4,21.0581818181818,1565.22587322869
"17","FRCH",2020-07-07 16:45:00,1584.28742784628,2020-07-07 08:00:00,48.9254545454545,21.19,63.3818181818182,21.5927272727273,1584.28742784628
"18","FRCH",2020-07-07 17:00:00,1558.4982657166,2020-07-07 08:00:00,48.7045454545455,21.23,63.4,20.0172727272727,1558.4982657166
"19","FRCH",2020-07-07 17:15:00,1588.772499521,2020-07-07 08:00:00,48.7818181818182,21.46,63.3909090909091,21.9809090909091,1588.772499521
"20","FRCH",2020-07-07 17:30:00,1631.38068043086,2020-07-07 08:00:00,48.7636363636364,32.466,63.4,20.6481818181818,1631.38068043086
"21","FRCH",2020-07-07 17:45:00,1640.35082378029,2020-07-07 08:00:00,48.7209090909091,21.424,63.3818181818182,27.0245454545455,1640.35082378029
"22","FRCH",2020-07-07 18:00:00,1640.35082378029,2020-07-07 08:00:00,48.6309090909091,21.826,63.3727272727273,19.4381818181818,1640.35082378029
