"","Site","DateTime","Q","day","fDOM.QSU","nitrateuM","SpCond.µS.cm","Turbidity.FNU","MeanDischarge"
"1","FRCH",2020-07-09 12:45:00,1151.47801123557,2020-07-09 08:00:00,94.4554545454545,35.1464285714286,57.4,54.9418181818182,1151.47801123557
"2","FRCH",2020-07-09 13:00:00,1162.6906904224,2020-07-09 08:00:00,94.7027272727273,35.0071428571429,57.5636363636364,49.7027272727273,1162.6906904224
"3","FRCH",2020-07-09 13:15:00,1160.44815458503,2020-07-09 08:00:00,94.34,35.065,57.6727272727273,55.3872727272727,1160.44815458503
"4","FRCH",2020-07-09 13:30:00,1162.6906904224,2020-07-09 08:00:00,94.6418181818182,35.0807142857143,57.7727272727273,54.2109090909091,1162.6906904224
"5","FRCH",2020-07-09 13:45:00,1167.17576209712,2020-07-09 08:00:00,94.1636363636364,35.1878571428571,57.8727272727273,58.6545454545455,1167.17576209712
"6","FRCH",2020-07-09 14:00:00,1159.32688666636,2020-07-09 08:00:00,94.5318181818182,35.3064285714286,58,53.6018181818182,1159.32688666636
"7","FRCH",2020-07-09 14:15:00,1159.32688666636,2020-07-09 08:00:00,94.0863636363636,35.2928571428571,58.1545454545455,57.11,1159.32688666636
"8","FRCH",2020-07-09 14:30:00,1155.96308291031,2020-07-09 08:00:00,94.3181818181818,35.2821428571429,58.2818181818182,56.5727272727273,1155.96308291031
"9","FRCH",2020-07-09 14:45:00,1154.84181499164,2020-07-09 08:00:00,94.1672727272727,35.29,58.3818181818182,59.1727272727273,1154.84181499164
"10","FRCH",2020-07-09 15:00:00,1166.05449417842,2020-07-09 08:00:00,94.1209090909091,35.2042857142857,58.5,47.3672727272727,1166.05449417842
"11","FRCH",2020-07-09 15:15:00,1167.17576209712,2020-07-09 08:00:00,93.2027272727273,35.2457142857143,58.6090909090909,50.3463636363636,1167.17576209712
"12","FRCH",2020-07-09 15:30:00,1155.96308291031,2020-07-09 08:00:00,94.1990909090909,35.2485714285714,58.7636363636364,51.1472727272727,1155.96308291031
"13","FRCH",2020-07-09 15:45:00,1167.17576209712,2020-07-09 08:00:00,93.79,35.1964285714286,58.8363636363636,55.3654545454545,1167.17576209712
"14","FRCH",2020-07-09 16:00:00,1173.90336960921,2020-07-09 08:00:00,93.4618181818182,35.2171428571429,58.9727272727273,56.75,1173.90336960921
"15","FRCH",2020-07-09 16:15:00,1176.14590544658,2020-07-09 08:00:00,94.4409090909091,35.3128571428571,59.0636363636364,45.5545454545455,1176.14590544658
"16","FRCH",2020-07-09 16:30:00,1175.02463752788,2020-07-09 08:00:00,93.8036363636364,35.3421428571429,59.1818181818182,50.3518181818182,1175.02463752788
"17","FRCH",2020-07-09 16:45:00,1164.93322625975,2020-07-09 08:00:00,93.6245454545455,35.3228571428571,59.2818181818182,53.8845454545455,1164.93322625975
"18","FRCH",2020-07-09 17:00:00,1177.26717336525,2020-07-09 08:00:00,92.3572727272727,35.3214285714286,59.3909090909091,49.2754545454545,1177.26717336525
"19","FRCH",2020-07-09 17:15:00,1173.90336960921,2020-07-09 08:00:00,93.0009090909091,35.4321428571429,59.4727272727273,48.1809090909091,1173.90336960921
"20","FRCH",2020-07-09 17:30:00,1173.90336960921,2020-07-09 08:00:00,93.9609090909091,35.3764285714286,59.5636363636364,50.4254545454545,1173.90336960921
"21","FRCH",2020-07-09 17:45:00,1190.72238838943,2020-07-09 08:00:00,93.2845454545455,35.3978571428571,59.6272727272727,48.1872727272727,1190.72238838943
