"","Site","DateTime","MeanDischarge","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"32","POKE",2020-07-20 18:00:00,1081.93977558176,42.81,26.431875,48.76,8.75
"33","POKE",2020-07-20 18:15:00,1100.81327050464,14.78,26.424375,67.81,13.35
"34","POKE",2020-07-20 18:30:00,1097.47155680304,23.71,26.375625,107,23.07
"35","POKE",2020-07-20 18:45:00,1116.708226402,42.17,26.436875,106.8,22.24
"36","POKE",2020-07-20 19:00:00,1112.10246215499,41.91,26.5075,107,23.42
"37","POKE",2020-07-20 19:15:00,1101.26370843931,41.83,26.518125,106.9,23.73
"38","POKE",2020-07-20 19:30:00,1134.31767077948,41.87,26.561875,106.3,21.9
"39","POKE",2020-07-20 19:45:00,1125.55658022012,41.86,26.520625,106,23.68
"40","POKE",2020-07-20 20:00:00,1120.13720336219,41.82,26.464375,105.8,26.74
"41","POKE",2020-07-20 20:15:00,1128.89829392172,42.1,26.55625,105.6,24.77
"42","POKE",2020-07-20 20:30:00,1137.29620980506,42.5,26.5825,105.1,22.31
"43","POKE",2020-07-20 20:45:00,1132.32727088203,42.62,26.49875,104.9,24.14
"44","POKE",2020-07-20 21:00:00,1151.92711515701,42.15,26.484375,104.9,23.82
"45","POKE",2020-07-20 21:15:00,1145.69412568846,42.12,26.544375,104.8,23.2
"46","POKE",2020-07-20 21:30:00,1158.24736788427,42.29,26.571875,104.9,23.42
"47","POKE",2020-07-20 21:45:00,1168.27250898909,42.51,26.5625,105,20.76
"48","POKE",2020-07-20 22:00:00,1169.53655953449,42.75,26.57625,105.1,21.21
"49","POKE",2020-07-20 22:15:00,1157.43375527352,42.06,26.581875,105.2,25.9
"50","POKE",2020-07-20 22:30:00,1164.56762061146,41.57,26.511875,105.2,26.94
"51","POKE",2020-07-20 22:45:00,1171.25104801467,41.6,26.533125,104.9,24.79
"52","POKE",2020-07-20 23:00:00,1190.12454293767,41.6,26.48375,104.7,25.94
"53","POKE",2020-07-20 23:15:00,1188.86049239221,41.31,26.43875,104.6,25.85
"54","POKE",2020-07-20 23:30:00,1192.20220609382,41.25,26.331875,104.5,22.37
"55","POKE",2020-07-20 23:45:00,1202.67778513336,41.38,26.313125,104.5,21.68
"56","POKE",2020-07-21 00:00:00,1202.67778513336,41.73,26.25375,104.5,22.7
"57","POKE",2020-07-21 00:15:00,1197.70884621027,41.99,26.221875,104.5,26.44
"58","POKE",2020-07-21 00:30:00,1200.60012197716,42.01,26.16,104.5,31.06
"59","POKE",2020-07-21 00:45:00,1207.73398731509,41.9,26.048125,104.5,31.09
"60","POKE",2020-07-21 01:00:00,1210.62526308198,41.8,26.050625,104.7,26.75
"61","POKE",2020-07-21 01:15:00,1204.39227361348,41.44,26.091875,105,24.74
"62","POKE",2020-07-21 01:30:00,1217.75912842003,41.82,26.021875,105.1,25.91
"63","POKE",2020-07-21 01:45:00,1202.67778513336,42.02,26.023125,105.2,26.08
"64","POKE",2020-07-21 02:00:00,1195.54391979543,41.89,25.876875,105,20.93
"65","POKE",2020-07-21 02:15:00,1203.94183567876,42.06,25.796875,104.7,22.51
"66","POKE",2020-07-21 02:30:00,1187.68370510533,41.49,25.809375,104.4,33.25
"67","POKE",2020-07-21 02:45:00,1211.88931362744,39.56,25.67375,104.3,35.86
"68","POKE",2020-07-21 03:00:00,1215.23102732917,39.06,25.650625,104.4,43.62
"69","POKE",2020-07-21 03:15:00,1209.8116504713,38.32,25.551875,104.6,48.36
"70","POKE",2020-07-21 03:30:00,1193.10308196314,37.47,25.57625,104.7,42.32
"71","POKE",2020-07-21 03:45:00,1205.20588622423,37.3,25.484375,104.6,44.16
"72","POKE",2020-07-21 04:00:00,1187.23326717061,37.69,25.396875,104.4,35.8
"73","POKE",2020-07-21 04:15:00,1207.28354938037,38.26,25.300625,104.3,41.78
"74","POKE",2020-07-21 04:30:00,1183.44111553434,38.7,25.304375,104.2,38.57
"75","POKE",2020-07-21 04:45:00,1199.33607143175,38.9,25.229375,104.2,28.73
"76","POKE",2020-07-21 05:00:00,1186.41965455993,39.22,25.0975,103.9,29.71
"77","POKE",2020-07-21 05:15:00,1193.91669457394,39.61,25.1653333333333,103.6,31.99
"78","POKE",2020-07-21 05:30:00,1180.54983976739,39.71,25.083125,103.3,34.79
"79","POKE",2020-07-21 05:45:00,1197.70884621027,39.08,25.028125,103.2,37.78
"80","POKE",2020-07-21 06:00:00,1176.75768813113,38.66,25.000625,103.2,33.23
"81","POKE",2020-07-21 06:15:00,1183.07794085832,38.85,24.904375,103.2,34.18
"82","POKE",2020-07-21 06:30:00,1194.73030718468,38.83,24.845,103.2,32.65
"83","POKE",2020-07-21 06:45:00,1177.12086280715,39.24,24.843125,103.1,34.93
"84","POKE",2020-07-21 07:00:00,1186.87009249459,39.6,24.844375,103,31
"85","POKE",2020-07-21 07:15:00,1189.39819358551,39.52,24.85,102.8,31.02
"86","POKE",2020-07-21 07:30:00,1192.2894693524,38.68,24.811875,102.6,39.49
"87","POKE",2020-07-21 07:45:00,1188.04687978135,38.15,24.786875,102.3,42.18
"88","POKE",2020-07-21 08:00:00,1183.07794085832,38.21,24.759375,102,37.36
"89","POKE",2020-07-21 08:15:00,1194.00395783252,38.56,24.700625,101.8,38.06
"90","POKE",2020-07-21 08:30:00,1185.15560401446,38.75,24.71625,101.7,38.23
"91","POKE",2020-07-21 08:45:00,1192.2894693524,38.57,24.728125,101.5,35.06
"92","POKE",2020-07-21 09:00:00,1195.63118305401,38.72,24.7025,101.3,37
"93","POKE",2020-07-21 09:15:00,1177.65856400051,38.78,24.745,101,39.56
"94","POKE",2020-07-21 09:30:00,1201.05055991188,38.84,24.7325,100.8,40.12
"95","POKE",2020-07-21 09:45:00,1194.36713250855,39.73,24.74375,100.9,36.95
"96","POKE",2020-07-21 10:00:00,1173.05279975338,40.49,24.69,101.2,35.65
"97","POKE",2020-07-21 10:15:00,1170.52469866246,40.2,24.746875,101.2,32.27
"98","POKE",2020-07-21 10:30:00,1203.12822306808,40.37,24.771875,100.9,34.85
"99","POKE",2020-07-21 10:45:00,1191.83903141768,40.49,24.784375,100.6,35.97
"100","POKE",2020-07-21 11:00:00,1191.83903141768,40.68,24.725625,100.3,34.03
"101","POKE",2020-07-21 11:15:00,1190.57498087222,40.94,24.73875,99.9,36.94
"102","POKE",2020-07-21 11:30:00,1179.28578922199,41.47,24.77875,99.7,33.68
"103","POKE",2020-07-21 11:45:00,1185.15560401446,42.23,24.813125,99.5,28.22
"104","POKE",2020-07-21 12:00:00,1181.81389031286,42.72,24.835625,99.3,28.23
"105","POKE",2020-07-21 12:15:00,1171.33831127331,42.9,24.82125,99.3,31.12
"106","POKE",2020-07-21 12:30:00,1185.15560401446,43.02,24.89875,99.2,26.7
"107","POKE",2020-07-21 12:45:00,1195.99435773015,43.24,24.89875,99.2,29.63
"108","POKE",2020-07-21 13:00:00,1175.49363758566,43.62,24.8925,99.1,30.23
"109","POKE",2020-07-21 13:15:00,1188.04687978135,44.18,24.8825,99,23.32
"110","POKE",2020-07-21 13:30:00,1174.68002497492,44.85,24.96375,98.8,21.38
"111","POKE",2020-07-21 13:45:00,1166.73254702619,45.3,24.988125,98.5,24.42
"112","POKE",2020-07-21 14:00:00,1161.6763448444,45.25,24.98875,98.3,24.02
"113","POKE",2020-07-21 14:15:00,1161.22590690985,45.28,25.140625,98.1,23.78
"114","POKE",2020-07-21 14:30:00,1163.75400800072,45.32,25.11125,98,54.68
"115","POKE",2020-07-21 14:45:00,1171.70148594934,45.55,25.0375,97.8,44.67
"116","POKE",2020-07-21 15:00:00,1164.20444593532,45.65,25.109375,97.6,22.22
"117","POKE",2020-07-21 15:15:00,1161.6763448444,45.7,25.149375,97.5,20.4
"118","POKE",2020-07-21 15:30:00,1165.83167115686,46,25.133125,97.3,20.65
"119","POKE",2020-07-21 15:45:00,1133.22814675129,46.3,25.210625,97.2,24.02
"120","POKE",2020-07-21 16:00:00,1148.67266471399,46.59,25.23375,97,24.26
"121","POKE",2020-07-21 16:15:00,1156.62014266266,46.58,25.17875,96.7,22.43
"122","POKE",2020-07-21 16:30:00,1152.82799102634,46.74,25.2725,96.6,22.96
"123","POKE",2020-07-21 16:45:00,1159.14824375353,46.72,25.354375,96.5,20.47
"124","POKE",2020-07-21 17:00:00,1146.14456362312,46.76,25.3875,96.4,20.89
"125","POKE",2020-07-21 17:15:00,1160.77546897513,47.05,25.4,96.2,23.04
"126","POKE",2020-07-21 17:30:00,1143.70372579095,47.28,25.408125,96,20.34
"127","POKE",2020-07-21 17:45:00,1157.5210185321,47.44,25.46375,95.8,20.75
"128","POKE",2020-07-21 18:00:00,1154.99291744118,47.42,25.503125,95.6,31.78
"129","POKE",2020-07-21 18:15:00,1142.80284992151,45.79,25.545,95.4,25.17
"130","POKE",2020-07-21 18:30:00,1136.93303512904,46.32,25.5833333333333,95.2,24.15
"131","POKE",2020-07-21 18:45:00,1141.08836144139,47.29,25.671875,95,28.97
"132","POKE",2020-07-21 19:00:00,1125.19340554392,47.52,25.60125,94.9,27.62
"133","POKE",2020-07-21 19:15:00,1135.21854664886,47.75,25.69125,94.7,23.72
"134","POKE",2020-07-21 19:30:00,1125.19340554392,48.33,25.7125,94.5,22.14
"135","POKE",2020-07-21 19:45:00,1128.53511924564,48.88,25.79625,94.4,21.46
"136","POKE",2020-07-21 20:00:00,1120.13720336219,49.55,25.79875,94.3,21.89
"137","POKE",2020-07-21 20:15:00,1125.55658022012,49.01,25.755,94.1,24.85
"138","POKE",2020-07-21 20:30:00,1124.74296760937,48.61,25.820625,93.9,24.52
"139","POKE",2020-07-21 20:45:00,1128.08468131098,49.22,25.81,93.8,26.74
"140","POKE",2020-07-21 21:00:00,1122.21486651851,49.89,25.9,93.7,31.65
"141","POKE",2020-07-21 21:15:00,1115.53143911518,49.79,25.901875,93.5,35.77
"142","POKE",2020-07-21 21:30:00,1129.71190653247,49.38,26.015,93.4,26.41
"143","POKE",2020-07-21 21:45:00,1107.13352323184,49.69,26.008125,93.4,20.66
"144","POKE",2020-07-21 22:00:00,1110.47523693345,50.39,25.97125,93.3,23.81
"145","POKE",2020-07-21 22:15:00,1118.42271488218,50.41,26.0575,93.2,23.76
"146","POKE",2020-07-21 22:30:00,1115.89461379132,50.41,26.10125,93.1,29.36
"147","POKE",2020-07-21 22:45:00,1117.15866433678,50.34,26.07375,93.1,26.1
"148","POKE",2020-07-21 23:00:00,1124.29252967465,50.5,26.064375,93,27.57
"149","POKE",2020-07-21 23:15:00,1126.37019283086,50.83,26.15625,92.9,31.7
"150","POKE",2020-07-21 23:30:00,1121.76442858379,50.97,26.16,92.9,22.43
"151","POKE",2020-07-21 23:45:00,1119.23632749292,51.36,26.190625,92.9,20.08
"152","POKE",2020-07-22 00:00:00,1109.21118638798,51.66,26.13875,92.9,20.34
"153","POKE",2020-07-22 00:15:00,1123.39165380521,51.57,26.1686666666667,92.9,18.98
"154","POKE",2020-07-22 00:30:00,1119.59950216895,51.46,26.238125,92.9,24.66
"155","POKE",2020-07-22 00:45:00,1123.39165380521,51.33,26.151875,92.9,24.21
"156","POKE",2020-07-22 01:00:00,1123.39165380521,51.02,26.212,92.9,21.5
"157","POKE",2020-07-22 01:15:00,1104.96859681694,51.22,26.25875,92.9,19.59
"158","POKE",2020-07-22 01:30:00,1117.15866433678,51.47,26.204375,92.8,22.05
"159","POKE",2020-07-22 01:45:00,1110.02479899867,51.5,26.211875,92.8,23.2
"160","POKE",2020-07-22 02:00:00,1104.15498420625,51.51,26.21625,93.1,21.97
"161","POKE",2020-07-22 02:15:00,1107.859872584,51.48,26.28,93.6,21.43
"162","POKE",2020-07-22 02:30:00,1101.62688311533,51.54,26.2533333333333,93.8,20.34
"163","POKE",2020-07-22 02:45:00,1086.54553982877,51.55,26.2406666666667,93.8,19.22
"164","POKE",2020-07-22 03:00:00,1106.59582203854,51.68,26.2146666666667,93.9,18.87
"165","POKE",2020-07-22 03:15:00,1089.88725353038,51.72,26.222,94,19.68
"166","POKE",2020-07-22 03:30:00,1107.49669790786,51.66,26.1466666666667,94.1,18.99
"167","POKE",2020-07-22 03:45:00,1100.81327050464,51.98,26.206,94.2,19.96
"168","POKE",2020-07-22 04:00:00,1093.22896723199,52.03,26.126,94.1,21.21
"169","POKE",2020-07-22 04:15:00,1106.68308529706,51.26,26.16875,94.1,20.21
"170","POKE",2020-07-22 04:30:00,1083.20382612717,51,26.1675,94.1,19.87
"171","POKE",2020-07-22 04:45:00,1084.01743873791,51.35,26.125,94.1,18.25
"172","POKE",2020-07-22 05:00:00,1094.94345571211,51.62,26.1025,94.1,17.87
"173","POKE",2020-07-22 05:15:00,1089.07364091964,51.87,26.133125,94.1,17.73
"174","POKE",2020-07-22 05:30:00,1078.59806188004,51.92,26.02625,94.2,17.39
"175","POKE",2020-07-22 05:45:00,1089.88725353038,51.92,26.09625,94.3,17.5
"176","POKE",2020-07-22 06:00:00,1081.93977558176,51.94,26.14625,94.5,17.83
"177","POKE",2020-07-22 06:15:00,1085.73192721803,52.16,26.14375,94.9,16.96
"178","POKE",2020-07-22 06:30:00,1086.54553982877,52.42,26.001875,95,19.9
"179","POKE",2020-07-22 06:45:00,1087.80959037424,52.47,25.97875,94.9,19.53
"180","POKE",2020-07-22 07:00:00,1082.39021351631,52.44,25.9025,94.8,18.46
"181","POKE",2020-07-22 07:15:00,1091.15130407584,52.69,25.898125,94.8,15.42
"182","POKE",2020-07-22 07:30:00,1075.70678611309,52.87,25.841875,94.8,14.53
"183","POKE",2020-07-22 07:45:00,1082.39021351631,52.75,25.724375,94.8,14.88
"184","POKE",2020-07-22 08:00:00,1074.89317350235,52.78,25.756875,95,14.65
"185","POKE",2020-07-22 08:15:00,1088.34729156748,53.14,25.798125,95.1,13.99
"186","POKE",2020-07-22 08:30:00,1080.39981361886,53.21,25.78375,95.1,15.06
"187","POKE",2020-07-22 08:45:00,1059.44865553966,53.22,25.754375,95.1,15.21
"188","POKE",2020-07-22 09:00:00,1070.73784719006,53.16,25.856875,95.1,14.74
"189","POKE",2020-07-22 09:15:00,1082.02703884029,53.13,25.925,95,14.73
"190","POKE",2020-07-22 09:30:00,1072.00189773546,53.28,25.826875,95,14.76
"191","POKE",2020-07-22 09:45:00,1069.4737966446,53.32,25.83875,94.9,12.37
"192","POKE",2020-07-22 10:00:00,1066.13208294287,52.97,25.808125,94.9,13.33
"193","POKE",2020-07-22 10:15:00,1070.73784719006,52.77,25.84,95,16.73
"194","POKE",2020-07-22 10:30:00,1079.58620100812,52.77,25.809375,95,15.73
"195","POKE",2020-07-22 10:45:00,1072.45233567007,52.9,25.799375,95,15.48
"196","POKE",2020-07-22 11:00:00,1059.44865553966,52.13,25.84875,95.1,15.3
"197","POKE",2020-07-22 11:15:00,1065.76890826685,51.79,25.86375,95.2,16.5
"198","POKE",2020-07-22 11:30:00,1054.0292786819,51.87,25.888125,95.2,16.21
"199","POKE",2020-07-22 11:45:00,1055.29332922731,51.83,25.945,95.2,14.69
"200","POKE",2020-07-22 12:00:00,1057.37099238351,51.83,25.959375,95.3,15.6
"201","POKE",2020-07-22 12:15:00,1050.6875649803,51.53,25.99125,95.3,16.09
"202","POKE",2020-07-22 12:30:00,1058.1846049942,50.92,26.04875,95.2,14.19
"203","POKE",2020-07-22 12:45:00,1051.50117759098,50.69,26.115625,95.2,19.22
"204","POKE",2020-07-22 13:00:00,1056.10694183805,49.77,26.05,95.2,24.12
"205","POKE",2020-07-22 13:15:00,1059.89909347432,49.2,26.153125,95.2,27.72
"206","POKE",2020-07-22 13:30:00,1048.97307650011,49.16,26.18625,95.3,27.56
"207","POKE",2020-07-22 13:45:00,1048.97307650011,48.69,26.13875,95.3,20.35
"208","POKE",2020-07-22 14:00:00,1068.20974609914,48.34,26.181875,95.4,17.78
"209","POKE",2020-07-22 14:15:00,1048.97307650011,48.28,26.256875,95.4,17.71
"210","POKE",2020-07-22 14:30:00,1039.76154800592,48.06,26.2575,95.5,16.97
"211","POKE",2020-07-22 14:45:00,1045.18092486385,47.89,26.2575,95.4,18.18
"212","POKE",2020-07-22 15:00:00,1028.02191842091,47.52,26.27125,95.2,20.45
"213","POKE",2020-07-22 15:15:00,1030.09958157712,46.53,26.37375,95.1,23.95
"214","POKE",2020-07-22 15:30:00,1027.57148048625,45.65,26.41625,95,24.45
"215","POKE",2020-07-22 15:45:00,1016.28228883597,45.39,26.444375,94.8,27.51
"216","POKE",2020-07-22 16:00:00,1022.51527830452,44.91,26.515625,94.8,30.57
"217","POKE",2020-07-22 16:15:00,1023.32889091526,44.14,26.519375,94.8,31.89
"218","POKE",2020-07-22 16:30:00,1018.72312666819,43.35,26.57875,94.8,43.92
"219","POKE",2020-07-22 16:45:00,1029.56188038382,42.55,26.568125,94.7,42.8
"220","POKE",2020-07-22 17:00:00,1022.8784529806,42.9,26.606875,94.6,31.74
"221","POKE",2020-07-22 17:15:00,1010.32521078485,43.7,26.6766666666667,94.5,25.53
"222","POKE",2020-07-22 17:30:00,1034.25490788958,44.63,26.696875,94.5,30.34
"223","POKE",2020-07-22 17:45:00,1031.72680679872,45.19,26.78125,94.5,25.38
"224","POKE",2020-07-22 18:00:00,1025.85699200613,45.34,26.79875,94.5,22.91
"225","POKE",2020-07-22 18:15:00,1024.59294146067,45.65,26.841875,94.4,22.79
"226","POKE",2020-07-22 18:30:00,1018.72312666819,45.75,26.883125,94.4,21.3
"227","POKE",2020-07-22 18:45:00,1012.03969926498,45.82,26.976875,94.5,20.14
"228","POKE",2020-07-22 19:00:00,1014.93097503186,46.1,27.00125,94.5,21.37
"229","POKE",2020-07-22 19:15:00,999.84963174531,46.16,27.010625,94.5,21.99
"230","POKE",2020-07-22 19:30:00,1024.05524026742,46.17,27.05375,94.4,20.39
"231","POKE",2020-07-22 19:45:00,1008.97389698081,46.5,27.10375,94.4,20.38
"232","POKE",2020-07-22 20:00:00,1006.44579588994,46.67,27.17125,94.4,21.16
"233","POKE",2020-07-22 20:15:00,1008.52345904615,46.58,27.178125,94.4,22.56
"234","POKE",2020-07-22 20:30:00,1001.38959370821,46.72,27.28875,94.3,25.29
"235","POKE",2020-07-22 20:45:00,1006.80897056597,46.95,27.325,94.4,29.67
"236","POKE",2020-07-22 21:00:00,996.783829461026,46.96,27.34,94.4,29.1
"237","POKE",2020-07-22 21:15:00,1007.62258317671,47.18,27.316875,94.4,23.25
"238","POKE",2020-07-22 21:30:00,1013.9428359039,47.24,27.4225,94.4,19.65
"239","POKE",2020-07-22 21:45:00,1014.39327383856,47.39,27.411875,94.5,19.21
"240","POKE",2020-07-22 22:00:00,1010.68838546087,47.71,27.460625,94.7,19.75
"241","POKE",2020-07-22 22:15:00,1015.20688644936,47.77,27.4946666666667,94.7,20.69
"242","POKE",2020-07-22 22:30:00,1009.33707165683,47.96,27.47375,94.9,21.38
"243","POKE",2020-07-22 22:45:00,1020.17582537251,48.2,27.558125,95,18.09
"244","POKE",2020-07-22 23:00:00,1013.04196003446,48.42,27.588125,95.1,16.02
"245","POKE",2020-07-22 23:15:00,1002.56638099498,48.42,27.571875,95.2,15.74
"246","POKE",2020-07-22 23:30:00,1008.79937046359,48.36,27.554375,95.3,16.53
"247","POKE",2020-07-22 23:45:00,994.982077722379,47.96,27.6525,95.4,19.46
"248","POKE",2020-07-23 00:00:00,974.030919643177,48.15,27.59875,95.4,20.26
"249","POKE",2020-07-23 00:15:00,971.502818552312,48.36,27.60125,95.5,19.26
"250","POKE",2020-07-23 00:30:00,987.397774449724,48.24,27.603125,95.5,17.23
"251","POKE",2020-07-23 00:45:00,1006.63444404874,48.49,27.6593333333333,95.6,18
"252","POKE",2020-07-23 01:00:00,989.112262929848,48.63,27.6353333333333,95.7,15.64
"253","POKE",2020-07-23 01:15:00,984.056060748117,48.89,27.6206666666667,95.8,14.35
"254","POKE",2020-07-23 01:30:00,979.900734435767,49.27,27.66375,95.8,15.57
"255","POKE",2020-07-23 01:45:00,989.92587554059,49.36,27.6806666666667,95.9,13.96
"256","POKE",2020-07-23 02:00:00,1004.55678089254,49.24,27.6166666666667,95.9,13.82
"257","POKE",2020-07-23 02:15:00,993.630763918336,49.11,27.625625,96,15.92
"258","POKE",2020-07-23 02:30:00,977.735808020923,49.13,27.61,96,13.87
"259","POKE",2020-07-23 02:45:00,977.285370086203,48.92,27.636,96,15.5
"260","POKE",2020-07-23 03:00:00,965.996178435918,48.63,27.668125,96.1,17.7
"261","POKE",2020-07-23 03:15:00,963.468077345053,48.5,27.675,96.1,23.17
"262","POKE",2020-07-23 03:30:00,960.939976254187,48.55,27.628,96.1,25.52
"263","POKE",2020-07-23 03:45:00,959.675925708783,48.35,27.5593333333333,96.1,18.17
"264","POKE",2020-07-23 04:00:00,957.147824617859,48.51,27.564375,96.2,14.6
"265","POKE",2020-07-23 04:15:00,958.775049839343,48.7,27.58,96.2,15.24
"266","POKE",2020-07-23 04:30:00,958.324611904623,48.22,27.4553333333333,96.2,16.19
"267","POKE",2020-07-23 04:45:00,953.718847657612,47.85,27.5273333333333,96.2,16.84
"268","POKE",2020-07-23 05:00:00,951.641184501408,48.08,27.4953333333333,96.3,15.41
"269","POKE",2020-07-23 05:15:00,945.320931774215,48.45,27.4446666666667,96.4,14.44
"270","POKE",2020-07-23 05:30:00,935.295790669275,48.56,27.488,96.4,13.92
"271","POKE",2020-07-23 05:45:00,947.398594930419,48.57,27.3686666666667,96.5,14.19
"272","POKE",2020-07-23 06:00:00,938.187066436338,48.5,27.3953333333333,96.6,13.69
"273","POKE",2020-07-23 06:15:00,946.134544384957,48.61,27.198,96.6,13.34
"274","POKE",2020-07-23 06:30:00,936.923015890876,48.95,27.161875,96.7,14.45
"275","POKE",2020-07-23 06:45:00,921.028059993463,48.66,27.119375,96.7,14.57
"276","POKE",2020-07-23 07:00:00,921.841672604205,48.57,27.050625,96.8,13.67
"277","POKE",2020-07-23 07:15:00,927.261049461958,48.91,26.95375,96.8,13.59
"278","POKE",2020-07-23 07:30:00,923.468897825631,48.88,27.054,96.8,13.71
"279","POKE",2020-07-23 07:45:00,915.521419877012,48.85,26.9725,96.8,13.35
"280","POKE",2020-07-23 08:00:00,920.127184124023,48.79,26.925,96.8,13.28
"281","POKE",2020-07-23 08:15:00,926.360173592693,48.73,26.9325,96.9,12.47
"282","POKE",2020-07-23 08:30:00,920.127184124023,48.82,26.88375,96.9,11.86
"283","POKE",2020-07-23 08:45:00,921.391234669485,48.8,26.908,96.9,11.94
"284","POKE",2020-07-23 09:00:00,921.841672604205,48.72,26.892,96.9,12.05
"285","POKE",2020-07-23 09:15:00,925.996998916555,48.69,26.844,96.8,11.96
"286","POKE",2020-07-23 09:30:00,941.891954813967,48.65,26.848,96.8,12.1
"287","POKE",2020-07-23 09:45:00,932.680426319886,48.45,26.8526666666667,96.8,12.49
"288","POKE",2020-07-23 10:00:00,925.096123047231,48.08,26.885,96.8,12.69
"289","POKE",2020-07-23 10:15:00,920.490358800162,47.97,26.9,96.8,12.72
"290","POKE",2020-07-23 10:30:00,917.962257709296,47.77,26.875625,96.8,12.22
"291","POKE",2020-07-23 10:45:00,928.437836748839,47.6,26.84875,96.7,11.97
"292","POKE",2020-07-23 11:00:00,920.490358800162,47.48,26.909375,96.7,11.32
"293","POKE",2020-07-23 11:15:00,935.934876762796,47.5,26.8575,96.6,10.8
"294","POKE",2020-07-23 11:30:00,930.065061970323,47.35,26.814375,96.6,11.62
"295","POKE",2020-07-23 11:45:00,915.43415661843,46.9,26.86,96.6,12.21
"296","POKE",2020-07-23 12:00:00,940.903815686004,46.55,26.841875,96.6,11.6
"297","POKE",2020-07-23 12:15:00,935.484438828193,46.16,26.840625,96.7,11.18
"298","POKE",2020-07-23 12:30:00,920.853533476242,45.83,26.8275,96.7,11.28
"299","POKE",2020-07-23 12:45:00,921.667146086926,45.53,26.805625,96.7,11.38
"300","POKE",2020-07-23 13:00:00,923.74480924313,45.35,26.91,96.6,11.6
"301","POKE",2020-07-23 13:15:00,929.164186100999,45.19,26.834375,96.5,11.41
"302","POKE",2020-07-23 13:30:00,929.164186100999,45.15,26.87375,96.4,11.72
"303","POKE",2020-07-23 13:45:00,918.68860706134,45.14,26.866875,96.4,11.82
"304","POKE",2020-07-23 14:00:00,926.360173592693,45.02,26.836875,96.4,11.97
"305","POKE",2020-07-23 14:15:00,946.410455802456,45.08,26.92625,96.2,11.85
"306","POKE",2020-07-23 14:30:00,933.857213606592,45.04,27.014375,96,11.15
"307","POKE",2020-07-23 14:45:00,954.357933751075,45,27.041875,96,12.17
"308","POKE",2020-07-23 15:00:00,956.15968548978,44.25,27.076875,95.9,14.6
"309","POKE",2020-07-23 15:15:00,961.579062347708,43.81,27.06125,95.8,14.66
"310","POKE",2020-07-23 15:30:00,948.575382217183,44.02,27.199375,95.8,13.78
"311","POKE",2020-07-23 15:45:00,940.627904268506,44.11,27.215625,95.8,13.72
