"","Site","DateTime","Q","day","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","POKE",2020-06-15 09:15:00,393.502649061847,2020-06-15 08:00:00,29.6,30.3266666666667,99.6,13.85,393.502649061847
"2","POKE",2020-06-15 09:30:00,399.169358471991,2020-06-15 08:00:00,29.54,30.2533333333333,99.6,14.1,399.169358471991
"3","POKE",2020-06-15 09:45:00,402.00271317712,2020-06-15 08:00:00,29.32,30.2193333333333,99.6,14.58,402.00271317712
"4","POKE",2020-06-15 10:00:00,413.336131997523,2020-06-15 08:00:00,29.08,30.174,99.6,15.44,413.336131997523
"5","POKE",2020-06-15 10:15:00,407.66942258738,2020-06-15 08:00:00,28.83,30.1406666666667,99.6,14.92,407.66942258738
"6","POKE",2020-06-15 10:30:00,413.336131997523,2020-06-15 08:00:00,28.67,30.076,99.7,14.68,413.336131997523
"7","POKE",2020-06-15 10:45:00,421.836196112912,2020-06-15 08:00:00,28.53,30.026,99.7,14.7,421.836196112912
"8","POKE",2020-06-15 11:00:00,419.002841407782,2020-06-15 08:00:00,28.3,29.934,99.8,14.59,419.002841407782
"9","POKE",2020-06-15 11:15:00,430.336260228301,2020-06-15 08:00:00,28,29.898,99.8,14.76,430.336260228301
"10","POKE",2020-06-15 11:30:00,427.502905523288,2020-06-15 08:00:00,27.73,29.9286666666667,99.8,15.38,427.502905523288
"11","POKE",2020-06-15 11:45:00,438.836324343691,2020-06-15 08:00:00,27.48,29.9093333333333,99.9,15.56,438.836324343691
"12","POKE",2020-06-15 12:00:00,438.836324343691,2020-06-15 08:00:00,27.32,29.8893333333333,99.9,13.93,438.836324343691
"13","POKE",2020-06-15 12:15:00,438.836324343691,2020-06-15 08:00:00,27.27,29.8626666666667,99.9,14.15,438.836324343691
"14","POKE",2020-06-15 12:30:00,436.002969638561,2020-06-15 08:00:00,27.22,29.904,99.9,14.81,436.002969638561
"15","POKE",2020-06-15 12:45:00,438.836324343691,2020-06-15 08:00:00,27.09,29.9133333333333,100,14.7,438.836324343691
"16","POKE",2020-06-15 13:00:00,441.66967904882,2020-06-15 08:00:00,26.99,29.9086666666667,100,17.56,441.66967904882
"17","POKE",2020-06-15 13:15:00,453.003097869223,2020-06-15 08:00:00,26.86,29.8553333333333,100,17.24,453.003097869223
"18","POKE",2020-06-15 13:30:00,441.66967904882,2020-06-15 08:00:00,26.81,29.894,100,15.04,441.66967904882
"19","POKE",2020-06-15 13:45:00,450.169743164093,2020-06-15 08:00:00,27.02,29.8866666666667,100,14.37,450.169743164093
"20","POKE",2020-06-15 14:00:00,455.836452574353,2020-06-15 08:00:00,27.22,29.876,100,14.35,455.836452574353
"21","POKE",2020-06-15 14:15:00,458.669807279482,2020-06-15 08:00:00,27.3,29.9206666666667,100,13.85,458.669807279482
"22","POKE",2020-06-15 14:30:00,453.003097869223,2020-06-15 08:00:00,27.32,29.9333333333333,99.9,16.56,453.003097869223
"23","POKE",2020-06-15 14:45:00,458.669807279482,2020-06-15 08:00:00,27.16,29.9266666666667,99.9,16.32,458.669807279482
"24","POKE",2020-06-15 15:00:00,464.336516689742,2020-06-15 08:00:00,27.2,29.9666666666667,99.9,14.3,464.336516689742
"25","POKE",2020-06-15 15:15:00,464.336516689742,2020-06-15 08:00:00,27.43,29.98,99.8,14.4,464.336516689742
"26","POKE",2020-06-15 15:30:00,470.003226100001,2020-06-15 08:00:00,27.48,29.952,99.8,12.55,470.003226100001
"27","POKE",2020-06-15 15:45:00,470.003226100001,2020-06-15 08:00:00,27.37,29.922,99.9,13.46,470.003226100001
"28","POKE",2020-06-15 16:00:00,461.503161984729,2020-06-15 08:00:00,27.35,29.8733333333333,99.9,14.78,461.503161984729
"29","POKE",2020-06-15 16:15:00,475.669935510261,2020-06-15 08:00:00,27.37,29.8973333333333,99.9,14.08,475.669935510261
"30","POKE",2020-06-15 16:30:00,478.503290215391,2020-06-15 08:00:00,27.39,29.9193333333333,99.9,14.58,478.503290215391
"31","POKE",2020-06-15 16:45:00,489.836709035793,2020-06-15 08:00:00,27.4,29.9146666666667,99.9,14.46,489.836709035793
"32","POKE",2020-06-15 17:00:00,487.003354330664,2020-06-15 08:00:00,27.36,29.9226666666667,99.8,14.29,487.003354330664
"33","POKE",2020-06-15 17:15:00,495.503418446053,2020-06-15 08:00:00,27.22,29.9386666666667,99.8,16.82,495.503418446053
"34","POKE",2020-06-15 17:30:00,484.169999625534,2020-06-15 08:00:00,27.12,29.9193333333333,99.8,18.86,484.169999625534
"35","POKE",2020-06-15 17:45:00,487.003354330664,2020-06-15 08:00:00,27.01,29.986,99.7,18.61,487.003354330664
"36","POKE",2020-06-15 18:00:00,495.503418446053,2020-06-15 08:00:00,26.97,29.9446666666667,99.6,21.63,495.503418446053
"37","POKE",2020-06-15 18:15:00,501.170127856312,2020-06-15 08:00:00,26.97,29.9753333333333,99.6,20.24,501.170127856312
"38","POKE",2020-06-15 18:30:00,489.836709035793,2020-06-15 08:00:00,27.15,29.992,99.5,16.4,489.836709035793
"39","POKE",2020-06-15 18:45:00,495.503418446053,2020-06-15 08:00:00,27.44,29.9686666666667,99.5,18.04,495.503418446053
"40","POKE",2020-06-15 19:00:00,487.003354330664,2020-06-15 08:00:00,27.7,29.998,99.4,18.63,487.003354330664
"41","POKE",2020-06-15 19:15:00,495.503418446053,2020-06-15 08:00:00,27.96,29.9713333333333,99.4,17.66,495.503418446053
"42","POKE",2020-06-15 19:30:00,492.670063740923,2020-06-15 08:00:00,27.81,30.0453333333333,99.3,24.78,492.670063740923
"43","POKE",2020-06-15 19:45:00,495.503418446053,2020-06-15 08:00:00,27.52,30.016,99.3,25.15,495.503418446053
"44","POKE",2020-06-15 20:00:00,506.836837266572,2020-06-15 08:00:00,27.46,30.0346666666667,99.3,19.48,506.836837266572
"45","POKE",2020-06-15 20:15:00,506.836837266572,2020-06-15 08:00:00,27.82,30.0613333333333,99.3,29.92,506.836837266572
"46","POKE",2020-06-15 20:30:00,495.503418446053,2020-06-15 08:00:00,27.76,30.06,99.3,32.73,495.503418446053
"47","POKE",2020-06-15 20:45:00,498.336773151183,2020-06-15 08:00:00,27.49,30.0873333333333,99.3,23.29,498.336773151183
"48","POKE",2020-06-15 21:00:00,495.503418446053,2020-06-15 08:00:00,27.36,30.0993333333333,99.3,23.1,495.503418446053
"49","POKE",2020-06-15 21:15:00,498.336773151183,2020-06-15 08:00:00,27.99,30.068,99.3,22.33,498.336773151183
"50","POKE",2020-06-15 21:30:00,498.336773151183,2020-06-15 08:00:00,28.55,30.0773333333333,99.3,22.22,498.336773151183
"51","POKE",2020-06-15 21:45:00,512.503546676831,2020-06-15 08:00:00,28.53,30.0533333333333,99.2,29.68,512.503546676831
"52","POKE",2020-06-15 22:00:00,506.836837266572,2020-06-15 08:00:00,28.06,30.0353333333333,99.2,28.85,506.836837266572
"53","POKE",2020-06-15 22:15:00,498.336773151183,2020-06-15 08:00:00,27.61,29.99,99.2,27.82,498.336773151183
"54","POKE",2020-06-15 22:30:00,495.503418446053,2020-06-15 08:00:00,27.94,29.9986666666667,99.2,26.51,495.503418446053
"55","POKE",2020-06-15 22:45:00,501.170127856312,2020-06-15 08:00:00,28.31,29.9893333333333,99.2,25.83,501.170127856312
"56","POKE",2020-06-15 23:00:00,501.170127856312,2020-06-15 08:00:00,28.21,29.95,99.2,35.77,501.170127856312
"57","POKE",2020-06-15 23:15:00,501.170127856312,2020-06-15 08:00:00,28.34,29.9313333333333,99.2,32.09,501.170127856312
"58","POKE",2020-06-15 23:30:00,492.670063740923,2020-06-15 08:00:00,28.46,29.93,99.2,22.95,492.670063740923
"59","POKE",2020-06-15 23:45:00,506.836837266572,2020-06-15 08:00:00,28.61,29.9273333333333,99.2,21.69,506.836837266572
"60","POKE",2020-06-16 00:00:00,492.670063740923,2020-06-16 08:00:00,28.83,29.874,99.2,24.29,492.670063740923
"61","POKE",2020-06-16 00:15:00,495.503418446053,2020-06-16 08:00:00,28.82,29.888,99.2,23.54,495.503418446053
"62","POKE",2020-06-16 00:30:00,489.836709035793,2020-06-16 08:00:00,28.75,29.8686666666667,99.2,23.84,489.836709035793
"63","POKE",2020-06-16 00:45:00,484.169999625534,2020-06-16 08:00:00,28.83,29.852,99.3,22.67,484.169999625534
"64","POKE",2020-06-16 01:00:00,484.169999625534,2020-06-16 08:00:00,29.19,29.8146666666667,99.3,21.21,484.169999625534
"65","POKE",2020-06-16 01:15:00,472.836580805131,2020-06-16 08:00:00,29.56,29.786,99.3,24.24,472.836580805131
"66","POKE",2020-06-16 01:30:00,419.002841407782,2020-06-16 08:00:00,29.43,-5.74733333333333,99.3,24.64,419.002841407782
"67","POKE",2020-06-16 01:45:00,399.169358471991,2020-06-16 08:00:00,29.27,-6.042,99.3,23.55,399.169358471991
"68","POKE",2020-06-16 02:00:00,399.169358471991,2020-06-16 08:00:00,29.22,-6.08266666666667,99.3,34.97,399.169358471991
"69","POKE",2020-06-16 02:15:00,393.502649061847,2020-06-16 08:00:00,29.17,-5.95933333333333,99.3,35.53,393.502649061847
"70","POKE",2020-06-16 02:30:00,385.002584946342,2020-06-16 08:00:00,29.45,-6.008,99.4,26.97,385.002584946342
"71","POKE",2020-06-16 02:45:00,385.002584946342,2020-06-16 08:00:00,29.56,-6.30466666666667,99.4,21.02,385.002584946342
"72","POKE",2020-06-16 03:00:00,390.669294356601,2020-06-16 08:00:00,29.8,NA,99.4,20.02,390.669294356601
"73","POKE",2020-06-16 03:15:00,376.502520831069,2020-06-16 08:00:00,30.25,-5.402,99.4,22.58,376.502520831069
"74","POKE",2020-06-16 03:30:00,436.002969638561,2020-06-16 08:00:00,30.21,29.288,99.5,32.17,436.002969638561
"75","POKE",2020-06-16 03:45:00,427.502905523288,2020-06-16 08:00:00,30.03,29.2346666666667,99.5,30.28,427.502905523288
"76","POKE",2020-06-16 04:00:00,430.336260228301,2020-06-16 08:00:00,29.96,29.2373333333333,99.5,23.93,430.336260228301
