"","Site","DateTime","MeanDischarge","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"21","POKE",2020-06-19 03:30:00,1555.18494902574,27.64,28.0213333333333,107.3,20.75
"22","POKE",2020-06-19 03:45:00,1596.63682724937,27.31,27.9873333333333,107.3,20.91
"23","POKE",2020-06-19 04:00:00,1648.56428451254,27.27,27.96,107.4,29.5
"24","POKE",2020-06-19 04:15:00,1705.09750602272,27.39,27.9106666666667,107.5,24.62
"25","POKE",2020-06-19 04:30:00,1746.99982218107,27.52,27.8513333333333,107.5,19.21
"26","POKE",2020-06-19 04:45:00,1801.36811727646,27.58,27.8346666666667,107.6,23.66
"27","POKE",2020-06-19 05:00:00,1815.18541001761,27.41,27.7546666666667,107.6,24.47
"28","POKE",2020-06-19 05:15:00,1846.61214713642,27.27,27.7206666666667,107.6,20.01
"29","POKE",2020-06-19 05:30:00,1870.90501891705,27.55,27.6813333333333,107.7,17.97
"30","POKE",2020-06-19 05:45:00,1888.96490122937,28.29,27.6153333333333,107.7,16.64
"31","POKE",2020-06-19 06:00:00,1900.16682962107,29.02,27.4953333333333,107.8,15.06
"32","POKE",2020-06-19 06:15:00,1899.80365494487,29.28,27.3766666666667,107.8,15.06
"33","POKE",2020-06-19 06:30:00,1898.90277907561,29.23,27.258,107.8,15.57
"34","POKE",2020-06-19 06:45:00,1893.84657689388,29.03,26.452,107.8,15.2
"35","POKE",2020-06-19 07:00:00,1886.79997481452,28.85,25.6326666666667,107.8,22.48
"36","POKE",2020-06-19 07:15:00,1865.4856420593,28.82,25.366875,107.8,20.71
"37","POKE",2020-06-19 07:30:00,1864.58476618986,29.05,25.1525,107.8,15.45
"38","POKE",2020-06-19 07:45:00,1851.21791138343,29.17,25.648125,107.8,15.61
"39","POKE",2020-06-19 08:00:00,1842.81999550009,29.15,16.28,107.7,15.14
"40","POKE",2020-06-19 08:15:00,1829.45314069354,29.19,16.1366666666667,107.7,14.91
"41","POKE",2020-06-19 08:30:00,1811.84369631601,29.01,16.1466666666667,107.7,14.34
"42","POKE",2020-06-19 08:45:00,1787.18764985917,28.96,16.17,107.6,15.01
"43","POKE",2020-06-19 09:00:00,1785.02272344433,29.01,15.9966666666667,107.6,21.46
"44","POKE",2020-06-19 09:15:00,1776.26163288497,29,16.0266666666667,107.6,23.02
"45","POKE",2020-06-19 09:30:00,1760.3666769875,28.62,11.8025,107.6,20.55
"46","POKE",2020-06-19 09:45:00,1749.07748533727,28.29,48.27375,107.5,21.35
"47","POKE",2020-06-19 10:00:00,1731.46804095968,28.07,30.535,107.5,23.94
"48","POKE",2020-06-19 10:15:00,1712.59454603679,27.91,24.76375,107.5,22.99
"49","POKE",2020-06-19 10:30:00,1687.12488696916,27.8,24.3475,107.5,21.44
"50","POKE",2020-06-19 10:45:00,1675.83569531876,27.53,24.36125,107.5,38.91
"51","POKE",2020-06-19 11:00:00,1664.90967834467,27.4,24.359375,107.4,35.88
"52","POKE",2020-06-19 11:15:00,1659.0398635522,27.27,24.30625,107.4,27.02
"53","POKE",2020-06-19 11:30:00,1635.56060438202,27.2,24.23625,107.4,26.29
"54","POKE",2020-06-19 11:45:00,1629.24035165482,27.27,24.05125,107.4,26.08
"55","POKE",2020-06-19 12:00:00,1610.45411999052,27.28,24.00125,107.3,24.29
"56","POKE",2020-06-19 12:15:00,1602.50664204184,27.07,24.13375,107.3,27.87
"57","POKE",2020-06-19 12:30:00,1594.47190083464,27.04,24.284375,107.2,25.61
"58","POKE",2020-06-19 12:45:00,1583.63314711896,27.18,24.415,107.2,21.78
"59","POKE",2020-06-19 13:00:00,1563.94603958522,27.48,24.524375,107.2,21.42
"60","POKE",2020-06-19 13:15:00,1554.28407315642,27.62,24.728125,107.2,19.47
"61","POKE",2020-06-19 13:30:00,1532.9697404012,27.47,25.263125,107.1,22.56
"62","POKE",2020-06-19 13:45:00,1523.30777397234,27.55,25.4325,107,21.76
"63","POKE",2020-06-19 14:00:00,1504.88471698412,27.58,25.758125,106.8,25.22
"64","POKE",2020-06-19 14:15:00,1509.49048123113,27.3,25.988125,106.6,24.52
"65","POKE",2020-06-19 14:30:00,1489.44019902137,27.09,26.195625,106.4,24.12
"66","POKE",2020-06-19 14:45:00,1454.67174820113,27.14,26.391875,106,27.98
"67","POKE",2020-06-19 15:00:00,1455.48536081181,26.85,26.5525,104.5,33
"68","POKE",2020-06-19 15:15:00,1436.69912914751,25.98,26.474375,103,44.37
"69","POKE",2020-06-19 15:30:00,1431.19248903118,24.73,26.5575,101.5,130.4
"70","POKE",2020-06-19 15:45:00,1418.63924683537,19.11,26.55125,100.1,231.1
"71","POKE",2020-06-19 16:00:00,1398.58896462561,15.69,26.581875,97.8,404.8
"72","POKE",2020-06-19 16:15:00,1383.8707960149,11.48,26.396875,95,558.4
"73","POKE",2020-06-19 16:30:00,1371.31755381922,6.958,26.398125,93.4,598
"74","POKE",2020-06-19 16:45:00,1344.94701888226,5.473,26.275625,92.8,554.3
"75","POKE",2020-06-19 17:00:00,1331.58016407583,6.406,26.2475,92.6,513.9
"76","POKE",2020-06-19 17:15:00,1336.99954093358,8.49,26.178125,91.4,482.8
"77","POKE",2020-06-19 17:30:00,1312.70666915283,9.33,26.21625,90.7,390.8
"78","POKE",2020-06-19 17:45:00,1306.83685436024,10.7,26.0875,91.1,366.7
"79","POKE",2020-06-19 18:00:00,1283.80803312501,13.02,26.205625,91.5,367.5
"80","POKE",2020-06-19 18:15:00,1265.83541407145,14.09,26.141875,91.8,349.2
"81","POKE",2020-06-19 18:30:00,1238.20082858903,15.18,26.2525,92.6,313.8
"82","POKE",2020-06-19 18:45:00,1234.85911488743,17.13,26.2425,93.3,270.6
"83","POKE",2020-06-19 19:00:00,1217.70010844455,18.53,26.26875,93.6,263.5
"84","POKE",2020-06-19 19:15:00,1217.24967051001,20.56,26.226875,93.7,226.9
"85","POKE",2020-06-19 19:30:00,1189.25191035145,22.86,26.285,93.6,199.9
"86","POKE",2020-06-19 19:45:00,1189.16464709275,24.44,26.2125,93.5,187.8
"87","POKE",2020-06-19 20:00:00,1172.90651651932,26.18,26.275625,93,203.6
"88","POKE",2020-06-19 20:15:00,1187.90059654735,27.29,26.3175,92.2,204.9
"89","POKE",2020-06-19 20:30:00,1164.05816270126,29.17,26.254375,91.4,196.7
"90","POKE",2020-06-19 20:45:00,1151.50492050557,31.84,26.270625,90.3,194.2
