"","Site","DateTime","Q","day","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","POKE",2020-08-25 05:15:00,648.504572522477,2020-08-25 08:00:00,37.01,28.5173333333333,100.1,5.667,648.504572522477
"2","POKE",2020-08-25 05:30:00,651.337927227607,2020-08-25 08:00:00,37.08,28.492,100.1,5.796,651.337927227607
"3","POKE",2020-08-25 05:45:00,648.504572522477,2020-08-25 08:00:00,37.16,28.462,100.2,5.672,648.504572522477
"4","POKE",2020-08-25 06:00:00,648.504572522477,2020-08-25 08:00:00,37.08,28.3506666666667,100.2,5.513,648.504572522477
"5","POKE",2020-08-25 06:15:00,665.504700753256,2020-08-25 08:00:00,37,28.2513333333333,100.2,5.554,665.504700753256
"6","POKE",2020-08-25 06:30:00,671.171410163515,2020-08-25 08:00:00,37.06,28.1546666666667,100.3,5.472,671.171410163515
"7","POKE",2020-08-25 06:45:00,676.838119573775,2020-08-25 08:00:00,37.04,28.0386666666667,100.3,5.358,676.838119573775
"8","POKE",2020-08-25 07:00:00,688.171538394177,2020-08-25 08:00:00,37.11,27.9886666666667,100.3,4.83,688.171538394177
"9","POKE",2020-08-25 07:15:00,696.671602509567,2020-08-25 08:00:00,37.24,27.872,100.4,4.747,696.671602509567
"10","POKE",2020-08-25 07:30:00,705.171666624956,2020-08-25 08:00:00,37.3,27.804,100.4,4.643,705.171666624956
"11","POKE",2020-08-25 07:45:00,705.171666624956,2020-08-25 08:00:00,37.34,27.8133333333333,100.5,4.41,705.171666624956
"12","POKE",2020-08-25 08:00:00,710.838376035215,2020-08-25 08:00:00,37.39,27.752,100.5,4.579,710.838376035215
"13","POKE",2020-08-25 08:15:00,710.838376035215,2020-08-25 08:00:00,37.41,27.678,100.5,4.983,710.838376035215
"14","POKE",2020-08-25 08:30:00,708.005021330086,2020-08-25 08:00:00,37.36,27.606,100.5,5.19,708.005021330086
"15","POKE",2020-08-25 08:45:00,708.005021330086,2020-08-25 08:00:00,37.27,27.5426666666667,100.5,5.264,708.005021330086
"16","POKE",2020-08-25 09:00:00,716.505085445358,2020-08-25 08:00:00,37.18,27.4446666666667,100.5,4.947,716.505085445358
"17","POKE",2020-08-25 09:15:00,708.005021330086,2020-08-25 08:00:00,37.17,27.362,100.5,4.919,708.005021330086
"18","POKE",2020-08-25 09:30:00,708.005021330086,2020-08-25 08:00:00,37.21,27.2866666666667,100.5,5.024,708.005021330086
"19","POKE",2020-08-25 09:45:00,710.838376035215,2020-08-25 08:00:00,37.24,27.27,100.4,4.695,710.838376035215
"20","POKE",2020-08-25 10:00:00,725.005149560748,2020-08-25 08:00:00,37.13,27.2346666666667,100.4,4.693,725.005149560748
"21","POKE",2020-08-25 10:15:00,713.671730740345,2020-08-25 08:00:00,37.07,27.1893333333333,100.4,4.746,713.671730740345
"22","POKE",2020-08-25 10:30:00,730.671858971007,2020-08-25 08:00:00,37.08,27.1726666666667,100.4,4.517,730.671858971007
"23","POKE",2020-08-25 10:45:00,725.005149560748,2020-08-25 08:00:00,37.06,27.1873333333333,100.3,4.442,725.005149560748
"24","POKE",2020-08-25 11:00:00,742.005277791526,2020-08-25 08:00:00,36.96,27.1833333333333,100.3,4.464,742.005277791526
"25","POKE",2020-08-25 11:15:00,739.171923086396,2020-08-25 08:00:00,36.83,27.2106666666667,100.3,4.305,739.171923086396
"26","POKE",2020-08-25 11:30:00,750.505341906799,2020-08-25 08:00:00,36.61,27.1966666666667,100.3,4.272,750.505341906799
"27","POKE",2020-08-25 11:45:00,753.338696611929,2020-08-25 08:00:00,36.41,27.1766666666667,100.2,4.093,753.338696611929
"28","POKE",2020-08-25 12:00:00,753.338696611929,2020-08-25 08:00:00,36.23,27.176,100.3,4.149,753.338696611929
"29","POKE",2020-08-25 12:15:00,761.838760727318,2020-08-25 08:00:00,36.03,27.1413333333333,100.2,4.487,761.838760727318
"30","POKE",2020-08-25 12:30:00,756.172051317059,2020-08-25 08:00:00,35.93,27.1013333333333,100.2,4.614,756.172051317059
"31","POKE",2020-08-25 12:45:00,761.838760727318,2020-08-25 08:00:00,35.84,27.0826666666667,100.1,4.324,761.838760727318
"32","POKE",2020-08-25 13:00:00,756.172051317059,2020-08-25 08:00:00,35.51,27.0766666666667,100.1,3.873,756.172051317059
"33","POKE",2020-08-25 13:15:00,767.505470137578,2020-08-25 08:00:00,35.21,27.044,100.1,3.76,767.505470137578
"34","POKE",2020-08-25 13:30:00,767.505470137578,2020-08-25 08:00:00,34.95,27.066,100.1,4.015,767.505470137578
"35","POKE",2020-08-25 13:45:00,767.505470137578,2020-08-25 08:00:00,34.61,27.0086666666667,100.1,4.22,767.505470137578
"36","POKE",2020-08-25 14:00:00,759.005406022188,2020-08-25 08:00:00,34.37,26.9813333333333,100.1,5.139,759.005406022188
"37","POKE",2020-08-25 14:15:00,767.505470137578,2020-08-25 08:00:00,34.05,26.974,100,5.569,767.505470137578
"38","POKE",2020-08-25 14:30:00,770.338824842707,2020-08-25 08:00:00,33.99,26.9386666666667,99.9,5.227,770.338824842707
"39","POKE",2020-08-25 14:45:00,767.505470137578,2020-08-25 08:00:00,33.96,26.914,99.8,6.218,767.505470137578
"40","POKE",2020-08-25 15:00:00,773.172179547837,2020-08-25 08:00:00,33.93,26.8906666666667,99.7,7.6,773.172179547837
