"","Site","DateTime","Q","day","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","POKE",2020-09-01 18:15:00,676.838119573775,2020-09-01 08:00:00,40.4,27.786,112.8,2.138,676.838119573775
"2","POKE",2020-09-01 18:30:00,696.671602509567,2020-09-01 08:00:00,40.5,27.79,112.7,2.132,696.671602509567
"3","POKE",2020-09-01 18:45:00,693.838247804437,2020-09-01 08:00:00,40.67,27.8206666666667,112.5,2.256,693.838247804437
"4","POKE",2020-09-01 19:00:00,699.504957214696,2020-09-01 08:00:00,40.74,27.818,112.3,2.87,699.504957214696
"5","POKE",2020-09-01 19:15:00,708.005021330086,2020-09-01 08:00:00,40.72,27.8353333333333,112.3,3.306,708.005021330086
"6","POKE",2020-09-01 19:30:00,719.338440150488,2020-09-01 08:00:00,40.91,27.738,112.2,2.967,719.338440150488
"7","POKE",2020-09-01 19:45:00,727.838504265877,2020-09-01 08:00:00,41.1,27.6746666666667,112.2,2.889,727.838504265877
"8","POKE",2020-09-01 20:00:00,727.838504265877,2020-09-01 08:00:00,41.26,27.6986666666667,112.2,3.195,727.838504265877
"9","POKE",2020-09-01 20:15:00,739.171923086396,2020-09-01 08:00:00,41.36,27.6353333333333,112.1,3.087,739.171923086396
"10","POKE",2020-09-01 20:30:00,747.671987201786,2020-09-01 08:00:00,41.45,27.6493333333333,112.1,2.781,747.671987201786
"11","POKE",2020-09-01 20:45:00,750.505341906799,2020-09-01 08:00:00,41.67,27.642,112.1,2.829,750.505341906799
"12","POKE",2020-09-01 21:00:00,764.672115432448,2020-09-01 08:00:00,41.83,27.6086666666667,112.1,2.787,764.672115432448
"13","POKE",2020-09-01 21:15:00,778.838888958097,2020-09-01 08:00:00,41.96,27.564,112.1,2.642,778.838888958097
"14","POKE",2020-09-01 21:30:00,781.672243663226,2020-09-01 08:00:00,42.1,27.5246666666667,112.1,2.927,781.672243663226
"15","POKE",2020-09-01 21:45:00,773.172179547837,2020-09-01 08:00:00,42.1,27.466,112.1,4.288,773.172179547837
"16","POKE",2020-09-01 22:00:00,784.50559836824,2020-09-01 08:00:00,41.86,27.3666666666667,112,4.301,784.50559836824
"17","POKE",2020-09-01 22:15:00,787.338953073369,2020-09-01 08:00:00,41.94,27.3253333333333,111.9,3.676,787.338953073369
"18","POKE",2020-09-01 22:30:00,781.672243663226,2020-09-01 08:00:00,42.09,27.2513333333333,111.8,4.957,781.672243663226
"19","POKE",2020-09-01 22:45:00,798.672371893888,2020-09-01 08:00:00,41.7,27.2066666666667,111.7,5.469,798.672371893888
"20","POKE",2020-09-01 23:00:00,801.505726599018,2020-09-01 08:00:00,41.76,27.122,111.6,4.752,801.505726599018
"21","POKE",2020-09-01 23:15:00,804.339081304148,2020-09-01 08:00:00,42.17,27.08,111.7,4.916,804.339081304148
"22","POKE",2020-09-01 23:30:00,801.505726599018,2020-09-01 08:00:00,42.32,27.1173333333333,111.7,5.128,801.505726599018
"23","POKE",2020-09-01 23:45:00,804.339081304148,2020-09-01 08:00:00,42.42,27.058,111.7,4.821,804.339081304148
"24","POKE",2020-09-02 00:00:00,798.672371893888,2020-09-02 08:00:00,42.49,27.026,111.6,4.875,798.672371893888
"25","POKE",2020-09-02 00:15:00,812.839145419537,2020-09-02 08:00:00,42.64,26.9473333333333,111.5,5.128,812.839145419537
"26","POKE",2020-09-02 00:30:00,807.172436009278,2020-09-02 08:00:00,42.62,26.92,111.5,5.278,807.172436009278
"27","POKE",2020-09-02 00:45:00,807.172436009278,2020-09-02 08:00:00,42.66,26.8333333333333,111.3,5.019,807.172436009278
"28","POKE",2020-09-02 01:00:00,807.172436009278,2020-09-02 08:00:00,42.77,26.7566666666667,111.2,5.587,807.172436009278
"29","POKE",2020-09-02 01:15:00,810.005790714407,2020-09-02 08:00:00,42.66,26.7086666666667,111.2,5.931,810.005790714407
"30","POKE",2020-09-02 01:30:00,812.839145419537,2020-09-02 08:00:00,42.77,26.602,111.2,6.48,812.839145419537
"31","POKE",2020-09-02 01:45:00,812.839145419537,2020-09-02 08:00:00,42.97,26.5226666666667,111.1,6.255,812.839145419537
"32","POKE",2020-09-02 02:00:00,801.505726599018,2020-09-02 08:00:00,43.17,26.4766666666667,111.1,6.739,801.505726599018
"33","POKE",2020-09-02 02:15:00,801.505726599018,2020-09-02 08:00:00,43.18,26.3693333333333,111,6.784,801.505726599018
"34","POKE",2020-09-02 02:30:00,812.839145419537,2020-09-02 08:00:00,43.3,26.3533333333333,110.9,7.012,812.839145419537
"35","POKE",2020-09-02 02:45:00,804.339081304148,2020-09-02 08:00:00,43.37,26.2653333333333,110.8,7.119,804.339081304148
"36","POKE",2020-09-02 03:00:00,798.672371893888,2020-09-02 08:00:00,43.36,26.218,110.7,6.3,798.672371893888
"37","POKE",2020-09-02 03:15:00,798.672371893888,2020-09-02 08:00:00,43.58,26.1553333333333,110.7,6.105,798.672371893888
"38","POKE",2020-09-02 03:30:00,798.672371893888,2020-09-02 08:00:00,43.85,26.112,110.5,6.447,798.672371893888
"39","POKE",2020-09-02 03:45:00,790.172307778499,2020-09-02 08:00:00,43.87,26.0406666666667,110.2,7.405,790.172307778499
"40","POKE",2020-09-02 04:00:00,787.338953073369,2020-09-02 08:00:00,43.92,25.9566666666667,110,7.793,787.338953073369
"41","POKE",2020-09-02 04:15:00,795.839017188759,2020-09-02 08:00:00,44.18,25.916,109.8,7.997,795.839017188759
"42","POKE",2020-09-02 04:30:00,787.338953073369,2020-09-02 08:00:00,44.55,25.8506666666667,109.8,8.71,787.338953073369
"43","POKE",2020-09-02 04:45:00,787.338953073369,2020-09-02 08:00:00,44.88,25.8086666666667,109.7,9.83,787.338953073369
"44","POKE",2020-09-02 05:00:00,790.172307778499,2020-09-02 08:00:00,45.04,25.806,109.6,11.97,790.172307778499
"45","POKE",2020-09-02 05:15:00,784.50559836824,2020-09-02 08:00:00,44.91,25.73,109.4,13.31,784.50559836824
"46","POKE",2020-09-02 05:30:00,778.838888958097,2020-09-02 08:00:00,44.81,25.684,109.3,13.43,778.838888958097
"47","POKE",2020-09-02 05:45:00,778.838888958097,2020-09-02 08:00:00,44.97,25.6026666666667,109.1,13.93,778.838888958097
"48","POKE",2020-09-02 06:00:00,770.338824842707,2020-09-02 08:00:00,45.09,25.58,108.9,14.19,770.338824842707
"49","POKE",2020-09-02 06:15:00,773.172179547837,2020-09-02 08:00:00,45.3,25.5226666666667,108.7,14.41,773.172179547837
"50","POKE",2020-09-02 06:30:00,767.505470137578,2020-09-02 08:00:00,45.35,25.4566666666667,108.5,13.84,767.505470137578
"51","POKE",2020-09-02 06:45:00,776.005534252967,2020-09-02 08:00:00,45.83,25.43,108.3,18.51,776.005534252967
"52","POKE",2020-09-02 07:00:00,756.172051317059,2020-09-02 08:00:00,46.08,25.4046666666667,108.1,17.32,756.172051317059
"53","POKE",2020-09-02 07:15:00,764.672115432448,2020-09-02 08:00:00,46.4,25.3893333333333,108,14,764.672115432448
"54","POKE",2020-09-02 07:30:00,759.005406022188,2020-09-02 08:00:00,46.95,25.368,107.9,13.09,759.005406022188
"55","POKE",2020-09-02 07:45:00,761.838760727318,2020-09-02 08:00:00,47.64,25.31,107.8,12.35,761.838760727318
"56","POKE",2020-09-02 08:00:00,761.838760727318,2020-09-02 08:00:00,48.38,25.32,107.8,12.03,761.838760727318
"57","POKE",2020-09-02 08:15:00,756.172051317059,2020-09-02 08:00:00,48.99,25.32,107.7,11.37,756.172051317059
"58","POKE",2020-09-02 08:30:00,761.838760727318,2020-09-02 08:00:00,49.57,25.304,107.5,11.09,761.838760727318
"59","POKE",2020-09-02 08:45:00,761.838760727318,2020-09-02 08:00:00,50.11,25.2986666666667,107.4,11.7,761.838760727318
"60","POKE",2020-09-02 09:00:00,767.505470137578,2020-09-02 08:00:00,50.5,25.3493333333333,107.4,11.56,767.505470137578
"61","POKE",2020-09-02 09:15:00,756.172051317059,2020-09-02 08:00:00,51.12,25.28,107.3,10.93,756.172051317059
"62","POKE",2020-09-02 09:30:00,756.172051317059,2020-09-02 08:00:00,51.71,25.2646666666667,107.2,9.88,756.172051317059
"63","POKE",2020-09-02 09:45:00,750.505341906799,2020-09-02 08:00:00,52.34,25.292,107,9.77,750.505341906799
"64","POKE",2020-09-02 10:00:00,744.838632496656,2020-09-02 08:00:00,52.78,25.3153333333333,106.9,9.49,744.838632496656
"65","POKE",2020-09-02 10:15:00,750.505341906799,2020-09-02 08:00:00,53.2,25.284,106.8,9.33,750.505341906799
"66","POKE",2020-09-02 10:30:00,747.671987201786,2020-09-02 08:00:00,53.73,25.2953333333333,106.6,8.93,747.671987201786
"67","POKE",2020-09-02 10:45:00,744.838632496656,2020-09-02 08:00:00,54.08,25.334,106.5,8.62,744.838632496656
"68","POKE",2020-09-02 11:00:00,744.838632496656,2020-09-02 08:00:00,54.47,25.3053333333333,106.3,8.64,744.838632496656
"69","POKE",2020-09-02 11:15:00,742.005277791526,2020-09-02 08:00:00,54.87,25.3313333333333,106.2,8.13,742.005277791526
"70","POKE",2020-09-02 11:30:00,739.171923086396,2020-09-02 08:00:00,55.25,25.34,106.1,7.914,739.171923086396
"71","POKE",2020-09-02 11:45:00,739.171923086396,2020-09-02 08:00:00,55.56,25.33,105.9,7.96,739.171923086396
"72","POKE",2020-09-02 12:00:00,733.505213676137,2020-09-02 08:00:00,55.8,25.39,105.7,7.779,733.505213676137
"73","POKE",2020-09-02 12:15:00,730.671858971007,2020-09-02 08:00:00,55.96,25.422,105.6,7.006,730.671858971007
