"","Site","DateTime","Q","day","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","POKE",2020-07-09 04:15:00,552.170512548415,2020-07-09 08:00:00,31.7,27.7475,103.9,18.33,552.170512548415
"2","POKE",2020-07-09 04:30:00,555.003867253545,2020-07-09 08:00:00,31.85,27.756875,103.9,20.04,555.003867253545
"3","POKE",2020-07-09 04:45:00,549.337157843285,2020-07-09 08:00:00,31.66,27.71125,103.8,24.34,549.337157843285
"4","POKE",2020-07-09 05:00:00,563.503931368934,2020-07-09 08:00:00,31.53,27.6673333333333,103.7,22.6,563.503931368934
"5","POKE",2020-07-09 05:15:00,552.170512548415,2020-07-09 08:00:00,31.54,27.65625,103.7,21.62,552.170512548415
"6","POKE",2020-07-09 05:30:00,566.337286074064,2020-07-09 08:00:00,31.43,27.599375,103.6,19.79,566.337286074064
"7","POKE",2020-07-09 05:45:00,577.670704894583,2020-07-09 08:00:00,31.57,27.594375,103.6,25.4,577.670704894583
"8","POKE",2020-07-09 06:00:00,577.670704894583,2020-07-09 08:00:00,31.58,27.563125,103.6,27.57,577.670704894583
"9","POKE",2020-07-09 06:15:00,574.837350189453,2020-07-09 08:00:00,31.41,27.5,103.5,24.47,574.837350189453
"10","POKE",2020-07-09 06:30:00,574.837350189453,2020-07-09 08:00:00,31.37,27.423125,103.4,26.03,574.837350189453
"11","POKE",2020-07-09 06:45:00,583.337414304726,2020-07-09 08:00:00,31.37,27.3475,103.3,23.97,583.337414304726
"12","POKE",2020-07-09 07:00:00,583.337414304726,2020-07-09 08:00:00,31.38,27.2433333333333,103.2,27.4,583.337414304726
"13","POKE",2020-07-09 07:15:00,580.504059599712,2020-07-09 08:00:00,31.01,27.1593333333333,103.1,27.1,580.504059599712
"14","POKE",2020-07-09 07:30:00,594.670833125245,2020-07-09 08:00:00,30.52,27.0666666666667,103,23.77,594.670833125245
"15","POKE",2020-07-09 07:45:00,586.170769009856,2020-07-09 08:00:00,30.16,26.9646666666667,102.8,29.32,586.170769009856
"16","POKE",2020-07-09 08:00:00,591.837478420115,2020-07-09 08:00:00,30.19,26.958,102.7,25.52,591.837478420115
"17","POKE",2020-07-09 08:15:00,597.504187830375,2020-07-09 08:00:00,30.42,26.913125,102.7,22.02,597.504187830375
"18","POKE",2020-07-09 08:30:00,591.837478420115,2020-07-09 08:00:00,30.49,26.769375,102.8,28.89,591.837478420115
"19","POKE",2020-07-09 08:45:00,611.670961356023,2020-07-09 08:00:00,30.37,26.761875,102.9,33.77,611.670961356023
"20","POKE",2020-07-09 09:00:00,614.504316061153,2020-07-09 08:00:00,30.46,26.71625,103,29.85,614.504316061153
"21","POKE",2020-07-09 09:15:00,597.504187830375,2020-07-09 08:00:00,30.38,26.694375,103.1,27.18,597.504187830375
"22","POKE",2020-07-09 09:30:00,603.170897240634,2020-07-09 08:00:00,30.22,26.594375,103.3,28.45,603.170897240634
"23","POKE",2020-07-09 09:45:00,600.337542535504,2020-07-09 08:00:00,30.17,26.54375,103.4,32.37,600.337542535504
"24","POKE",2020-07-09 10:00:00,623.004380176426,2020-07-09 08:00:00,30.39,26.439375,103.5,30.4,623.004380176426
"25","POKE",2020-07-09 10:15:00,611.670961356023,2020-07-09 08:00:00,30.66,26.380625,103.5,25.08,611.670961356023
"26","POKE",2020-07-09 10:30:00,617.337670766166,2020-07-09 08:00:00,30.53,26.335,103.5,27.24,617.337670766166
"27","POKE",2020-07-09 10:45:00,617.337670766166,2020-07-09 08:00:00,30.42,26.26,103.6,29.11,617.337670766166
"28","POKE",2020-07-09 11:00:00,606.004251945764,2020-07-09 08:00:00,30.22,26.16,103.3,28.03,606.004251945764
"29","POKE",2020-07-09 11:15:00,614.504316061153,2020-07-09 08:00:00,29.75,26.13125,102.8,27.86,614.504316061153
"30","POKE",2020-07-09 11:30:00,611.670961356023,2020-07-09 08:00:00,29.73,26.058125,102.5,31.96,611.670961356023
"31","POKE",2020-07-09 11:45:00,611.670961356023,2020-07-09 08:00:00,29.42,26.035625,102.1,37.66,611.670961356023
"32","POKE",2020-07-09 12:00:00,611.670961356023,2020-07-09 08:00:00,28.8,25.9625,101.8,35.4,611.670961356023
"33","POKE",2020-07-09 12:15:00,620.171025471296,2020-07-09 08:00:00,28.36,25.9225,101.5,38.69,620.171025471296
"34","POKE",2020-07-09 12:30:00,600.337542535504,2020-07-09 08:00:00,27.17,25.849375,101.3,47.42,600.337542535504
"35","POKE",2020-07-09 12:45:00,625.837734881556,2020-07-09 08:00:00,26.08,25.73875,101.1,52.04,625.837734881556
"36","POKE",2020-07-09 13:00:00,614.504316061153,2020-07-09 08:00:00,25.92,25.668125,101,49.36,614.504316061153
"37","POKE",2020-07-09 13:15:00,617.337670766166,2020-07-09 08:00:00,26.15,25.60875,100.7,55.17,617.337670766166
"38","POKE",2020-07-09 13:30:00,617.337670766166,2020-07-09 08:00:00,26.02,25.56375,100.4,52.25,617.337670766166
"39","POKE",2020-07-09 13:45:00,631.504444291815,2020-07-09 08:00:00,25.87,25.5025,100.2,47.05,631.504444291815
"40","POKE",2020-07-09 14:00:00,625.837734881556,2020-07-09 08:00:00,25.76,25.5125,100.1,47.99,625.837734881556
"41","POKE",2020-07-09 14:15:00,620.171025471296,2020-07-09 08:00:00,25.79,25.463125,99.9,50.37,620.171025471296
"42","POKE",2020-07-09 14:30:00,625.837734881556,2020-07-09 08:00:00,26.04,25.383125,99.7,50.71,625.837734881556
"43","POKE",2020-07-09 14:45:00,623.004380176426,2020-07-09 08:00:00,25.89,25.366875,99.5,58.92,623.004380176426
"44","POKE",2020-07-09 15:00:00,611.670961356023,2020-07-09 08:00:00,25.79,25.404375,99.4,51.82,611.670961356023
"45","POKE",2020-07-09 15:15:00,614.504316061153,2020-07-09 08:00:00,25.47,25.45125,99.7,44.67,614.504316061153
