"","Site","DateTime","MeanDischarge","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"92","POKE",2020-07-04 21:00:00,1062.1512831478,33.48,27.588,88.7,18.75
"93","POKE",2020-07-04 21:15:00,1056.28146835527,33.89,27.6626666666667,88.6,16.92
"94","POKE",2020-07-04 21:30:00,1053.30292932969,34.45,27.7333333333333,88.6,23.49
"95","POKE",2020-07-04 21:45:00,1064.59212098009,35.11,27.8313333333333,88.6,25.17
"96","POKE",2020-07-04 22:00:00,1038.67202397774,35.87,27.924,88.5,18.12
"97","POKE",2020-07-04 22:15:00,1048.24672714795,36.38,27.9173333333333,88.5,17.3
"98","POKE",2020-07-04 22:30:00,1035.24304701755,36.78,27.9566666666667,88.5,21.11
"99","POKE",2020-07-04 22:45:00,1021.42575427628,37.38,28.014,88.4,16.51
"100","POKE",2020-07-04 23:00:00,1033.0781206027,38.11,28.0213333333333,88.4,21.56
"101","POKE",2020-07-04 23:15:00,1020.52487840701,38.47,28.1073333333333,88.4,23.5
"102","POKE",2020-07-04 23:30:00,1024.68020471931,38.83,28.132,88.3,20.35
"103","POKE",2020-07-04 23:45:00,1002.10182141874,38.65,28.2326666666667,88.3,21.19
"104","POKE",2020-07-05 00:00:00,996.232006626204,38.62,28.2126666666667,88.3,25.43
"105","POKE",2020-07-05 00:15:00,1002.46499609476,39.4,28.2446666666667,88.3,21.95
"106","POKE",2020-07-05 00:30:00,998.67284445843,40.37,28.2546666666667,88.2,18.28
"107","POKE",2020-07-05 00:45:00,981.513838015555,40.85,28.296,88.2,17.12
"108","POKE",2020-07-05 01:00:00,976.908073768544,41.15,28.36,88.2,16.86
"109","POKE",2020-07-05 01:15:00,973.115922132216,41.85,28.3986666666667,88.2,15.06
"110","POKE",2020-07-05 01:30:00,980.61296214629,42.48,28.4006666666667,88.1,17.26
"111","POKE",2020-07-05 01:45:00,973.929534742958,42.87,28.3713333333333,88.1,18.34
"112","POKE",2020-07-05 02:00:00,984.768288458581,42.8,28.466,88.1,16.73
"113","POKE",2020-07-05 02:15:00,982.240187367715,42.76,28.4246666666667,88.1,16.23
"114","POKE",2020-07-05 02:30:00,970.500557782769,42.86,28.454,88.1,15.6
"115","POKE",2020-07-05 02:45:00,961.289029288571,42.98,28.49,88.1,14.89
"116","POKE",2020-07-05 03:00:00,957.947315586964,43.12,28.4766666666667,88.1,16.32
"117","POKE",2020-07-05 03:15:00,956.683265041502,43.49,28.4553333333333,88.1,16.08
"118","POKE",2020-07-05 03:30:00,952.891113405174,43.89,28.4966666666667,88,14.36
"119","POKE",2020-07-05 03:45:00,964.993917666317,44.06,28.5293333333333,88,15.01
"120","POKE",2020-07-05 04:00:00,956.232827106782,44.12,28.488,88,19.17
"121","POKE",2020-07-05 04:15:00,954.968776561378,44.11,28.5006666666667,88,19.01
"122","POKE",2020-07-05 04:30:00,952.440675470512,44.02,28.506,87.9,16.33
"123","POKE",2020-07-05 04:45:00,954.518338626774,44.25,28.4846666666667,88,15.13
"124","POKE",2020-07-05 05:00:00,948.648523834185,44.62,28.47,87.9,14.13
"125","POKE",2020-07-05 05:15:00,956.145563848258,44.91,28.4346666666667,87.9,14
"126","POKE",2020-07-05 05:30:00,949.011698510323,44.97,28.4213333333333,87.9,14.61
"127","POKE",2020-07-05 05:45:00,951.539799601247,45.09,28.4066666666667,87.9,14.51
