"","Site","DateTime","Q","day","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","POKE",2020-06-22 23:15:00,875.172948932159,2020-06-22 08:00:00,74.38,29.48,87.7,18.83,875.172948932159
"2","POKE",2020-06-22 23:30:00,866.67288481677,2020-06-22 08:00:00,74.18,29.4706666666667,87.7,25.21,866.67288481677
"3","POKE",2020-06-22 23:45:00,875.172948932159,2020-06-22 08:00:00,74.08,29.4886666666667,87.7,23.14,875.172948932159
"4","POKE",2020-06-23 00:00:00,863.83953011164,2020-06-23 08:00:00,74.16,29.48375,87.6,21.59,863.83953011164
"5","POKE",2020-06-23 00:15:00,889.339722457691,2020-06-23 08:00:00,74.5,29.46,87.6,20.24,889.339722457691
"6","POKE",2020-06-23 00:30:00,880.839658342418,2020-06-23 08:00:00,74.59,29.52375,87.7,17.06,880.839658342418
"7","POKE",2020-06-23 00:45:00,869.506239521899,2020-06-23 08:00:00,74.3,29.408125,87.8,17.29,869.506239521899
"8","POKE",2020-06-23 01:00:00,875.172948932159,2020-06-23 08:00:00,74.35,29.355625,87.9,18.1,875.172948932159
"9","POKE",2020-06-23 01:15:00,875.172948932159,2020-06-23 08:00:00,74.41,29.323125,87.9,15.38,875.172948932159
"10","POKE",2020-06-23 01:30:00,880.839658342418,2020-06-23 08:00:00,74.22,29.378125,88,16.34,880.839658342418
"11","POKE",2020-06-23 01:45:00,883.673013047548,2020-06-23 08:00:00,73.8,29.2773333333333,88.1,18.1,883.673013047548
"12","POKE",2020-06-23 02:00:00,886.506367752561,2020-06-23 08:00:00,73.69,29.305625,88.3,17.51,886.506367752561
"13","POKE",2020-06-23 02:15:00,869.506239521899,2020-06-23 08:00:00,73.58,29.27125,88.4,17.1,869.506239521899
"14","POKE",2020-06-23 02:30:00,878.006303637289,2020-06-23 08:00:00,73.39,29.2875,88.5,15.75,878.006303637289
"15","POKE",2020-06-23 02:45:00,878.006303637289,2020-06-23 08:00:00,72.73,29.308125,88.6,17.34,878.006303637289
"16","POKE",2020-06-23 03:00:00,883.673013047548,2020-06-23 08:00:00,72.1,29.275625,88.7,17.09,883.673013047548
"17","POKE",2020-06-23 03:15:00,875.172948932159,2020-06-23 08:00:00,72.24,29.225625,88.8,16.33,875.172948932159
"18","POKE",2020-06-23 03:30:00,880.839658342418,2020-06-23 08:00:00,72.32,29.234375,88.9,17.93,880.839658342418
"19","POKE",2020-06-23 03:45:00,880.839658342418,2020-06-23 08:00:00,72.07,29.17875,88.8,18.57,880.839658342418
"20","POKE",2020-06-23 04:00:00,866.67288481677,2020-06-23 08:00:00,72.04,29.204375,88.8,18.3,866.67288481677
"21","POKE",2020-06-23 04:15:00,883.673013047548,2020-06-23 08:00:00,71.7,29.210625,88.8,17.54,883.673013047548
"22","POKE",2020-06-23 04:30:00,875.172948932159,2020-06-23 08:00:00,71.43,29.135,88.8,17.42,875.172948932159
"23","POKE",2020-06-23 04:45:00,880.839658342418,2020-06-23 08:00:00,71.26,29.105,88.8,22.02,880.839658342418
"24","POKE",2020-06-23 05:00:00,880.839658342418,2020-06-23 08:00:00,70.76,29.165625,88.8,21.85,880.839658342418
"25","POKE",2020-06-23 05:15:00,886.506367752561,2020-06-23 08:00:00,70.42,29.176875,88.8,15.5,886.506367752561
"26","POKE",2020-06-23 05:30:00,883.673013047548,2020-06-23 08:00:00,70.71,29.14,88.9,15.25,883.673013047548
"27","POKE",2020-06-23 05:45:00,875.172948932159,2020-06-23 08:00:00,70.72,29.180625,89,16.49,875.172948932159
"28","POKE",2020-06-23 06:00:00,883.673013047548,2020-06-23 08:00:00,70.61,29.084375,89.1,16.41,883.673013047548
"29","POKE",2020-06-23 06:15:00,878.006303637289,2020-06-23 08:00:00,70.66,29.1425,89.1,15.84,878.006303637289
"30","POKE",2020-06-23 06:30:00,883.673013047548,2020-06-23 08:00:00,70.86,29.20125,89.2,14.29,883.673013047548
"31","POKE",2020-06-23 06:45:00,880.839658342418,2020-06-23 08:00:00,70.85,29.19125,89.2,48.88,880.839658342418
"32","POKE",2020-06-23 07:00:00,878.006303637289,2020-06-23 08:00:00,70.69,29.19875,89.2,38.74,878.006303637289
"33","POKE",2020-06-23 07:15:00,886.506367752561,2020-06-23 08:00:00,70.72,29.23875,89.2,15.65,886.506367752561
"34","POKE",2020-06-23 07:30:00,892.173077162821,2020-06-23 08:00:00,70.82,29.205625,89.2,13.9,892.173077162821
"35","POKE",2020-06-23 07:45:00,897.83978657308,2020-06-23 08:00:00,70.66,29.22875,89.3,14.6,897.83978657308
"36","POKE",2020-06-23 08:00:00,897.83978657308,2020-06-23 08:00:00,70.44,29.21375,89.3,15.33,897.83978657308
"37","POKE",2020-06-23 08:15:00,889.339722457691,2020-06-23 08:00:00,70.21,29.206875,89.3,16.06,889.339722457691
"38","POKE",2020-06-23 08:30:00,895.006431867951,2020-06-23 08:00:00,69.94,29.125,89.3,17.91,895.006431867951
"39","POKE",2020-06-23 08:45:00,892.173077162821,2020-06-23 08:00:00,69.25,29.164375,89.2,18.07,892.173077162821
"40","POKE",2020-06-23 09:00:00,900.67314127821,2020-06-23 08:00:00,68.95,29.1175,89.2,14.04,900.67314127821
"41","POKE",2020-06-23 09:15:00,909.173205393599,2020-06-23 08:00:00,69.17,29.0925,89,15.25,909.173205393599
"42","POKE",2020-06-23 09:30:00,900.67314127821,2020-06-23 08:00:00,68.84,29.1325,89,18.63,900.67314127821
"43","POKE",2020-06-23 09:45:00,906.33985068847,2020-06-23 08:00:00,68.2,29.101875,89,18.54,906.33985068847
"44","POKE",2020-06-23 10:00:00,912.006560098729,2020-06-23 08:00:00,68.28,29.09625,88.9,16.03,912.006560098729
"45","POKE",2020-06-23 10:15:00,906.33985068847,2020-06-23 08:00:00,68.81,29.12,88.9,28.01,906.33985068847
"46","POKE",2020-06-23 10:30:00,914.839914803859,2020-06-23 08:00:00,68.55,29.14625,88.9,26.73,914.839914803859
"47","POKE",2020-06-23 10:45:00,897.83978657308,2020-06-23 08:00:00,67.97,29.04625,88.9,20.4,897.83978657308
"48","POKE",2020-06-23 11:00:00,917.673269508989,2020-06-23 08:00:00,67.49,29.088125,88.9,19.98,917.673269508989
"49","POKE",2020-06-23 11:15:00,909.173205393599,2020-06-23 08:00:00,67.19,29.050625,88.8,20.09,909.173205393599
"50","POKE",2020-06-23 11:30:00,917.673269508989,2020-06-23 08:00:00,67.23,29.0425,88.7,21.15,917.673269508989
"51","POKE",2020-06-23 11:45:00,900.67314127821,2020-06-23 08:00:00,66.83,29.0025,88.7,23.64,900.67314127821
"52","POKE",2020-06-23 12:00:00,903.50649598334,2020-06-23 08:00:00,65.85,28.986875,88.6,24.09,903.50649598334
"53","POKE",2020-06-23 12:15:00,917.673269508989,2020-06-23 08:00:00,65.33,29.028125,88.5,25.43,917.673269508989
"54","POKE",2020-06-23 12:30:00,903.50649598334,2020-06-23 08:00:00,65.36,29.04125,88.5,23.01,903.50649598334
"55","POKE",2020-06-23 12:45:00,914.839914803859,2020-06-23 08:00:00,65.55,29.005,88.5,29.73,914.839914803859
"56","POKE",2020-06-23 13:00:00,912.006560098729,2020-06-23 08:00:00,65.86,29.013125,88.4,29.12,912.006560098729
"57","POKE",2020-06-23 13:15:00,917.673269508989,2020-06-23 08:00:00,65.8,29.086875,88.4,24.92,917.673269508989
"58","POKE",2020-06-23 13:30:00,912.006560098729,2020-06-23 08:00:00,65.31,28.991875,88.4,25.99,912.006560098729
"59","POKE",2020-06-23 13:45:00,917.673269508989,2020-06-23 08:00:00,64.82,29.02375,88.4,24.43,917.673269508989
"60","POKE",2020-06-23 14:00:00,914.839914803859,2020-06-23 08:00:00,64.36,29.07375,88.2,25.67,914.839914803859
"61","POKE",2020-06-23 14:15:00,923.339978919132,2020-06-23 08:00:00,63.8,29.015,88.2,28.51,923.339978919132
"62","POKE",2020-06-23 14:30:00,929.006688329391,2020-06-23 08:00:00,63.3,29.03625,88.1,31.89,929.006688329391
"63","POKE",2020-06-23 14:45:00,912.006560098729,2020-06-23 08:00:00,63.28,29.028125,88,29.8,912.006560098729
"64","POKE",2020-06-23 15:00:00,917.673269508989,2020-06-23 08:00:00,63.39,29.035625,88,35.18,917.673269508989
"65","POKE",2020-06-23 15:15:00,926.173333624261,2020-06-23 08:00:00,63.49,29.0175,87.9,38.99,926.173333624261
"66","POKE",2020-06-23 15:30:00,917.673269508989,2020-06-23 08:00:00,63.49,29.04375,87.8,31.15,917.673269508989
"67","POKE",2020-06-23 15:45:00,929.006688329391,2020-06-23 08:00:00,63.81,28.998125,87.7,30.71,929.006688329391
"68","POKE",2020-06-23 16:00:00,926.173333624261,2020-06-23 08:00:00,63.9,29.0073333333333,87.6,28.93,926.173333624261
"69","POKE",2020-06-23 16:15:00,920.506624214002,2020-06-23 08:00:00,64.05,29.016,87.5,32.72,920.506624214002
"70","POKE",2020-06-23 16:30:00,931.840043034521,2020-06-23 08:00:00,64.23,28.98,87.4,32.28,931.840043034521
"71","POKE",2020-06-23 16:45:00,929.006688329391,2020-06-23 08:00:00,64.13,28.9746666666667,87.3,29.19,929.006688329391
"72","POKE",2020-06-23 17:00:00,926.173333624261,2020-06-23 08:00:00,64.24,28.966,87.3,30.53,926.173333624261
"73","POKE",2020-06-23 17:15:00,940.34010714991,2020-06-23 08:00:00,64.32,28.8933333333333,87.3,30.16,940.34010714991
"74","POKE",2020-06-23 17:30:00,946.00681656017,2020-06-23 08:00:00,64.01,28.9053333333333,87.2,26.65,946.00681656017
"75","POKE",2020-06-23 17:45:00,954.506880675443,2020-06-23 08:00:00,64.75,28.874,87.3,23.84,954.506880675443
"76","POKE",2020-06-23 18:00:00,951.673525970429,2020-06-23 08:00:00,65.34,28.85125,87.2,23.05,951.673525970429
"77","POKE",2020-06-23 18:15:00,960.173590085702,2020-06-23 08:00:00,65.52,28.801875,87.2,23.65,960.173590085702
"78","POKE",2020-06-23 18:30:00,960.173590085702,2020-06-23 08:00:00,65.61,28.749375,87.2,23.97,960.173590085702
"79","POKE",2020-06-23 18:45:00,960.173590085702,2020-06-23 08:00:00,65.94,28.705,87.2,24.07,960.173590085702
"80","POKE",2020-06-23 19:00:00,963.006944790832,2020-06-23 08:00:00,66.19,28.759375,87.1,22.4,963.006944790832
