"","Site","DateTime","Q","day","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","POKE",2020-08-12 13:15:00,917.673269508989,2020-08-12 08:00:00,41.25,29.9733333333333,96.8,5.048,917.673269508989
"2","POKE",2020-08-12 13:30:00,917.673269508989,2020-08-12 08:00:00,41.11,30.0526666666667,96.7,5.16,917.673269508989
"3","POKE",2020-08-12 13:45:00,920.506624214002,2020-08-12 08:00:00,40.93,30.1013333333333,96.7,5.461,920.506624214002
"4","POKE",2020-08-12 14:00:00,914.839914803859,2020-08-12 08:00:00,40.82,30.1873333333333,96.6,6.07,914.839914803859
"5","POKE",2020-08-12 14:15:00,917.673269508989,2020-08-12 08:00:00,40.79,30.224,96.5,5.693,917.673269508989
"6","POKE",2020-08-12 14:30:00,914.839914803859,2020-08-12 08:00:00,40.82,30.3553333333333,96.3,5.493,914.839914803859
"7","POKE",2020-08-12 14:45:00,906.33985068847,2020-08-12 08:00:00,40.77,30.3813333333333,96,5.449,906.33985068847
"8","POKE",2020-08-12 15:00:00,914.839914803859,2020-08-12 08:00:00,40.69,30.4586666666667,96,7.111,914.839914803859
"9","POKE",2020-08-12 15:15:00,897.83978657308,2020-08-12 08:00:00,40.43,30.48,95.9,8.87,897.83978657308
"10","POKE",2020-08-12 15:30:00,920.506624214002,2020-08-12 08:00:00,40.22,30.566,95.8,7.879,920.506624214002
"11","POKE",2020-08-12 15:45:00,912.006560098729,2020-08-12 08:00:00,40.52,30.5526666666667,95.8,8.82,912.006560098729
"12","POKE",2020-08-12 16:00:00,895.006431867951,2020-08-12 08:00:00,40.31,30.5646666666667,95.8,11.53,895.006431867951
"13","POKE",2020-08-12 16:15:00,897.83978657308,2020-08-12 08:00:00,39.76,30.5666666666667,94.9,13.77,897.83978657308
"14","POKE",2020-08-12 16:30:00,886.506367752561,2020-08-12 08:00:00,38.95,30.6513333333333,94,21.46,886.506367752561
"15","POKE",2020-08-12 16:45:00,897.83978657308,2020-08-12 08:00:00,37.34,30.6466666666667,93.9,36.6,897.83978657308
"16","POKE",2020-08-12 17:00:00,895.006431867951,2020-08-12 08:00:00,35.34,30.6573333333333,93.9,55.82,895.006431867951
"17","POKE",2020-08-12 17:15:00,889.339722457691,2020-08-12 08:00:00,34.39,30.674,93.8,70.5,889.339722457691
"18","POKE",2020-08-12 17:30:00,883.673013047548,2020-08-12 08:00:00,33.45,30.684,93.7,69.4,883.673013047548
"19","POKE",2020-08-12 17:45:00,892.173077162821,2020-08-12 08:00:00,32.63,30.6793333333333,93.7,54.53,892.173077162821
"20","POKE",2020-08-12 18:00:00,892.173077162821,2020-08-12 08:00:00,33.51,30.7166666666667,93.9,52.31,892.173077162821
"21","POKE",2020-08-12 18:15:00,886.506367752561,2020-08-12 08:00:00,34.63,30.694,94,43.61,886.506367752561
"22","POKE",2020-08-12 18:30:00,883.673013047548,2020-08-12 08:00:00,35.64,30.74,94,31.91,883.673013047548
"23","POKE",2020-08-12 18:45:00,875.172948932159,2020-08-12 08:00:00,36.95,30.758,94,28.51,875.172948932159
