"","Site","DateTime","MeanDischarge","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","MOOS",2019-10-02 03:30:00,1336.47473300883,2019-10-02,142,28.992,112.7,9.47
"2","MOOS",2019-10-02 03:45:00,1338.44449168664,2019-10-02,142,28.956,112.7,9.65
"3","MOOS",2019-10-02 04:00:00,1348.29328507569,2019-10-02,142,28.88,112.7,9.64
"4","MOOS",2019-10-02 04:15:00,1360.11183714256,2019-10-02,141.9,28.928,112.6,9.99
"5","MOOS",2019-10-02 04:30:00,1367.9908718538,2019-10-02,141.3,28.858,112.6,11.08
"6","MOOS",2019-10-02 04:45:00,1371.93038920942,2019-10-02,141.3,28.842,112.5,11.13
"7","MOOS",2019-10-02 05:00:00,1383.74894127628,2019-10-02,141.3,28.822,112.5,11.07
"8","MOOS",2019-10-02 05:15:00,1393.59773466533,2019-10-02,140.9,28.792,112.5,11.97
"9","MOOS",2019-10-02 05:30:00,1403.44652805438,2019-10-02,141.2,28.778,112.4,11.9
"10","MOOS",2019-10-02 05:45:00,1415.26508012124,2019-10-02,141.2,28.61,112.4,12.01
"11","MOOS",2019-10-02 06:00:00,1419.20459747686,2019-10-02,140.9,28.67,112.3,12.25
"12","MOOS",2019-10-02 06:15:00,1425.11387351029,2019-10-02,140.7,28.636,112.3,12.49
"13","MOOS",2019-10-02 06:30:00,1436.93242557715,2019-10-02,140,28.51,112.3,13.79
"14","MOOS",2019-10-02 06:45:00,1442.84170161058,2019-10-02,139.6,28.534,112.2,14.48
"15","MOOS",2019-10-02 07:00:00,1452.69049499963,2019-10-02,139.9,28.558,112.1,14.74
"16","MOOS",2019-10-02 07:15:00,1466.47880574431,2019-10-02,140.1,28.502,112,14.31
"17","MOOS",2019-10-02 07:30:00,1476.32759913336,2019-10-02,140.2,28.46,112,14.21
"18","MOOS",2019-10-02 07:45:00,1486.17639252241,2019-10-02,140,28.41,112,14.96
"19","MOOS",2019-10-02 08:00:00,1494.05542723365,2019-10-02,139.6,28.282,111.9,16.54
"20","MOOS",2019-10-02 08:15:00,1505.87397930051,2019-10-02,140,28.322,111.9,16.9
"21","MOOS",2019-10-02 08:30:00,1511.78325533394,2019-10-02,140.5,28.284,111.8,16.34
"22","MOOS",2019-10-02 08:45:00,1525.57156607861,2019-10-02,140,28.25,111.7,17.27
"23","MOOS",2019-10-02 09:00:00,1525.57156607861,2019-10-02,139.6,28.158,111.6,17.5
"24","MOOS",2019-10-02 09:15:00,1531.48084211204,2019-10-02,139.6,28.19,111.6,17.45
"25","MOOS",2019-10-02 09:30:00,1545.26915285671,2019-10-02,139.4,27.992,111.5,18.55
"26","MOOS",2019-10-02 09:45:00,1549.20867021233,2019-10-02,138.6,27.976,111.4,24.77
"27","MOOS",2019-10-02 10:00:00,1559.05746360139,2019-10-02,137.5,27.882,111.4,24.62
"28","MOOS",2019-10-02 10:15:00,1570.87601566825,2019-10-02,137.2,27.816,111.3,21.98
"29","MOOS",2019-10-02 10:30:00,1566.93649831263,2019-10-02,138.5,27.848,111.2,20.24
"30","MOOS",2019-10-02 10:45:00,1580.7248090573,2019-10-02,138.5,27.708,111.2,21.69
"31","MOOS",2019-10-02 11:00:00,1588.60384376854,2019-10-02,138.8,27.648,111.1,21.75
"32","MOOS",2019-10-02 11:15:00,1594.51311980197,2019-10-02,139.9,27.592,111.1,20.39
"33","MOOS",2019-10-02 11:30:00,1604.36191319102,2019-10-02,139.7,27.476,111,19.93
"34","MOOS",2019-10-02 11:45:00,1612.24094790226,2019-10-02,140.1,27.48,110.9,22.8
"35","MOOS",2019-10-02 12:00:00,1618.15022393569,2019-10-02,139.9,27.324,110.8,25.82
"36","MOOS",2019-10-02 12:15:00,1624.05949996912,2019-10-02,139.8,27.202,110.7,26.15
"37","MOOS",2019-10-02 12:30:00,1635.87805203598,2019-10-02,140.2,27.24,110.6,23.82
"38","MOOS",2019-10-02 12:45:00,1637.84781071379,2019-10-02,140.5,27.096,110.5,27.06
"39","MOOS",2019-10-02 13:00:00,1643.75708674722,2019-10-02,140.4,27.038,110.4,25.68
"40","MOOS",2019-10-02 13:15:00,1645.72684542503,2019-10-02,140.4,27.078,110.3,26.21
"41","MOOS",2019-10-02 13:30:00,1651.63612145846,2019-10-02,140.2,27.002,110.2,26.76
"42","MOOS",2019-10-02 13:45:00,1663.45467352533,2019-10-02,139.7,26.89,110.1,26.84
"43","MOOS",2019-10-02 14:00:00,1667.39419088095,2019-10-02,139.4,26.746,110,26.92
"44","MOOS",2019-10-02 14:15:00,1679.21274294781,2019-10-02,139.3,26.762,109.9,39.25
"45","MOOS",2019-10-02 14:30:00,1687.09177765905,2019-10-02,138.9,26.732,109.8,36.85
"46","MOOS",2019-10-02 14:45:00,1685.12201898124,2019-10-02,138.8,26.792,109.7,28.35
"47","MOOS",2019-10-02 15:00:00,1698.91032972591,2019-10-02,138.2,26.642,109.6,33.43
"48","MOOS",2019-10-02 15:15:00,1700.88008840372,2019-10-02,137.8,26.806,109.5,33.85
"49","MOOS",2019-10-02 15:30:00,1706.78936443715,2019-10-02,138.1,NA,109.4,33.42
"50","MOOS",2019-10-02 15:45:00,1712.69864047058,2019-10-02,138,26.498,109.2,34.5
"51","MOOS",2019-10-02 16:00:00,1720.57767518182,2019-10-03,137.5,26.558,109.1,30.77
"52","MOOS",2019-10-02 16:15:00,1732.39622724868,2019-10-03,135.5,NA,109,38.16
"53","MOOS",2019-10-02 16:30:00,1730.42646857087,2019-10-03,134.4,NA,108.9,43.76
"54","MOOS",2019-10-02 16:45:00,1744.21477931554,2019-10-03,135,NA,108.7,42.76
"55","MOOS",2019-10-02 17:00:00,1746.18453799335,2019-10-03,135.3,NA,108.6,42.39
"56","MOOS",2019-10-02 17:15:00,1756.0333313824,2019-10-03,134.2,NA,108.5,43.29
"57","MOOS",2019-10-02 17:30:00,1761.94260741583,2019-10-03,133.9,NA,108.4,42.08
"58","MOOS",2019-10-02 17:45:00,1769.82164212708,2019-10-03,134,NA,108.3,38.26
"59","MOOS",2019-10-02 18:00:00,1781.64019419394,2019-10-03,133.9,NA,108.1,40.22
"60","MOOS",2019-10-02 18:15:00,1785.57971154956,2019-10-03,133.9,NA,108,45.51
"61","MOOS",2019-10-02 18:30:00,1785.57971154956,2019-10-03,134.4,NA,107.8,46.03
"62","MOOS",2019-10-02 18:45:00,1799.36802229423,2019-10-03,133.8,NA,107.7,44.77
"63","MOOS",2019-10-02 19:00:00,1803.30753964985,2019-10-03,133.2,NA,107.5,40.29
"64","MOOS",2019-10-02 19:15:00,1826.94464378357,2019-10-03,133.8,NA,107.3,45.68
"65","MOOS",2019-10-02 19:30:00,1823.00512642795,2019-10-03,134.2,NA,107.1,51.16
"66","MOOS",2019-10-02 19:45:00,1828.91440246138,2019-10-03,134.5,NA,106.9,50.26
"67","MOOS",2019-10-02 20:00:00,1860.43054130635,2019-10-03,134.1,NA,106.7,46.37
"68","MOOS",2019-10-02 20:15:00,1842.70271320605,2019-10-03,134,NA,106.5,54.69
"69","MOOS",2019-10-02 20:30:00,1854.52126527291,2019-10-03,134.1,NA,106.3,57.94
"70","MOOS",2019-10-02 20:45:00,1854.52126527291,2019-10-03,134.2,NA,106.1,56.52
"71","MOOS",2019-10-02 21:00:00,1893.91643882912,2019-10-03,134.5,NA,105.8,53.16
"72","MOOS",2019-10-02 21:15:00,1870.2793346954,2019-10-03,134.6,NA,105.6,56.93
"73","MOOS",2019-10-02 21:30:00,1878.15836940664,2019-10-03,134.8,NA,105.4,61.16
"74","MOOS",2019-10-02 21:45:00,1876.18861072883,2019-10-03,135.3,NA,105.2,64.79
"75","MOOS",2019-10-02 22:00:00,1889.9769214735,2019-10-03,135.8,NA,105,57.32
"76","MOOS",2019-10-02 22:15:00,1882.09788676226,2019-10-03,136.7,NA,104.8,55.78
"77","MOOS",2019-10-02 22:30:00,1897.85595618474,2019-10-03,137.4,NA,104.6,50.88
"78","MOOS",2019-10-02 22:45:00,1994.37413139744,2019-10-03,137.7,NA,104.4,49.07
"79","MOOS",2019-10-02 23:00:00,1947.09992312999,2019-10-03,136.9,NA,104.2,47.32
"80","MOOS",2019-10-02 23:15:00,1943.16040577437,2019-10-03,137.7,NA,104,52.38
"81","MOOS",2019-10-02 23:30:00,1935.28137106313,2019-10-03,138.6,NA,103.8,55.38
"82","MOOS",2019-10-02 23:45:00,1911.64426692941,2019-10-03,138.6,NA,103.6,56.19
"83","MOOS",2019-10-03 00:00:00,1933.31161238532,2019-10-03,139.1,NA,103.4,53.63
"84","MOOS",2019-10-03 00:15:00,1921.49306031846,2019-10-03,139.6,NA,103.3,63.71
"85","MOOS",2019-10-03 00:30:00,1915.58378428503,2019-10-03,113.6,NA,103.1,62.49
"86","MOOS",2019-10-03 00:45:00,1935.28137106313,2019-10-03,122.9,NA,102.9,59.8
"87","MOOS",2019-10-03 01:00:00,1964.82775123029,2019-10-03,141,NA,102.8,57.02
"88","MOOS",2019-10-03 01:15:00,1974.67654461934,2019-10-03,140,NA,102.6,49.96
"89","MOOS",2019-10-03 01:30:00,1951.03944048561,2019-10-03,140.5,NA,102.4,55.97
"90","MOOS",2019-10-03 01:45:00,1976.64630329715,2019-10-03,141.3,NA,102.2,65.54
"91","MOOS",2019-10-03 02:00:00,1949.0696818078,2019-10-03,138.8,NA,102.1,66.06
"92","MOOS",2019-10-03 02:15:00,1933.31161238532,2019-10-03,139.2,NA,101.9,153.3
"93","MOOS",2019-10-03 02:30:00,1937.25112974094,2019-10-03,141.1,NA,101.7,135.1
"94","MOOS",2019-10-03 02:45:00,1953.00919916342,2019-10-03,141.1,NA,101.6,70.52
"95","MOOS",2019-10-03 03:00:00,1956.94871651904,2019-10-03,141.3,NA,101.4,56.87
"96","MOOS",2019-10-03 03:15:00,1939.22088841875,2019-10-03,141.7,NA,101.3,54.26
"97","MOOS",2019-10-03 03:30:00,1941.19064709656,2019-10-03,142.1,NA,101.1,57.45
"98","MOOS",2019-10-03 03:45:00,1972.70678594153,2019-10-03,142.1,NA,100.9,66.84
"99","MOOS",2019-10-03 04:00:00,1937.25112974094,2019-10-03,142.2,NA,100.7,62.74
"100","MOOS",2019-10-03 04:15:00,1933.31161238532,2019-10-03,142.4,NA,100.5,95.6
"101","MOOS",2019-10-03 04:30:00,1943.16040577437,2019-10-03,142.7,NA,100.3,94.3
"102","MOOS",2019-10-03 04:45:00,1927.40233635189,2019-10-03,142.8,NA,100.2,73.44
"103","MOOS",2019-10-03 05:00:00,1960.88823387467,2019-10-03,142.8,NA,100,72.36
"104","MOOS",2019-10-03 05:15:00,1929.3720950297,2019-10-03,142.8,NA,99.8,62.18
"105","MOOS",2019-10-03 05:30:00,1933.31161238532,2019-10-03,142.6,NA,99.6,141.6
"106","MOOS",2019-10-03 05:45:00,1925.43257767408,2019-10-03,142.8,NA,99.4,127.6
"107","MOOS",2019-10-03 06:00:00,1933.31161238532,2019-10-03,143.1,NA,99.3,77.8
"108","MOOS",2019-10-03 06:15:00,1913.61402560722,2019-10-03,143,NA,99.2,64.34
"109","MOOS",2019-10-03 06:30:00,1933.31161238532,2019-10-03,142.8,NA,99,57.11
"110","MOOS",2019-10-03 06:45:00,1933.31161238532,2019-10-03,142.9,NA,98.8,62.37
"111","MOOS",2019-10-03 07:00:00,1905.73499089598,2019-10-03,142.8,NA,98.6,71.19
"112","MOOS",2019-10-03 07:15:00,1919.52330164065,2019-10-03,142.7,NA,98.5,72.93
"113","MOOS",2019-10-03 07:30:00,1880.12812808445,2019-10-03,142,NA,98.3,70.91
"114","MOOS",2019-10-03 07:45:00,1915.58378428503,2019-10-03,142,NA,98.2,85.2
"115","MOOS",2019-10-03 08:00:00,1901.79547354036,2019-10-03,142.6,NA,98,83.9
"116","MOOS",2019-10-03 08:15:00,1878.15836940664,2019-10-03,142.9,NA,97.9,77.09
"117","MOOS",2019-10-03 08:30:00,1893.91643882912,2019-10-03,143.4,NA,97.7,77.19
"118","MOOS",2019-10-03 08:45:00,1911.64426692941,2019-10-03,144.1,NA,97.6,70.08
"119","MOOS",2019-10-03 09:00:00,1874.21885205102,2019-10-03,144.3,NA,97.4,69.03
"120","MOOS",2019-10-03 09:15:00,1856.49102395072,2019-10-03,144.6,NA,97.3,81.7
"121","MOOS",2019-10-03 09:30:00,1901.79547354036,2019-10-03,145.2,NA,97.1,83.2
"122","MOOS",2019-10-03 09:45:00,1860.43054130635,2019-10-03,145.2,NA,96.9,75.91
"123","MOOS",2019-10-03 10:00:00,1874.21885205102,2019-10-03,145.8,NA,96.8,75.84
"124","MOOS",2019-10-03 10:15:00,1889.9769214735,2019-10-03,146.3,NA,96.7,78.12
"125","MOOS",2019-10-03 10:30:00,1842.70271320605,2019-10-03,146.9,NA,96.5,71.57
"126","MOOS",2019-10-03 10:45:00,1852.5515065951,2019-10-03,147.3,NA,96.4,66.16
"127","MOOS",2019-10-03 11:00:00,1838.76319585043,2019-10-03,148.2,NA,96.3,61.81
"128","MOOS",2019-10-03 11:15:00,1826.94464378357,2019-10-03,148.9,NA,96.1,68.87
