"","Site","DateTime","Q","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn","MeanDischarge"
"1","POKE",2019-08-02 03:30:00,288.734590159653,2019-08-02,38.95,22.86,123.111111111111,3.64111111111111,288.734590159653
"2","POKE",2019-08-02 03:45:00,290.346034670935,2019-08-02,38.7688888888889,22.76,122.944444444444,4.33222222222222,290.346034670935
"3","POKE",2019-08-02 04:00:00,291.994788746511,2019-08-02,38.5755555555556,22.73,122.711111111111,4.62111111111111,291.994788746511
"4","POKE",2019-08-02 04:15:00,296.472898107904,2019-08-02,38.6122222222222,22.69,122.488888888889,4.72,296.472898107904
"5","POKE",2019-08-02 04:30:00,300.12663043151,2019-08-02,38.6055555555556,22.58,122.266666666667,5.52555555555556,300.12663043151
"6","POKE",2019-08-02 04:45:00,305.822650567438,2019-08-02,38.4288888888889,22.54,122.022222222222,7.34,305.822650567438
"7","POKE",2019-08-02 05:00:00,308.258472116508,2019-08-02,38.2222222222222,22.53,121.788888888889,8.99888888888889,308.258472116508
"8","POKE",2019-08-02 05:15:00,311.087827402326,2019-08-02,38.2488888888889,22.55,121.555555555556,9.60777777777778,311.087827402326
"9","POKE",2019-08-02 05:30:00,313.130115214649,2019-08-02,38.25,22.52,121.344444444444,10.55,313.130115214649
"10","POKE",2019-08-02 05:45:00,318.43260161383,2019-08-02,38.31,22.57,121.266666666667,10.9811111111111,318.43260161383
"11","POKE",2019-08-02 06:00:00,321.261956899647,2019-08-02,38.2288888888889,22.69,121.211111111111,12.1888888888889,321.261956899647
"12","POKE",2019-08-02 06:15:00,324.091312185465,2019-08-02,38.1844444444444,22.62,121.122222222222,12.91,324.091312185465
"13","POKE",2019-08-02 06:30:00,328.532111982565,2019-08-02,37.8277777777778,22.67,120.988888888889,16.0422222222222,328.532111982565
"14","POKE",2019-08-02 06:45:00,333.478374209292,2019-08-02,37.9022222222222,22.63,120.811111111111,17.3888888888889,333.478374209292
"15","POKE",2019-08-02 07:00:00,334.265441682786,2019-08-02,37.5811111111111,22.68,120.611111111111,NA,334.265441682786
"16","POKE",2019-08-02 07:15:00,339.567928081967,2019-08-02,37.0975,22.68,120.35,21.5425,339.567928081967
"17","POKE",2019-08-02 07:30:00,344.439571180108,2019-08-02,36.76,22.7,120.0625,NA,344.439571180108
"18","POKE",2019-08-02 07:45:00,349.704748014996,2019-08-02,35.96875,22.68,119.8125,NA,349.704748014996
"19","POKE",2019-08-02 08:00:00,354.182857376389,2019-08-02,35.6475,22.64,119.5125,33.18625,354.182857376389
"20","POKE",2019-08-02 08:15:00,358.623657173489,2019-08-02,35.35375,22.6,119.125,40.60375,358.623657173489
"21","POKE",2019-08-02 08:30:00,368.835096235104,2019-08-02,35.125,22.6,118.8125,47.815,368.835096235104
"22","POKE",2019-08-02 08:45:00,373.669429768951,2019-08-02,34.53875,22.56,118.45,NA,373.669429768951
"23","POKE",2019-08-02 09:00:00,380.115207814081,2019-08-02,33.68375,22.67,118.025,NA,380.115207814081
"24","POKE",2019-08-02 09:15:00,391.544557650231,2019-08-02,32.83,22.74,117.625,NA,391.544557650231
"25","POKE",2019-08-02 09:30:00,396.378891184078,2019-08-02,32.5275,23.02,117.3375,NA,396.378891184078
"26","POKE",2019-08-02 09:45:00,406.5530206814,2019-08-02,31.78875,22.98,117.3125,NA,406.5530206814
"27","POKE",2019-08-02 10:00:00,417.514217652216,2019-08-02,31.14875,23.33,117.0125,NA,417.514217652216
