"","Site","DateTime","Q","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn","MeanDischarge"
"1","POKE",2019-07-31 20:30:00,275.486809896939,2019-08-01,36.388,23.47,124.93,5.301,275.486809896939
"2","POKE",2019-07-31 20:45:00,273.838055821363,2019-08-01,36.304,23.49,124.88,5.81,273.838055821363
"3","POKE",2019-07-31 21:00:00,275.055966595899,2019-08-01,36.441,23.48,124.78,5.873,275.055966595899
"4","POKE",2019-07-31 21:15:00,276.273877370434,2019-08-01,36.502,23.44,124.68,6.397,276.273877370434
"5","POKE",2019-07-31 21:30:00,277.491788144969,2019-08-01,36.758,23.5,124.67,6.205,277.491788144969
"6","POKE",2019-07-31 21:45:00,278.316165182757,2019-08-01,36.84,23.51,124.66,6.646,278.316165182757
"7","POKE",2019-07-31 22:00:00,282.79427454415,2019-08-01,36.845,23.56,124.67,7.182,282.79427454415
"8","POKE",2019-07-31 22:15:00,281.182830032867,2019-08-01,36.855,23.46,124.61,7.416,281.182830032867
"9","POKE",2019-07-31 22:30:00,284.79925279218,2019-08-01,36.754,23.51,124.56,8.351,284.79925279218
"10","POKE",2019-07-31 22:45:00,285.192786528927,2019-08-01,36.787,23.54,124.55,8.966,285.192786528927
"11","POKE",2019-07-31 23:00:00,287.23507434125,2019-08-01,36.849,23.53,124.57,9.176,287.23507434125
"12","POKE",2019-07-31 23:15:00,288.059451379038,2019-08-01,36.868,23.58,124.55,9.202,288.059451379038
"13","POKE",2019-07-31 23:30:00,289.277362153573,2019-08-01,36.6877777777778,23.58,124.511111111111,9.99888888888889,289.277362153573
"14","POKE",2019-07-31 23:45:00,288.846518852532,2019-08-01,36.7555555555556,23.57,124.422222222222,10.4055555555556,288.846518852532
"15","POKE",2019-08-01 00:00:00,290.495272928108,2019-08-01,36.59,23.57,124.41,11.181,290.495272928108
"16","POKE",2019-08-01 00:15:00,292.537560740431,2019-08-01,36.691,23.64,124.41,11.323,292.537560740431
"17","POKE",2019-08-01 00:30:00,294.149005251713,2019-08-01,36.79,23.6,124.366666666667,10.5922222222222,294.149005251713
"18","POKE",2019-08-01 00:45:00,295.797759327289,2019-08-01,36.7211111111111,23.61,124.266666666667,11.0244444444444,295.797759327289
"19","POKE",2019-08-01 01:00:00,294.936072725208,2019-08-01,36.9055555555556,23.67,124.211111111111,10.46,294.936072725208
"20","POKE",2019-08-01 01:15:00,298.233580876359,2019-08-01,36.9222222222222,23.7,124.2,10.45,298.233580876359
"21","POKE",2019-08-01 01:30:00,300.275868688682,2019-08-01,36.9988888888889,23.71,124.211111111111,10.5722222222222,300.275868688682
"22","POKE",2019-08-01 01:45:00,298.627114613106,2019-08-01,37.0555555555556,23.73,124.211111111111,11.1077777777778,298.627114613106
"23","POKE",2019-08-01 02:00:00,301.062936162177,2019-08-01,36.7988888888889,23.79,124.177777777778,11.47,301.062936162177
"24","POKE",2019-08-01 02:15:00,301.456469898924,2019-08-01,36.9222222222222,23.81,124.122222222222,11.5166666666667,301.456469898924
"25","POKE",2019-08-01 02:30:00,301.456469898924,2019-08-01,36.9333333333333,23.87,124.177777777778,11.61,301.456469898924
"26","POKE",2019-08-01 02:45:00,303.892291447994,2019-08-01,36.9644444444444,23.82,124.177777777778,11.6933333333333,303.892291447994
"27","POKE",2019-08-01 03:00:00,304.716668485782,2019-08-01,36.8733333333333,23.79,124.111111111111,11.8522222222222,304.716668485782
"28","POKE",2019-08-01 03:15:00,305.934579260317,2019-08-01,36.7211111111111,23.82,124.011111111111,12.1466666666667,305.934579260317
