"","Site","DateTime","MeanDischarge","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","POKE",2019-10-04 08:30:00,537.535074285279,2019-10-04,46.78,NA,123.6,4.061
"2","POKE",2019-10-04 08:45:00,543.567418620665,2019-10-04,47.05,NA,123.6,2.871
"3","POKE",2019-10-04 09:00:00,546.239733379559,2019-10-04,47.13,NA,123.6,2.334
"4","POKE",2019-10-04 09:15:00,547.380552093079,2019-10-04,47.17,NA,123.6,2.304
"5","POKE",2019-10-04 09:30:00,553.053432378648,2019-10-04,47.15,NA,123.5,2.3
"6","POKE",2019-10-04 09:45:00,555.725747137542,2019-10-04,47.04,NA,123.5,2.318
"7","POKE",2019-10-04 10:00:00,561.789304754963,2019-10-04,47.02,NA,123.5,2.348
"8","POKE",2019-10-04 10:15:00,592.856211610901,2019-10-04,47.06,NA,123.4,2.27
"9","POKE",2019-10-04 10:30:00,599.310446560174,2019-10-04,47.03,NA,123.4,2.198
"10","POKE",2019-10-04 10:45:00,608.43699626834,2019-10-04,47.02,NA,123.3,2.226
"11","POKE",2019-10-04 11:00:00,613.390948454275,2019-10-04,47.05,NA,123.3,2.298
"12","POKE",2019-10-04 11:15:00,619.876396685583,2019-10-04,46.99,NA,123.2,2.342
"13","POKE",2019-10-04 11:30:00,621.37667944892,2019-10-04,46.92,NA,123.2,2.278
"14","POKE",2019-10-04 11:45:00,627.893340962263,2019-10-04,46.88,NA,123.1,2.452
"15","POKE",2019-10-04 12:00:00,632.394189252276,2019-10-04,46.84,NA,123.1,2.45
"16","POKE",2019-10-04 12:15:00,638.488960151732,2019-10-04,46.78,NA,123,2.302
"17","POKE",2019-10-04 12:30:00,640.442346810991,2019-10-04,46.74,NA,123,2.252
"18","POKE",2019-10-04 12:45:00,647.646723141933,2019-10-04,46.71,NA,122.9,2.21
"19","POKE",2019-10-04 13:00:00,649.89714728694,2019-10-04,46.62,NA,122.9,2.232
"20","POKE",2019-10-04 13:15:00,652.569462045833,2019-10-04,46.54,NA,122.8,2.2
"21","POKE",2019-10-04 13:30:00,656.054344750465,2019-10-04,46.48,NA,122.7,2.106
"22","POKE",2019-10-04 13:45:00,660.586406322514,2019-10-04,46.53,NA,122.5,2.316
"23","POKE",2019-10-04 14:00:00,662.117902367886,2019-10-04,46.56,NA,122.4,2.468
"24","POKE",2019-10-04 14:15:00,663.649398413259,2019-10-04,46.58,NA,122.3,2.544
"25","POKE",2019-10-04 14:30:00,660.648832886583,2019-10-04,46.51,NA,122.1,2.636
"26","POKE",2019-10-04 14:45:00,661.0082969364,2019-10-04,46.43,NA,122,2.876
"27","POKE",2019-10-04 15:00:00,662.21154221399,2019-10-04,46.45,NA,121.8,3.266
"28","POKE",2019-10-04 15:15:00,664.040075745111,2019-10-04,46.47,NA,121.6,3.43
"29","POKE",2019-10-04 15:30:00,663.321147645476,2019-10-04,46.4,NA,121.1,3.604
"30","POKE",2019-10-04 15:45:00,665.540358508448,2019-10-04,46.49,NA,120.7,4.079
"31","POKE",2019-10-04 16:00:00,664.461966358997,2019-10-05,46.53,NA,120.3,5.176
"32","POKE",2019-10-04 16:15:00,668.243886549376,2019-10-05,46.62,NA,120,6.343
"33","POKE",2019-10-04 16:30:00,667.493745167708,2019-10-05,46.92,NA,119.6,7.674
"34","POKE",2019-10-04 16:45:00,664.430753076962,2019-10-05,47.26,NA,119.4,9.08
"35","POKE",2019-10-04 17:00:00,666.712390504004,2019-10-05,47.65,NA,119.2,10.25
"36","POKE",2019-10-04 17:15:00,667.13428111789,2019-10-05,48.26,NA,119,11.4
"37","POKE",2019-10-04 17:30:00,666.446566300291,2019-10-05,48.93,NA,118.7,12.31
"38","POKE",2019-10-04 17:45:00,665.633998354553,2019-10-05,49.52,NA,118.3,12.94
"39","POKE",2019-10-04 18:00:00,667.165494399925,2019-10-05,50.04,NA,118,13.84
"40","POKE",2019-10-04 18:15:00,667.587385013812,2019-10-05,50.35,NA,117.5,14.99
"41","POKE",2019-10-04 18:30:00,668.040488909733,2019-10-05,50.62,NA,116.9,18.44
"42","POKE",2019-10-04 18:45:00,664.915070254918,2019-10-05,51.19,NA,116.4,18.2
"43","POKE",2019-10-04 19:00:00,667.978062345663,2019-10-05,51.79,NA,116.1,19.55
"44","POKE",2019-10-04 19:15:00,664.618032769171,2019-10-05,52.37,NA,115.7,26.51
"45","POKE",2019-10-04 19:30:00,661.492614114356,2019-10-05,52.75,NA,115.3,23.69
"46","POKE",2019-10-04 19:45:00,661.523827396391,2019-10-05,53.34,NA,114.8,20.85
"47","POKE",2019-10-04 20:00:00,662.727072673981,2019-10-05,54.28,NA,114.4,20.28
"48","POKE",2019-10-04 20:15:00,659.664080583236,2019-10-05,55.16,NA,113.9,21.15
"49","POKE",2019-10-04 20:30:00,656.632301774525,2019-10-05,55.92,NA,113.4,27.74
