"","site.ID","year","storm.num","response","HI","precip","precip.week","precip.month","ThreeMonth","TOTAL.TIME","Intensity","doy","burn","pf"
"1","FRCH",2020,"storm1","NO3",0.117124382595864,18,0.2,0.2,0.2,121.5,0.148148148148148,164.114583333333,"unburned","medium"
"2","FRCH",2020,"storm10a","NO3",0.376266895838005,27,14.4,112,295.2,63.5,0.425196850393701,221.40625,"unburned","medium"
"3","FRCH",2020,"storm10b","NO3",-0.411699915845744,1.8,30,132.6,323.8,109.5,0.0164383561643836,224.364583333333,"unburned","medium"
"4","FRCH",2020,"storm11","NO3",0.777551850345652,0.2,6.2,76.2,331.6,22.5,0.00888888888888889,232.40625,"unburned","medium"
"5","FRCH",2020,"storm12","NO3",0.633315593400734,0.8,13.4,47.6,339,16.5,0.0484848484848485,249.739583333333,"unburned","medium"
"6","FRCH",2020,"storm13","NO3",0.560444790584981,0,16.2,41.6,345.6,52.5,0,252.239583333333,"unburned","medium"
"7","FRCH",2020,"storm2","NO3",0.800443968156779,6.2,20.4,20.6,20.6,30.5,0.20327868852459,169.947916666667,"unburned","medium"
"8","FRCH",2020,"storm3a","NO3",0.148273130806423,48.8,26.6,26.8,26.8,40.5,1.20493827160494,171.239583333333,"unburned","medium"
"9","FRCH",2020,"storm3b","NO3",-0.502022949010112,31.6,58.6,76.2,76.2,108.5,0.291244239631336,172.947916666667,"unburned","medium"
"10","FRCH",2020,"storm3c","NO3",0.0586574654955473,0,80.6,107.4,107.4,39.5,0,177.489583333333,"unburned","medium"
"11","FRCH",2020,"storm4a","NO3",0.072353536160132,47.8,7,127.4,127.4,46.5,1.02795698924731,188.489583333333,"unburned","medium"
"12","FRCH",2020,"storm4b","NO3",-0.240592619523719,4,60,180.2,180.4,50.5,0.0792079207920792,190.489583333333,"unburned","medium"
"13","FRCH",2020,"storm5","NO3",-0.498394645189377,3.4,19,173.2,191.4,14.5,0.23448275862069,196.90625,"unburned","medium"
"14","FRCH",2020,"storm6","NO3",0.648185894822659,5.4,28.6,179.4,211.8,25.5,0.211764705882353,199.447916666667,"unburned","medium"
"15","FRCH",2020,"storm7","NO3",0.435508076839114,38,33.4,124.6,217.6,84.5,0.449704142011834,201.40625,"unburned","medium"
"16","FRCH",2020,"storm8","NO3",-0.13109949302915,6.4,42.4,146.8,259.6,95.5,0.0670157068062827,207.322916666667,"unburned","medium"
"17","FRCH",2020,"storm9a","NO3",0.821672504378276,6.4,17.8,154.4,274.8,34.5,0.185507246376812,213.489583333333,"unburned","medium"
"18","FRCH",2020,"storm9b","NO3",-0.0714756258234571,12.8,20.6,160.6,281,71.25,0.179649122807018,214.958333333333,"unburned","medium"
"19","FRCH",2020,"storm1","fDOM",-0.318772669568371,18,0.2,0.2,0.2,121.5,0.148148148148148,164.114583333333,"unburned","medium"
"20","FRCH",2020,"storm10a","fDOM",-0.14495634191176,27,14.4,112,295.2,63.5,0.425196850393701,221.40625,"unburned","medium"
"21","FRCH",2020,"storm10b","fDOM",-0.0137324700033745,1.8,30,132.6,323.8,109.5,0.0164383561643836,224.364583333333,"unburned","medium"
"22","FRCH",2020,"storm11","fDOM",-0.445774303859311,0.2,6.2,76.2,331.6,22.5,0.00888888888888889,232.40625,"unburned","medium"
"23","FRCH",2020,"storm12","fDOM",-0.349287294175479,0.8,13.4,47.6,339,16.5,0.0484848484848485,249.739583333333,"unburned","medium"
"24","FRCH",2020,"storm13","fDOM",-0.399308582296536,0,16.2,41.6,345.6,52.5,0,252.239583333333,"unburned","medium"
"25","FRCH",2020,"storm2","fDOM",-0.423058867711948,6.2,20.4,20.6,20.6,30.5,0.20327868852459,169.947916666667,"unburned","medium"
"26","FRCH",2020,"storm3a","fDOM",-0.361134213535716,48.8,26.6,26.8,26.8,40.5,1.20493827160494,171.239583333333,"unburned","medium"
"27","FRCH",2020,"storm3b","fDOM",0.206352837820528,31.6,58.6,76.2,76.2,108.5,0.291244239631336,172.947916666667,"unburned","medium"
"28","FRCH",2020,"storm3c","fDOM",0.329428942245299,0,80.6,107.4,107.4,39.5,0,177.489583333333,"unburned","medium"
"29","FRCH",2020,"storm4a","fDOM",-0.0809375080003076,47.8,7,127.4,127.4,46.5,1.02795698924731,188.489583333333,"unburned","medium"
"30","FRCH",2020,"storm4b","fDOM",0.255277697004941,4,60,180.2,180.4,50.5,0.0792079207920792,190.489583333333,"unburned","medium"
"31","FRCH",2020,"storm5","fDOM",-0.494650559612078,3.4,19,173.2,191.4,14.5,0.23448275862069,196.90625,"unburned","medium"
"32","FRCH",2020,"storm6","fDOM",-0.376980005193452,5.4,28.6,179.4,211.8,25.5,0.211764705882353,199.447916666667,"unburned","medium"
"33","FRCH",2020,"storm7","fDOM",-0.246966741754116,38,33.4,124.6,217.6,84.5,0.449704142011834,201.40625,"unburned","medium"
"34","FRCH",2020,"storm8","fDOM",-0.342517152658661,6.4,42.4,146.8,259.6,95.5,0.0670157068062827,207.322916666667,"unburned","medium"
"35","FRCH",2020,"storm9a","fDOM",-0.394862896524759,6.4,17.8,154.4,274.8,34.5,0.185507246376812,213.489583333333,"unburned","medium"
"36","FRCH",2020,"storm9b","fDOM",-0.125396484183995,12.8,20.6,160.6,281,71.25,0.179649122807018,214.958333333333,"unburned","medium"
"37","FRCH",2020,"storm1","SPC",0.0404770710059171,18,0.2,0.2,0.2,121.5,0.148148148148148,164.114583333333,"unburned","medium"
"38","FRCH",2020,"storm10a","SPC",0.830441640378549,27,14.4,112,295.2,63.5,0.425196850393701,221.40625,"unburned","medium"
"39","FRCH",2020,"storm10b","SPC",-0.164626288659791,1.8,30,132.6,323.8,109.5,0.0164383561643836,224.364583333333,"unburned","medium"
"40","FRCH",2020,"storm11","SPC",0.512839879154074,0.2,6.2,76.2,331.6,22.5,0.00888888888888889,232.40625,"unburned","medium"
"41","FRCH",2020,"storm12","SPC",-0.176691729323338,0.8,13.4,47.6,339,16.5,0.0484848484848485,249.739583333333,"unburned","medium"
"42","FRCH",2020,"storm13","SPC",0.884594298245609,0,16.2,41.6,345.6,52.5,0,252.239583333333,"unburned","medium"
"43","FRCH",2020,"storm2","SPC",0.683554817275745,6.2,20.4,20.6,20.6,30.5,0.20327868852459,169.947916666667,"unburned","medium"
"44","FRCH",2020,"storm3a","SPC",0.954070660522272,48.8,26.6,26.8,26.8,40.5,1.20493827160494,171.239583333333,"unburned","medium"
"45","FRCH",2020,"storm3b","SPC",-0.00673652694611167,31.6,58.6,76.2,76.2,108.5,0.291244239631336,172.947916666667,"unburned","medium"
"46","FRCH",2020,"storm3c","SPC",-0.570436507936503,0,80.6,107.4,107.4,39.5,0,177.489583333333,"unburned","medium"
"47","FRCH",2020,"storm4a","SPC",0.133052202995493,47.8,7,127.4,127.4,46.5,1.02795698924731,188.489583333333,"unburned","medium"
"48","FRCH",2020,"storm4b","SPC",-0.597560975609757,4,60,180.2,180.4,50.5,0.0792079207920792,190.489583333333,"unburned","medium"
"49","FRCH",2020,"storm5","SPC",-0.478581979320532,3.4,19,173.2,191.4,14.5,0.23448275862069,196.90625,"unburned","medium"
"50","FRCH",2020,"storm6","SPC",0.651234567901232,5.4,28.6,179.4,211.8,25.5,0.211764705882353,199.447916666667,"unburned","medium"
"51","FRCH",2020,"storm7","SPC",0.0743859204861997,38,33.4,124.6,217.6,84.5,0.449704142011834,201.40625,"unburned","medium"
"52","FRCH",2020,"storm8","SPC",0.333333333333328,6.4,42.4,146.8,259.6,95.5,0.0670157068062827,207.322916666667,"unburned","medium"
"53","FRCH",2020,"storm9a","SPC",0.52038043478262,6.4,17.8,154.4,274.8,34.5,0.185507246376812,213.489583333333,"unburned","medium"
"54","FRCH",2020,"storm9b","SPC",0.0197140584050917,12.8,20.6,160.6,281,71.25,0.179649122807018,214.958333333333,"unburned","medium"
"55","FRCH",2020,"storm1","turb",-0.069753440955057,18,0.2,0.2,0.2,121.5,0.148148148148148,164.114583333333,"unburned","medium"
"56","FRCH",2020,"storm10a","turb",-0.0572929345685185,27,14.4,112,295.2,63.5,0.425196850393701,221.40625,"unburned","medium"
"57","FRCH",2020,"storm10b","turb",0.0417344173441722,1.8,30,132.6,323.8,109.5,0.0164383561643836,224.364583333333,"unburned","medium"
"58","FRCH",2020,"storm11","turb",-0.170265191337258,0.2,6.2,76.2,331.6,22.5,0.00888888888888889,232.40625,"unburned","medium"
"59","FRCH",2020,"storm12","turb",-0.271819272976678,0.8,13.4,47.6,339,16.5,0.0484848484848485,249.739583333333,"unburned","medium"
"60","FRCH",2020,"storm13","turb",-0.112089452308779,0,16.2,41.6,345.6,52.5,0,252.239583333333,"unburned","medium"
"61","FRCH",2020,"storm2","turb",-0.150392422192152,6.2,20.4,20.6,20.6,30.5,0.20327868852459,169.947916666667,"unburned","medium"
"62","FRCH",2020,"storm3a","turb",-0.0671720847859953,48.8,26.6,26.8,26.8,40.5,1.20493827160494,171.239583333333,"unburned","medium"
"63","FRCH",2020,"storm3b","turb",0.600745116207242,31.6,58.6,76.2,76.2,108.5,0.291244239631336,172.947916666667,"unburned","medium"
"64","FRCH",2020,"storm3c","turb",-0.195662486593515,0,80.6,107.4,107.4,39.5,0,177.489583333333,"unburned","medium"
"65","FRCH",2020,"storm4a","turb",-0.147498189927673,47.8,7,127.4,127.4,46.5,1.02795698924731,188.489583333333,"unburned","medium"
"66","FRCH",2020,"storm4b","turb",-0.00823188168968081,4,60,180.2,180.4,50.5,0.0792079207920792,190.489583333333,"unburned","medium"
"67","FRCH",2020,"storm5","turb",-0.375347304913868,3.4,19,173.2,191.4,14.5,0.23448275862069,196.90625,"unburned","medium"
"68","FRCH",2020,"storm6","turb",-0.321769276160505,5.4,28.6,179.4,211.8,25.5,0.211764705882353,199.447916666667,"unburned","medium"
"69","FRCH",2020,"storm7","turb",-0.150068336249482,38,33.4,124.6,217.6,84.5,0.449704142011834,201.40625,"unburned","medium"
"70","FRCH",2020,"storm8","turb",0.0904458164979351,6.4,42.4,146.8,259.6,95.5,0.0670157068062827,207.322916666667,"unburned","medium"
"71","FRCH",2020,"storm9a","turb",-0.208434212499731,6.4,17.8,154.4,274.8,34.5,0.185507246376812,213.489583333333,"unburned","medium"
"72","FRCH",2020,"storm9b","turb",-0.118706639277547,12.8,20.6,160.6,281,71.25,0.179649122807018,214.958333333333,"unburned","medium"
