"","site.ID","year","storm.num","response","HI","precip","precip.week","precip.month","ThreeMonth","TOTAL.TIME","Intensity","doy","burn","pf"
"1","STRT",2020,"storm10","NO3",0.0316985023017475,6.2,6.4,62.2,299.8,24.25,0.255670103092783,266.8125,"burned","high"
"2","STRT",2020,"storm1a","NO3",0.873695314234947,6.2,2.4,2.4,2.4,5.75,1.07826086956522,169.947916666667,"burned","high"
"3","STRT",2020,"storm1b","NO3",0.529354846369384,47.8,8.6,8.6,8.6,37.75,1.26622516556291,171.197916666667,"burned","high"
"4","STRT",2020,"storm1c","NO3",-0.354354971240757,26.8,58,58,58,26,1.03076923076923,172.947916666667,"burned","high"
"5","STRT",2020,"storm1d","NO3",-0.383589884551952,2,87.2,87.2,87.2,9,0.222222222222222,174.145833333333,"burned","high"
"6","STRT",2020,"storm1e","NO3",-0.471603990790482,8,89.2,89.2,89.2,10.25,0.780487804878049,175.083333333333,"burned","high"
"7","STRT",2020,"storm2","NO3",0.63271990018714,8,54.8,157,157,NA,NA,190.395833333333,"burned","high"
"8","STRT",2020,"storm3","NO3",0.0875515630435865,11.8,59.6,144,226.8,62.25,0.189558232931727,201.9375,"burned","high"
"9","STRT",2020,"storm4a","NO3",0.881242692500416,10.8,15.4,152,254.2,22.5,0.48,213.479166666667,"burned","high"
"10","STRT",2020,"storm4b","NO3",0.00449293966623804,10.8,23,165,267.2,43,0.251162790697674,215.0625,"burned","high"
"11","STRT",2020,"storm5","NO3",0.621485107269328,12,17.6,117.6,282.6,59,0.203389830508475,221.520833333333,"burned","high"
"12","STRT",2020,"storm6","NO3",0.572378138847828,6.6,16.6,124.4,294.4,9.25,0.713513513513514,223.979166666667,"burned","high"
"13","STRT",2020,"storm7a","NO3",0.639653590272998,2.8,17.2,80.8,318,23.25,0.120430107526882,232.354166666667,"burned","high"
"14","STRT",2020,"storm7b","NO3",-0.592146596858668,0.8,23.8,86.4,324.6,0.75,1.06666666666667,233.427083333333,"burned","high"
"15","STRT",2020,"storm8","NO3",0.868610747051122,1.8,27.6,99.6,347.8,3.5,0.514285714285714,240.354166666667,"burned","high"
"16","STRT",2020,"storm9a","NO3",0.539851186486124,8.8,15.8,79.6,357.4,12,0.733333333333333,246.520833333333,"burned","high"
"17","STRT",2020,"storm9b","NO3",0.712362911266182,2.8,21,86.8,370.6,32.75,0.0854961832061069,249.729166666667,"burned","high"
"18","STRT",2020,"storm9c","NO3",0.0892141453831037,12.4,29,84.4,382.2,67.25,0.184386617100372,252.3125,"burned","high"
"19","STRT",2020,"storm10","fDOM",-0.141261857928939,6.2,6.4,62.2,299.8,24.25,0.255670103092783,266.8125,"burned","high"
"20","STRT",2020,"storm1a","fDOM",-0.447848951866192,6.2,2.4,2.4,2.4,5.75,1.07826086956522,169.947916666667,"burned","high"
"21","STRT",2020,"storm1c","fDOM",0.0971475934606015,26.8,58,58,58,26,1.03076923076923,172.947916666667,"burned","high"
"22","STRT",2020,"storm1d","fDOM",0.623355656541476,2,87.2,87.2,87.2,9,0.222222222222222,174.145833333333,"burned","high"
"23","STRT",2020,"storm1e","fDOM",-0.173910554533467,8,89.2,89.2,89.2,10.25,0.780487804878049,175.083333333333,"burned","high"
"24","STRT",2020,"storm4a","fDOM",-0.432338449876826,10.8,15.4,152,254.2,22.5,0.48,213.479166666667,"burned","high"
"25","STRT",2020,"storm4b","fDOM",-0.244515783841626,10.8,23,165,267.2,43,0.251162790697674,215.0625,"burned","high"
"26","STRT",2020,"storm5","fDOM",-0.347680817610063,12,17.6,117.6,282.6,59,0.203389830508475,221.520833333333,"burned","high"
"27","STRT",2020,"storm6","fDOM",-0.411749571183533,6.6,16.6,124.4,294.4,9.25,0.713513513513514,223.979166666667,"burned","high"
