"","site.ID","year","storm.num","response","HI","precip","temp","precip.week","precip.month","ThreeMonth","temp.week","TOTAL.TIME","Intensity","doy","burn","pf"
"1","VAUL",2020,"storm10","NO3",0.613811345044593,3.2,10.6351641156463,27.4,159,509.8,13.2360084830339,48.5,0.065979381443299,237.3125,"unburned","high"
"2","VAUL",2020,"storm11","NO3",0.0411610831824845,12.6,10.5713873762376,29.6,161.4,512.2,12.179995259481,99.5,0.126633165829146,239.3125,"unburned","high"
"3","VAUL",2020,"storm12","NO3",0.54549396097863,7.2,8.16357196969697,23.8,109,534,10.2486763392857,42.5,0.169411764705882,244.479166666667,"unburned","high"
"4","VAUL",2020,"storm13","NO3",-0.00379727408019459,38,6.48743125,29.6,115.6,541.6,9.64803451676529,79.5,0.477987421383648,246.3125,"unburned","high"
"5","VAUL",2020,"storm14","NO3",0.577023417215899,15.2,7.89889779874214,61.6,135.4,568,7.70435552268245,52.5,0.28952380952381,249.729166666667,"unburned","high"
"6","VAUL",2020,"storm1a","NO3",0.0702885496665718,5.6,11.8664320987654,26.6,26.8,26.8,15.0880153769841,27.5,0.203636363636364,170.260416666667,"unburned","high"
"7","VAUL",2020,"storm1b","NO3",-0.0342612419700214,69.4,9.92644540229885,26.4,32.4,32.4,14.4971768353175,58.25,1.19141630901288,171.479166666667,"unburned","high"
"8","VAUL",2020,"storm1c","NO3",-0.00863885377159981,26,10.4990582524272,84.8,103,103,13.188136656746,101.25,0.25679012345679,173.9375,"unburned","high"
"9","VAUL",2020,"storm3","NO3",0.156667565213784,22,12.3416453125,56.8,203,203,14.9850009920635,77.25,0.284789644012945,190.145833333333,"unburned","high"
"10","VAUL",2020,"storm4","NO3",0.570744680851065,35.2,12.963696875,80.2,208.8,226.4,13.724215729783,79.25,0.44416403785489,193.8125,"unburned","high"
"11","VAUL",2020,"storm5","NO3",0.283105659325349,10.8,10.0680733333333,50.6,200.6,340.2,11.6657959081836,49.25,0.219289340101523,207.9375,"unburned","high"
"12","VAUL",2020,"storm6a","NO3",0.2110400377164,18.2,13.0758024691358,40.6,229.8,376,13.9416145209581,26.5,0.686792452830189,213.8125,"unburned","high"
"13","VAUL",2020,"storm6b","NO3",0.0371427505766869,36.6,12.9959064102564,50.8,248.4,394.6,14.0384608433735,127.5,0.287058823529412,214.9375,"unburned","high"
"14","VAUL",2020,"storm7","NO3",-0.0611090108657212,25.4,10.811849537037,69.8,205.6,430,13.026853030303,70.5,0.360283687943262,220.3125,"unburned","high"
"15","VAUL",2020,"storm8","NO3",0.0546505340002697,6.2,10.3965525362319,35.2,206.8,460.2,12.2976785009862,22.5,0.275555555555556,223.3125,"unburned","high"
"16","VAUL",2020,"storm9","NO3",0.612518628912073,4.4,10.3715615942029,52.6,221.2,477.8,11.7702651289683,22.5,0.195555555555556,224.3125,"unburned","high"
"17","VAUL",2020,"storm10","fDOM",0.507204289442718,3.2,10.6351641156463,27.4,159,509.8,13.2360084830339,48.5,0.065979381443299,237.3125,"unburned","high"
"18","VAUL",2020,"storm11","fDOM",0.384638975883618,12.6,10.5713873762376,29.6,161.4,512.2,12.179995259481,99.5,0.126633165829146,239.3125,"unburned","high"
"19","VAUL",2020,"storm12","fDOM",0.116192179154825,7.2,8.16357196969697,23.8,109,534,10.2486763392857,42.5,0.169411764705882,244.479166666667,"unburned","high"
