"0","Poke2comb.2020$pred.poke2.Q <- coef(POKE2.lm.2020)[2] * Poke2comb.2020$WaterLevel+ coef(POKE2.lm.2020)[1]"
"0","ggplot(aes(x = DateTime, y = pred.poke2.Q), data = Poke2comb.2020) +"
"0","  geom_line(color=""#A6CEE3"", size=1.25) +"
"0","  geom_point(aes(x = DateTime, y = MeasuredQ_Ls, shape = Method), size=3) +"
"0","  theme_classic() +"
"0","  ggtitle(""Poker"") +"
"0","  scale_shape_discrete(name = ""Method"", labels = c(""Wading Rod"", ""Salt Dilution"", """")) +"
"0","  xlab("""") +"
"0","  ylim(0, 2500) +"
"0","  ylab(""Discharge(L/s)"") +"
"0","  scale_x_datetime(limits = as_datetime(c(""2020-05-15"", ""2020-10-10"")))"
"0",""
